"Country","Log_Density","HDI","HDI_Rank","HDI_2013_Rank"
"Angola",2.1150499691472,0.376751289588,"Medium","Low"
"Côte d'Ivoire",3.62620585958588,0.380414018437,"Low","Low"
"Niger",1.81156209652423,0.218013011638,"Low","Low"
"Burkina Faso",3.46979017312777,0.366512848976,"Low","Low"
"Malawi",4.3786459265144,0.28320232709,"Low","Low"
"Mali",1.85941811770187,0.23238313744,"Low","Low"
"Zimbabwe",3.28802868355652,0.487905642085,"Low","Low"
"Senegal",3.6454498961866,0.384359343266,"Low","Low"
"Chad",1.53471436623816,0.300647773694,"Low","Low"
"Rwanda",5.61290910430668,0.237928483559,"Medium","Low"
"Guinea",3.19826487096408,0.380196288552,"Low","Low"
"Benin",3.79346466930401,0.342447116971,"Low","Low"
"Haiti",5.54603645042829,0.413370320102,"Low","Low"
"Burundi",5.30549157029604,0.291132012041,"Low","Low"
"Papua New Guinea",2.19499988231411,0.363004090143,"Low","Low"
"Togo",4.20035486672142,0.40387146486,"Low","Low"
"Eritrea",3.29509585077961,0.372714920966,"Low","Low"
"Sierra Leone",4.03175968703048,0.26314370208,"Low","Low"
"Central African Republic",1.54329810992956,0.310316714501,"Low","Low"
"Liberia",2.93810316071735,0.338585041912,"Low","Low"
"Mauritania",0.672944473242426,0.366785686623,"Low","Low"
"Lesotho",3.96347628701706,0.492843467686,"Low","Low"
"Gambia",4.3962992939606,0.334461930578,"Low","Low"
"Guinea-Bissau",3.33790253128984,0.395648966372,"Low","Low"
"Swaziland",3.90600493310258,0.538138308721,"Medium","Low"
"Djibouti",3.24454357161678,0.452387263808,"Low","Low"
"Equatorial Guinea",2.59001713419062,0.475758349065,"Medium","Low"
"Comoros",5.2487068659947,0.479475940629,"Low","Low"
"Solomon Islands",2.39516427428714,0.47465357164,"Low","Low"
"India",5.57704698510179,0.431273413659,"Medium","Medium"
"Indonesia",4.53335189819762,0.528170376384,"Medium","Medium"
"Bangladesh",6.61437701398548,0.382388513584,"Medium","Medium"
"Philippines",5.33030041240109,0.591443448494,"Medium","Medium"
"Viet Nam",5.34281260643459,0.47618321843,"Medium","Medium"
"Egypt",4.02998380306171,0.545840281399,"Medium","Medium"
"South Africa",3.40651654313976,0.619347086983,"Medium","Medium"
"Iraq",3.69087745677661,0.508253434955,"Medium","Medium"
"Morocco",4.01204931949527,0.459142688606,"Medium","Medium"
"Uzbekistan",3.82733619726095,0.648438438226,"Medium","Medium"
"Ghana",4.11234818666168,0.502242501813,"Medium","Medium"
"Syrian Arab Republic",4.20826830854041,0.569623476059,"Medium","Medium"
"Guatemala",4.40231933794164,0.482599364283,"Medium","Medium"
"Cambodia",3.91262282550011,0.402512632377,"Medium","Medium"
"Zambia",2.34372703632522,0.40662942074,"Medium","Medium"
"Bolivia, Plurinational State of",1.8213182714696,0.554228019479,"Medium","Medium"
"Tajikistan",3.61145830714535,0.610091964971,"Medium","Medium"
"Honduras",3.77849161280362,0.506778334619,"Medium","Medium"
"Paraguay",2.34660197841082,0.581102966098,"Medium","Medium"
"Lao People's Democratic Republic",2.88647528761704,0.39476087133,"Medium","Medium"
"El Salvador",5.53729489616477,0.528727496328,"Medium","Medium"
"Nicaragua",3.46448512089807,0.491064075471,"Medium","Medium"
"Kyrgyzstan",3.09738592728049,0.606843982918,"Medium","Medium"
"Turkmenistan",2.01623546577604,0.686610065245,"Medium","Medium"
"Congo",1.94161522477243,0.552709581789,"Medium","Medium"
"Palestine, State of",5.81284612523841,0.671312503487,"Medium","Medium"
"Moldova, Republic of",4.85942473232735,0.645104455996,"Medium","Medium"
"Mongolia",0.336472236621213,0.552099936591,"Medium","Medium"
"Namibia",0.536493370514568,0.576761258125,"Medium","Medium"
"Botswana",0.837247524533702,0.583200589931,"Medium","Medium"
"Gabon",1.26412672714568,0.618658232791,"Medium","Medium"
"Timor-Leste",3.91282268559871,0.464551845849,"Medium","Medium"
"Guyana",1.21491274436427,0.504961152885,"Medium","Medium"
"Bhutan",2.43361335540045,0.569431596765,"Medium","Medium"
"Cape Verde",4.46912134152481,0.572500346874,"Medium","Medium"
"Maldives",6.5792512120101,0.598659433439,"Medium","Medium"
"Vanuatu",2.48906465993666,0.616381670908,"Medium","Medium"
"Sao Tome and Principe",4.76114776744244,0.494982198449,"Medium","Medium"
"Samoa",4.01403793083488,0.654054767522,"Medium","Medium"
"Micronesia, Federated States of",4.91815444130209,0.626539596909,"Medium","Medium"
"Kiribati",4.47221005873186,0.599046137463,"Medium","Medium"
"United States",3.25424296870549,0.858031970836,"High","Very High"
"Japan",5.77935366150327,0.817411832906,"High","Very High"
"Germany",5.41805404815037,0.781541193035,"High","Very High"
"France",4.48130619876571,0.779037306335,"High","Very High"
"United Kingdom",5.45403824154481,0.767998371878,"High","Very High"
"Italy",5.23999945722352,0.762901342977,"High","Very High"
"Korea, Republic of",6.07844467360932,0.730948313194,"High","Very High"
"Spain",4.34419495636487,0.755334579652,"High","Very High"
"Argentina",2.46725171454928,0.694339549173,"High","Very High"
"Poland",4.80410300858724,0.713730481276,"High","Very High"
"Canada",1.01884732019925,0.848447699338,"High","Very High"
"Saudi Arabia",2.02022218201986,0.662075792156,"High","Very High"
"Australia",0.797507195884188,0.865551607082,"High","Very High"
"Chile",2.85991255041146,0.703920924768,"High","Very High"
"Netherlands",5.88212389899883,0.825986810553,"High","Very High"
"Cuba",4.56048657836145,0.72898168738,"High","Very High"
"Greece",4.34393528355116,0.748664272758,"High","Very High"
"Belgium",5.78950135005874,0.804948919123,"High","Very High"
"Czech Republic",4.87466282923966,0.761692275712,"High","Very High"
"Portugal",4.67413639045281,0.707906480441,"High","Very High"
"Hungary",4.71518983102664,0.70120184685,"High","Very High"
"Sweden",2.94549105711724,0.806645975082,"High","Very High"
"United Arab Emirates",3.07269331469012,0.725384191156,"High","Very High"
"Austria",4.51579237483687,0.786235327798,"High","Very High"
"Switzerland",5.08537164021027,0.829162816273,"High","Very High"
"Israel",5.37809850155289,0.785378324748,"High","Very High"
"Hong Kong",8.57656714912531,0.775368325472,"High","Very High"
"Denmark",4.78138983059058,0.806048147652,"High","Very High"
"Slovakia",4.68268662841592,0.746901367991,"High","Very High"
"Finland",2.69124308278583,0.791517496659,"High","Very High"
"Singapore",8.37265747268064,0.744458671112,"High","Very High"
"Norway",2.57184857992181,0.840563587232,"High","Very High"
"Ireland",3.91681152215994,0.774728491995,"High","Very High"
"New Zealand",2.53765721517353,0.821000552334,"High","Very High"
"Croatia",4.44017761131591,0.689004610092,"High","Very High"
"Kuwait",4.75013595623828,0.722573071779,"High","Very High"
"Lithuania",4.03777421073371,0.736838818371,"High","Very High"
"Qatar",3.73074090820885,0.75558720464,"High","Very High"
"Slovenia",4.59360354961663,0.769230085825,"High","Very High"
"Latvia",3.71965111278069,0.710201714202,"High","Very High"
"Bahrain",6.61453791503168,0.729427374164,"High","Very High"
"Estonia",3.54385368206368,0.730281181283,"High","Very High"
"Cyprus",4.41787628756758,0.726481966398,"High","Very High"
"Luxembourg",4.99531858998436,0.786017699003,"High","Very High"
"Malta",7.07894005136517,0.730241511066,"High","Very High"
"Brunei Darussalam",3.79638766182922,0.785699759843,"High","Very High"
"Iceland",0.908258560176891,0.800330004116,"High","Very High"
"Andorra",4.76660853186562,0.830264849189,"High","Very High"
"Liechtenstein",5.19987729373478,0.882389782846,"High","Very High"
