,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,38.1,56.2,235.5,-102.688,38.070,LAMAR,CO
1,03016,33.6,51.3,235.5,-107.726,39.526,RIFLE,CO
2,03017,32.6,55.1,184.4,-104.658,39.833,DENVER,CO
3,03024,40.2,64.0,180.1,-101.394,35.700,BORGER,TX
4,03026,35.3,54.5,220.7,-102.284,39.245,BURLINGTON,CO
5,03027,29.7,54.7,159.1,-105.663,35.003,CLINES CORNERS,NM
6,03028,36.5,55.7,221.4,-102.614,37.283,SPRINGFIELD,CO
7,03029,28.8,52.4,170.2,-109.061,35.658,WINDOW ROCK,AZ
8,03030,41.3,61.2,218.9,-101.505,36.682,GUYMON,OK
9,03032,53.8,73.0,238.0,-102.213,30.048,DRYDEN,TX
10,03068,30.8,51.4,201.0,-104.300,38.767,BULLSEYE,CO
11,03102,49.0,73.2,185.0,-117.600,34.056,ONTARIO,CA
12,03103,31.9,51.2,215.8,-111.672,35.140,FLAGSTAFF,AZ
13,03104,47.1,76.4,142.5,-116.160,33.628,PALM SPRINGS,CA
14,03124,43.0,67.9,173.3,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,55.1,71.4,271.3,-117.139,32.816,SAN DIEGO,CA
16,03144,46.8,78.5,125.2,-115.579,32.834,IMPERIAL,CA
17,03145,47.9,81.9,111.6,-114.617,32.650,YUMA,AZ
18,03159,30.7,65.5,90.7,-118.219,34.741,LANCASTER,CA
19,03160,24.1,67.7,41.4,-116.028,36.621,MERCURY,NV
20,03162,30.7,64.6,95.6,-111.448,36.926,PAGE,AZ
21,03164,37.8,63.7,159.7,-116.467,32.617,CAMPO,CA
22,03166,54.6,73.3,244.2,-117.979,33.872,FULLERTON,CA
23,03167,58.3,72.6,298.4,-118.334,33.923,HAWTHORNE,CA
24,03170,21.8,51.8,112.3,-116.006,39.601,EUREKA,NV
25,03171,48.8,73.0,185.0,-117.439,33.952,RIVERSIDE,CA
26,03177,55.9,69.7,303.3,-117.279,33.128,CARLSBAD,CA
27,03179,51.5,71.1,231.8,-117.636,33.975,CHINO,CA
28,03184,44.8,76.4,124.0,-112.082,33.688,PHOENIX,AZ
29,03192,47.3,77.0,140.0,-111.911,33.623,SCOTTSDALE,AZ
30,03195,28.6,50.0,191.2,-112.155,35.946,GRAND CANYON,AZ
31,03196,46.1,67.8,205.3,-110.846,31.421,NOGALES,AZ
32,03757,48.6,61.5,309.5,-76.429,38.142,ST INIGOES,MD
33,03802,46.5,54.1,388.4,-80.229,39.296,CLARKSBURG,WV
34,03804,45.6,54.8,361.3,-81.439,39.345,PARKERSBURG,WV
35,03810,49.5,60.7,333.5,-81.390,35.741,HICKORY,NC
36,03811,53.1,62.1,369.3,-88.917,35.593,JACKSON,TN
37,03812,47.2,57.9,339.7,-82.538,35.432,ASHEVILLE,NC
38,03813,54.4,65.3,341.6,-83.654,32.688,MACON,GA
39,03816,51.2,59.8,374.8,-88.774,37.056,PADUCAH,KY
40,03818,59.1,68.8,362.5,-85.184,30.836,MARIANNA,FL
41,03820,52.7,65.3,316.3,-81.965,33.370,AUGUSTA,GA
