,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,36.8,64.2,146.8,-102.688,38.070,LAMAR,CO
1,03017,37.6,57.6,214.0,-104.658,39.833,DENVER,CO
2,03024,34.3,71.0,83.3,-101.394,35.700,BORGER,TX
3,03026,40.5,59.0,233.1,-102.284,39.245,BURLINGTON,CO
4,03027,23.8,56.0,99.3,-105.663,35.003,CLINES CORNERS,NM
5,03028,33.4,61.2,140.0,-102.614,37.283,SPRINGFIELD,CO
6,03029,19.5,54.5,78.4,-109.061,35.658,WINDOW ROCK,AZ
7,03030,36.6,67.2,122.7,-101.505,36.682,GUYMON,OK
8,03032,44.3,80.1,98.1,-102.213,30.048,DRYDEN,TX
9,03068,31.9,55.4,174.5,-104.300,38.767,BULLSEYE,CO
10,03102,42.9,71.6,142.5,-117.600,34.056,ONTARIO,CA
11,03103,19.7,51.3,99.3,-111.672,35.140,FLAGSTAFF,AZ
12,03104,35.5,79.7,48.8,-116.160,33.628,PALM SPRINGS,CA
13,03124,17.8,70.7,5.0,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
14,03131,46.2,68.1,203.5,-117.139,32.816,SAN DIEGO,CA
15,03144,35.2,79.5,48.1,-115.579,32.834,IMPERIAL,CA
16,03145,30.2,82.5,16.1,-114.617,32.650,YUMA,AZ
17,03159,30.4,68.7,71.0,-118.219,34.741,LANCASTER,CA
18,03160,18.5,71.3,5.6,-116.028,36.621,MERCURY,NV
19,03162,22.0,68.7,27.8,-111.448,36.926,PAGE,AZ
20,03164,33.8,61.7,139.4,-116.467,32.617,CAMPO,CA
21,03167,46.1,69.6,188.7,-118.334,33.923,HAWTHORNE,CA
22,03170,24.5,53.3,123.3,-116.006,39.601,EUREKA,NV
23,03171,42.5,71.8,138.1,-117.439,33.952,RIVERSIDE,CA
24,03177,48.0,67.7,227.5,-117.279,33.128,CARLSBAD,CA
25,03179,45.9,71.8,167.7,-117.636,33.975,CHINO,CA
26,03184,22.9,78.9,0.7,-112.082,33.688,PHOENIX,AZ
27,03192,27.9,80.3,14.2,-111.911,33.623,SCOTTSDALE,AZ
28,03195,18.5,50.5,95.6,-112.155,35.946,GRAND CANYON,AZ
29,03196,20.7,70.2,17.3,-110.846,31.421,NOGALES,AZ
30,03757,54.7,66.6,327.4,-76.429,38.142,ST INIGOES,MD
31,03802,48.8,62.2,302.7,-80.229,39.296,CLARKSBURG,WV
32,03810,54.3,68.7,294.1,-81.390,35.741,HICKORY,NC
33,03811,57.4,69.8,323.1,-88.917,35.593,JACKSON,TN
34,03812,52.2,64.6,318.7,-82.538,35.432,ASHEVILLE,NC
35,03813,59.7,71.4,334.2,-83.654,32.688,MACON,GA
36,03816,57.2,70.9,305.2,-88.774,37.056,PADUCAH,KY
37,03818,63.4,74.5,345.3,-85.184,30.836,MARIANNA,FL
38,03822,61.5,75.4,306.4,-81.202,32.119,SAVANNAH,GA
39,03847,53.3,65.2,326.8,-85.085,35.951,CROSSVILLE,TN
40,03849,53.5,66.7,308.9,-84.077,37.087,LONDON,KY
