,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,57.0,82.1,185.0,-102.688,38.070,LAMAR,CO
1,03024,54.8,87.8,124.6,-101.394,35.700,BORGER,TX
2,03027,46.3,73.0,161.6,-105.663,35.003,CLINES CORNERS,NM
3,03028,53.0,81.9,151.1,-102.614,37.283,SPRINGFIELD,CO
4,03029,46.0,70.4,180.7,-109.061,35.658,WINDOW ROCK,AZ
5,03030,56.0,86.5,142.5,-101.505,36.682,GUYMON,OK
6,03032,58.7,90.3,137.5,-102.213,30.048,DRYDEN,TX
7,03068,49.4,74.3,179.4,-104.300,38.767,BULLSEYE,CO
8,03102,55.6,76.8,219.5,-117.600,34.056,ONTARIO,CA
9,03103,44.4,67.2,193.0,-111.672,35.140,FLAGSTAFF,AZ
10,03104,53.2,91.2,93.8,-116.160,33.628,PALM SPRINGS,CA
11,03131,59.3,70.2,345.3,-117.139,32.816,SAN DIEGO,CA
12,03144,55.6,92.1,104.2,-115.579,32.834,IMPERIAL,CA
13,03145,54.4,94.6,83.9,-114.617,32.650,YUMA,AZ
14,03154,58.8,69.9,342.2,-117.350,33.300,CAMP PENDLETON,CA
15,03159,45.9,80.6,105.5,-118.219,34.741,LANCASTER,CA
16,03160,38.0,83.3,46.9,-116.028,36.621,MERCURY,NV
17,03162,44.5,84.5,75.9,-111.448,36.926,PAGE,AZ
18,03164,49.8,70.8,215.8,-116.467,32.617,CAMPO,CA
19,03166,59.0,73.8,292.9,-117.979,33.872,FULLERTON,CA
20,03167,58.7,70.2,336.0,-118.334,33.923,HAWTHORNE,CA
21,03170,28.9,70.3,54.9,-116.006,39.601,EUREKA,NV
22,03171,56.0,78.0,212.1,-117.439,33.952,RIVERSIDE,CA
23,03177,59.7,71.0,339.7,-117.279,33.128,CARLSBAD,CA
24,03178,59.5,69.0,366.2,-116.979,32.572,SAN DIEGO,CA
25,03179,57.3,76.9,236.8,-117.636,33.975,CHINO,CA
26,03184,53.1,92.1,88.8,-112.082,33.688,PHOENIX,AZ
27,03192,55.1,92.9,96.8,-111.911,33.623,SCOTTSDALE,AZ
28,03195,43.4,66.4,190.5,-112.155,35.946,GRAND CANYON,AZ
29,03196,55.2,81.2,175.7,-110.846,31.421,NOGALES,AZ
30,03749,61.0,76.9,281.1,-77.468,39.645,CAMP DAVID,MD
31,03757,69.9,79.1,376.7,-76.429,38.142,ST INIGOES,MD
32,03810,69.2,80.0,353.3,-81.390,35.741,HICKORY,NC
33,03811,73.0,81.9,382.9,-88.917,35.593,JACKSON,TN
34,03812,66.8,76.9,361.9,-82.538,35.432,ASHEVILLE,NC
35,03813,72.2,83.3,350.8,-83.654,32.688,MACON,GA
36,03816,72.2,81.9,370.5,-88.774,37.056,PADUCAH,KY
37,03818,72.6,85.4,328.6,-85.184,30.836,MARIANNA,FL
38,03820,70.7,84.6,313.2,-81.965,33.370,AUGUSTA,GA
39,03822,71.4,84.6,322.4,-81.202,32.119,SAVANNAH,GA
40,03847,69.0,77.7,383.5,-85.085,35.951,CROSSVILLE,TN
41,03849,69.9,78.8,381.0,-84.077,37.087,LONDON,KY
42,03853,70.9,82.3,345.9,-81.417,30.400,MAYPORT,FL
43,03855,74.4,82.2,400.7,-87.317,30.350,PENSACOLA,FL
44,03856,71.6,82.3,356.3,-86.786,34.644,HUNTSVILLE,AL
45,03859,63.9,76.2,328.6,-81.208,37.296,BLUEFIELD,WV
46,03860,70.4,78.5,393.9,-82.555,38.382,HUNTINGTON,WV
47,03866,71.6,82.2,357.6,-88.567,32.550,MERIDIAN,MS
48,03870,69.3,82.2,324.9,-82.219,34.899,GREER,SC
49,03872,64.8,75.2,355.7,-81.125,37.795,BECKLEY,WV
50,03878,72.0,81.5,373.6,-86.012,31.861,TROY,AL
51,03887,71.3,81.0,370.5,-88.866,39.984,DECATUR,IL
52,03888,69.8,82.2,331.7,-84.521,33.779,ATLANTA,GA
53,03889,69.2,80.4,347.7,-83.314,37.591,JACKSON,KY
54,03893,70.1,79.0,381.6,-86.617,39.144,BLOOMINGTON,IN
55,03901,68.9,90.4,228.1,-94.711,32.385,LONGVIEW,TX
56,03902,64.2,88.5,198.6,-97.822,31.070,FORT HOOD/KILLEEN,TX
57,03904,70.1,88.6,259.6,-96.364,30.588,COLLEGE STATION,TX
58,03919,65.2,87.3,219.5,-97.661,38.813,SALINA,KS
59,03927,66.3,91.4,193.6,-97.041,32.896,DALLAS-FORT WORTH,TX
60,03928,65.6,89.4,204.1,-97.429,37.647,WICHITA,KS
61,03931,72.1,85.1,325.5,-93.192,31.045,FORT POLK,LA
62,03932,57.1,91.0,121.5,-99.200,35.340,CLINTON,OK
63,03935,72.3,83.5,349.6,-89.571,37.225,CAPE GIRARDEAU,MO
64,03936,67.8,88.9,231.2,-96.678,39.135,MANHATTAN,KS
65,03940,71.8,84.4,330.5,-90.078,32.320,JACKSON,MS
66,03945,72.7,83.2,359.4,-92.218,38.817,COLUMBIA,MO
67,03947,71.4,86.0,305.2,-94.718,39.299,KANSAS CITY,MO
68,03949,72.9,85.2,335.4,-93.283,31.400,FORT POLK,LA
69,03950,60.4,92.3,136.9,-98.416,34.568,LAWTON,OK
70,03953,71.0,85.2,309.5,-90.646,35.831,JONESBORO,AR
71,03954,63.4,92.0,163.4,-97.647,35.534,OKLAHOMA CITY,OK
72,03957,61.4,90.3,159.1,-98.553,37.284,MEDICINE LODGE,KS
73,03959,69.1,86.8,267.6,-96.011,36.762,BARTLESVILLE,OK
74,03960,72.0,83.6,344.0,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
75,03962,70.7,86.7,287.9,-93.096,34.478,HOT SPRINGS,AR
76,03963,72.0,85.6,318.1,-92.156,38.591,JEFFERSON CITY,MO
77,03965,63.4,92.5,159.7,-97.086,36.160,STILLWATER,OK
78,03966,72.6,83.4,355.1,-90.656,38.657,ST LOUIS,MO
79,03971,65.8,91.5,188.1,-96.868,32.681,DALLAS,TX
80,03974,66.2,90.2,202.9,-97.219,37.750,WICHITA,KS
81,03975,74.0,84.8,356.3,-90.325,36.773,POPLAR BLUFF,MO
82,03981,59.4,92.6,127.7,-98.984,34.352,FREDERICK,OK
83,03991,65.7,90.2,198.6,-97.199,33.206,DENTON,TX
84,03994,72.5,89.2,281.1,-93.183,38.704,SEDALIA,MO
85,03996,73.1,84.0,354.5,-91.030,32.348,TALLULAH/VICKSBURG,MS
86,03998,67.1,88.4,228.8,-95.504,37.328,PARSONS,KS
87,04109,53.5,69.9,268.8,-115.596,46.144,ELK CITY,ID
88,04110,43.7,72.3,144.3,-114.456,42.727,JEROME,ID
89,04111,43.8,66.2,196.7,-111.031,41.273,EVANSTON,WY
90,04112,33.5,57.4,172.7,-114.927,44.171,STANLEY,ID
