,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,15.3,30.4,250.3,-102.688,38.070,LAMAR,CO
1,03017,9.6,30.3,178.2,-104.658,39.833,DENVER,CO
2,03024,22.5,39.1,238.0,-101.394,35.700,BORGER,TX
3,03027,12.3,28.3,235.5,-105.663,35.003,CLINES CORNERS,NM
4,03028,15.9,32.6,230.0,-102.614,37.283,SPRINGFIELD,CO
5,03029,8.8,19.8,304.0,-109.061,35.658,WINDOW ROCK,AZ
6,03030,21.1,36.3,254.0,-101.505,36.682,GUYMON,OK
7,03032,34.0,50.3,252.8,-102.213,30.048,DRYDEN,TX
8,03068,7.1,27.0,184.4,-104.300,38.767,BULLSEYE,CO
9,03102,27.5,53.9,144.9,-117.600,34.056,ONTARIO,CA
10,03103,11.6,23.9,286.1,-111.672,35.140,FLAGSTAFF,AZ
11,03104,25.3,52.2,138.8,-116.160,33.628,PALM SPRINGS,CA
12,03124,20.4,44.1,160.9,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
13,03131,34.6,54.4,213.3,-117.139,32.816,SAN DIEGO,CA
14,03144,27.4,53.5,147.4,-115.579,32.834,IMPERIAL,CA
15,03145,23.2,55.7,96.8,-114.617,32.650,YUMA,AZ
16,03154,31.9,51.5,212.7,-117.350,33.300,CAMP PENDLETON,CA
17,03159,16.0,40.2,151.7,-118.219,34.741,LANCASTER,CA
18,03160,14.3,42.4,117.8,-116.028,36.621,MERCURY,NV
19,03162,14.8,32.2,220.7,-111.448,36.926,PAGE,AZ
20,03164,21.2,45.9,152.9,-116.467,32.617,CAMPO,CA
21,03166,33.3,57.5,169.6,-117.979,33.872,FULLERTON,CA
22,03167,33.6,56.9,178.2,-118.334,33.923,HAWTHORNE,CA
23,03170,9.5,16.6,374.2,-116.006,39.601,EUREKA,NV
24,03171,26.0,54.3,128.9,-117.439,33.952,RIVERSIDE,CA
25,03177,34.2,55.1,201.6,-117.279,33.128,CARLSBAD,CA
26,03178,33.4,53.9,204.7,-116.979,32.572,SAN DIEGO,CA
27,03179,30.0,50.7,199.2,-117.636,33.975,CHINO,CA
28,03184,23.1,51.3,126.4,-112.082,33.688,PHOENIX,AZ
29,03192,25.1,51.1,145.5,-111.911,33.623,SCOTTSDALE,AZ
30,03195,9.8,22.5,278.7,-112.155,35.946,GRAND CANYON,AZ
31,03196,21.8,46.9,149.9,-110.846,31.421,NOGALES,AZ
32,03802,25.7,34.5,354.5,-80.229,39.296,CLARKSBURG,WV
33,03804,25.8,34.5,356.3,-81.439,39.345,PARKERSBURG,WV
34,03810,32.8,43.7,325.5,-81.390,35.741,HICKORY,NC
35,03811,33.3,42.1,360.0,-88.917,35.593,JACKSON,TN
36,03812,33.4,42.7,351.4,-82.538,35.432,ASHEVILLE,NC
37,03813,42.8,53.0,344.0,-83.654,32.688,MACON,GA
38,03816,28.8,37.4,360.0,-88.774,37.056,PADUCAH,KY
39,03818,48.8,58.9,349.6,-85.184,30.836,MARIANNA,FL
40,03820,40.6,52.4,318.1,-81.965,33.370,AUGUSTA,GA
41,03822,46.0,56.8,337.2,-81.202,32.119,SAVANNAH,GA
42,03847,31.6,39.7,370.5,-85.085,35.951,CROSSVILLE,TN
43,03849,29.9,37.2,383.5,-84.077,37.087,LONDON,KY
44,03853,53.6,60.8,399.5,-81.417,30.400,MAYPORT,FL
45,03855,51.3,56.7,429.7,-87.317,30.350,PENSACOLA,FL
46,03856,37.9,45.7,379.8,-86.786,34.644,HUNTSVILLE,AL
47,03859,27.2,38.5,315.0,-81.208,37.296,BLUEFIELD,WV
48,03860,27.5,37.0,344.0,-82.555,38.382,HUNTINGTON,WV
49,03866,42.1,49.7,385.9,-88.567,32.550,MERIDIAN,MS
50,03868,23.3,30.0,390.9,-87.309,39.452,TERRE HAUTE,IN
51,03870,36.6,47.0,336.6,-82.219,34.899,GREER,SC
52,03872,26.2,35.9,339.7,-81.125,37.795,BECKLEY,WV
53,03878,44.9,53.9,364.4,-86.012,31.861,TROY,AL
54,03887,21.5,29.8,360.0,-88.866,39.984,DECATUR,IL
55,03888,38.6,48.6,344.0,-84.521,33.779,ATLANTA,GA
56,03889,28.7,37.6,355.1,-83.314,37.591,JACKSON,KY
57,03893,23.3,31.6,361.3,-86.617,39.144,BLOOMINGTON,IN
58,03894,30.7,39.4,359.4,-87.415,36.622,CLARKSVILLE,TN
59,03901,40.3,49.8,353.3,-94.711,32.385,LONGVIEW,TX
60,03902,40.5,54.8,283.6,-97.822,31.070,FORT HOOD/KILLEEN,TX
61,03904,44.5,53.8,359.4,-96.364,30.588,COLLEGE STATION,TX
62,03919,21.5,32.9,308.9,-97.661,38.813,SALINA,KS
63,03928,24.5,36.0,309.5,-97.429,37.647,WICHITA,KS
64,03931,44.8,52.5,385.9,-93.192,31.045,FORT POLK,LA
65,03932,26.8,39.4,295.3,-99.200,35.340,CLINTON,OK
66,03933,39.0,53.0,286.7,-97.713,31.134,FORT HOOD (KILLEEN),TX
67,03935,28.7,36.6,372.4,-89.571,37.225,CAPE GIRARDEAU,MO
68,03936,21.2,32.3,313.2,-96.678,39.135,MANHATTAN,KS
69,03937,47.3,55.1,385.3,-93.228,30.125,LAKE CHARLES,LA
70,03940,42.7,50.3,385.9,-90.078,32.320,JACKSON,MS
71,03945,22.6,39.2,238.0,-92.218,38.817,COLUMBIA,MO
72,03947,20.2,32.8,289.8,-94.718,39.299,KANSAS CITY,MO
73,03949,44.5,52.0,389.0,-93.283,31.400,FORT POLK,LA
74,03950,30.2,41.8,313.2,-98.416,34.568,LAWTON,OK
75,03953,30.5,41.2,326.8,-90.646,35.831,JONESBORO,AR
76,03954,27.6,40.9,286.1,-97.647,35.534,OKLAHOMA CITY,OK
77,03959,26.8,37.1,330.5,-96.011,36.762,BARTLESVILLE,OK
78,03960,24.3,35.3,317.5,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
79,03962,34.0,43.8,344.0,-93.096,34.478,HOT SPRINGS,AR
80,03963,22.3,34.9,291.6,-92.156,38.591,JEFFERSON CITY,MO
81,03965,28.2,40.5,300.9,-97.086,36.160,STILLWATER,OK
82,03966,22.8,34.3,308.3,-90.656,38.657,ST LOUIS,MO
83,03967,20.8,33.6,287.3,-94.739,38.850,OLATHE,KS
84,03971,37.6,49.2,318.7,-96.868,32.681,DALLAS,TX
85,03974,24.1,35.6,309.5,-97.219,37.750,WICHITA,KS
86,03975,29.9,39.1,350.8,-90.325,36.773,POPLAR BLUFF,MO
87,03981,29.6,43.1,284.8,-98.984,34.352,FREDERICK,OK
88,03991,34.8,44.5,345.9,-97.199,33.206,DENTON,TX
89,03994,23.4,34.7,312.0,-93.183,38.704,SEDALIA,MO
90,03996,43.5,50.8,392.1,-91.030,32.348,TALLULAH/VICKSBURG,MS
91,03997,21.4,32.7,310.1,-95.212,39.008,LAWRENCE,KS
92,03998,25.1,36.6,310.1,-95.504,37.328,PARSONS,KS
93,03999,38.5,50.4,315.0,-98.235,30.741,BURNET,TX
