,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,42.3,62.1,220.7,-102.688,38.070,LAMAR,CO
1,03016,34.7,59.8,163.4,-107.726,39.526,RIFLE,CO
2,03017,39.8,58.8,226.9,-104.658,39.833,DENVER,CO
3,03024,45.7,66.0,218.9,-101.394,35.700,BORGER,TX
4,03026,43.1,59.2,263.3,-102.284,39.245,BURLINGTON,CO
5,03027,31.9,59.5,140.0,-105.663,35.003,CLINES CORNERS,NM
6,03028,41.4,61.9,212.7,-102.614,37.283,SPRINGFIELD,CO
7,03029,29.6,58.1,130.7,-109.061,35.658,WINDOW ROCK,AZ
8,03030,46.2,64.0,246.0,-101.505,36.682,GUYMON,OK
9,03031,50.0,75.0,178.8,-102.387,31.921,ODESSA,TX
10,03032,56.2,78.1,212.7,-102.213,30.048,DRYDEN,TX
11,03102,53.4,70.5,260.8,-117.600,34.056,ONTARIO,CA
12,03103,31.3,56.0,162.8,-111.672,35.140,FLAGSTAFF,AZ
13,03104,45.9,83.2,91.3,-116.160,33.628,PALM SPRINGS,CA
14,03124,29.5,73.2,45.7,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03144,43.8,84.4,72.2,-115.579,32.834,IMPERIAL,CA
16,03154,54.7,63.2,378.5,-117.350,33.300,CAMP PENDLETON,CA
17,03159,36.1,74.3,77.1,-118.219,34.741,LANCASTER,CA
18,03160,26.0,75.5,21.6,-116.028,36.621,MERCURY,NV
19,03166,54.5,68.5,299.6,-117.979,33.872,FULLERTON,CA
20,03167,54.9,63.5,377.3,-118.334,33.923,HAWTHORNE,CA
21,03170,30.2,55.8,154.2,-116.006,39.601,EUREKA,NV
22,03171,53.5,70.2,265.1,-117.439,33.952,RIVERSIDE,CA
23,03177,55.0,62.8,390.3,-117.279,33.128,CARLSBAD,CA
24,03178,54.6,63.6,370.5,-116.979,32.572,SAN DIEGO,CA
25,03179,54.2,69.5,283.0,-117.636,33.975,CHINO,CA
26,03184,35.5,82.6,37.7,-112.082,33.688,PHOENIX,AZ
27,03192,39.8,83.4,54.9,-111.911,33.623,SCOTTSDALE,AZ
28,03195,29.8,55.4,154.2,-112.155,35.946,GRAND CANYON,AZ
29,03196,30.5,73.2,50.6,-110.846,31.421,NOGALES,AZ
30,03749,48.3,60.8,314.4,-77.468,39.645,CAMP DAVID,MD
31,03757,55.1,70.2,286.1,-76.429,38.142,ST INIGOES,MD
32,03802,52.4,62.0,360.0,-80.229,39.296,CLARKSBURG,WV
33,03804,51.9,63.2,334.2,-81.439,39.345,PARKERSBURG,WV
34,03810,57.8,67.1,368.1,-81.390,35.741,HICKORY,NC
35,03811,60.2,69.0,377.3,-88.917,35.593,JACKSON,TN
36,03812,55.4,63.9,379.2,-82.538,35.432,ASHEVILLE,NC
37,03813,63.0,72.4,369.3,-83.654,32.688,MACON,GA
38,03816,56.5,67.4,343.4,-88.774,37.056,PADUCAH,KY
39,03818,65.5,75.4,363.7,-85.184,30.836,MARIANNA,FL
40,03820,62.3,72.3,360.0,-81.965,33.370,AUGUSTA,GA
41,03822,64.4,74.2,364.4,-81.202,32.119,SAVANNAH,GA
42,03847,55.0,64.1,369.3,-85.085,35.951,CROSSVILLE,TN
43,03849,55.5,65.2,360.0,-84.077,37.087,LONDON,KY
44,03853,65.9,73.6,397.6,-81.417,30.400,MAYPORT,FL
45,03855,67.5,77.8,359.4,-87.317,30.350,PENSACOLA,FL
46,03856,60.5,69.7,371.1,-86.786,34.644,HUNTSVILLE,AL
47,03859,50.2,63.4,306.4,-81.208,37.296,BLUEFIELD,WV
48,03860,53.0,64.1,337.9,-82.555,38.382,HUNTINGTON,WV
49,03866,62.6,72.6,360.7,-88.567,32.550,MERIDIAN,MS
50,03868,50.9,63.1,320.6,-87.309,39.452,TERRE HAUTE,IN
51,03870,58.0,69.7,332.9,-82.219,34.899,GREER,SC
52,03872,51.0,60.6,358.8,-81.125,37.795,BECKLEY,WV
53,03878,64.5,72.9,385.9,-86.012,31.861,TROY,AL
54,03882,68.1,76.7,384.7,-85.683,30.212,PANAMA CITY,FL
55,03887,51.2,62.7,330.5,-88.866,39.984,DECATUR,IL
56,03888,60.4,70.4,358.8,-84.521,33.779,ATLANTA,GA
57,03889,53.5,65.0,332.3,-83.314,37.591,JACKSON,KY
58,03893,51.0,62.6,329.2,-86.617,39.144,BLOOMINGTON,IN
59,03894,57.5,66.2,377.3,-87.415,36.622,CLARKSVILLE,TN
60,03901,63.4,73.0,366.8,-94.711,32.385,LONGVIEW,TX
61,03902,32.2,77.3,42.6,-97.822,31.070,FORT HOOD/KILLEEN,TX
62,03904,62.8,77.6,295.9,-96.364,30.588,COLLEGE STATION,TX
63,03919,51.4,65.0,302.1,-97.661,38.813,SALINA,KS
64,03927,60.0,73.3,312.6,-97.041,32.896,DALLAS-FORT WORTH,TX
65,03928,52.9,65.7,313.8,-97.429,37.647,WICHITA,KS
66,03931,64.4,75.0,352.7,-93.192,31.045,FORT POLK,LA
67,03932,53.4,65.5,323.7,-99.200,35.340,CLINTON,OK
68,03935,56.8,66.6,359.4,-89.571,37.225,CAPE GIRARDEAU,MO
69,03936,50.5,64.2,300.3,-96.678,39.135,MANHATTAN,KS
70,03937,66.4,76.2,365.6,-93.228,30.125,LAKE CHARLES,LA
71,03940,64.7,73.3,382.9,-90.078,32.320,JACKSON,MS
72,03945,52.5,64.0,331.7,-92.218,38.817,COLUMBIA,MO
73,03947,52.1,64.6,317.5,-94.718,39.299,KANSAS CITY,MO
74,03949,64.7,74.2,369.3,-93.283,31.400,FORT POLK,LA
75,03950,57.0,68.7,332.3,-98.416,34.568,LAWTON,OK
76,03953,58.8,68.5,362.5,-90.646,35.831,JONESBORO,AR
77,03954,55.1,66.7,332.3,-97.647,35.534,OKLAHOMA CITY,OK
78,03957,51.5,65.1,302.1,-98.553,37.284,MEDICINE LODGE,KS
79,03959,55.3,65.4,353.9,-96.011,36.762,BARTLESVILLE,OK
80,03960,53.7,64.7,339.7,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
81,03962,60.1,69.0,375.5,-93.096,34.478,HOT SPRINGS,AR
82,03963,53.4,65.7,321.2,-92.156,38.591,JEFFERSON CITY,MO
83,03965,55.5,67.0,334.2,-97.086,36.160,STILLWATER,OK
84,03966,52.6,65.3,315.0,-90.656,38.657,ST LOUIS,MO
85,03967,52.5,64.8,320.6,-94.739,38.850,OLATHE,KS
86,03971,61.5,73.8,327.4,-96.868,32.681,DALLAS,TX
87,03974,53.0,64.8,328.0,-97.219,37.750,WICHITA,KS
88,03975,57.3,67.0,361.3,-90.325,36.773,POPLAR BLUFF,MO
89,03981,56.0,69.0,313.8,-98.984,34.352,FREDERICK,OK
90,03991,61.3,70.9,365.6,-97.199,33.206,DENTON,TX
91,03994,53.3,65.3,325.5,-93.183,38.704,SEDALIA,MO
92,03996,63.7,73.6,362.5,-91.030,32.348,TALLULAH/VICKSBURG,MS
93,03997,52.0,65.0,310.7,-95.212,39.008,LAWRENCE,KS
94,03998,54.3,65.0,344.6,-95.504,37.328,PARSONS,KS
95,03999,61.4,75.2,307.7,-98.235,30.741,BURNET,TX
96,04109,43.9,58.4,284.2,-115.596,46.144,ELK CITY,ID
97,04110,36.0,57.2,200.4,-114.456,42.727,JEROME,ID
98,04111,29.1,56.3,140.0,-111.031,41.273,EVANSTON,WY
