,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,48.4,74.8,165.9,-102.688,38.070,LAMAR,CO
1,03017,43.5,67.3,183.1,-104.658,39.833,DENVER,CO
2,03026,51.5,69.3,250.9,-102.284,39.245,BURLINGTON,CO
3,03027,32.1,69.4,77.7,-105.663,35.003,CLINES CORNERS,NM
4,03028,49.7,71.3,209.6,-102.614,37.283,SPRINGFIELD,CO
5,03029,16.8,67.2,11.2,-109.061,35.658,WINDOW ROCK,AZ
6,03030,57.7,76.2,249.1,-101.505,36.682,GUYMON,OK
7,03032,64.4,86.8,215.8,-102.213,30.048,DRYDEN,TX
8,03102,53.6,74.3,222.6,-117.600,34.056,ONTARIO,CA
9,03103,19.9,62.4,42.0,-111.672,35.140,FLAGSTAFF,AZ
10,03104,41.0,89.0,38.9,-116.160,33.628,PALM SPRINGS,CA
11,03124,32.1,83.0,21.6,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
12,03131,56.7,68.3,333.5,-117.139,32.816,SAN DIEGO,CA
13,03144,38.6,89.2,27.8,-115.579,32.834,IMPERIAL,CA
14,03145,34.4,91.7,5.6,-114.617,32.650,YUMA,AZ
15,03159,34.7,78.1,51.8,-118.219,34.741,LANCASTER,CA
16,03160,17.8,81.1,0.0,-116.028,36.621,MERCURY,NV
17,03162,20.4,81.5,0.0,-111.448,36.926,PAGE,AZ
18,03164,39.1,65.9,153.6,-116.467,32.617,CAMPO,CA
19,03166,56.8,72.0,286.1,-117.979,33.872,FULLERTON,CA
20,03167,55.5,68.7,310.7,-118.334,33.923,HAWTHORNE,CA
21,03170,21.9,62.8,51.2,-116.006,39.601,EUREKA,NV
22,03171,53.9,74.4,224.4,-117.439,33.952,RIVERSIDE,CA
23,03177,57.0,66.4,365.6,-117.279,33.128,CARLSBAD,CA
24,03179,55.3,72.3,263.3,-117.636,33.975,CHINO,CA
25,03184,26.6,87.9,0.0,-112.082,33.688,PHOENIX,AZ
26,03192,33.3,89.9,6.2,-111.911,33.623,SCOTTSDALE,AZ
27,03195,15.0,60.7,25.3,-112.155,35.946,GRAND CANYON,AZ
28,03196,36.0,81.8,43.2,-110.846,31.421,NOGALES,AZ
29,03757,62.7,74.1,340.3,-76.429,38.142,ST INIGOES,MD
30,03802,61.6,70.9,370.5,-80.229,39.296,CLARKSBURG,WV
31,03810,64.4,75.9,340.3,-81.390,35.741,HICKORY,NC
32,03811,67.7,77.0,374.2,-88.917,35.593,JACKSON,TN
33,03812,62.5,72.3,363.1,-82.538,35.432,ASHEVILLE,NC
34,03813,68.1,78.6,357.0,-83.654,32.688,MACON,GA
35,03816,68.0,78.3,359.4,-88.774,37.056,PADUCAH,KY
36,03818,71.4,81.4,366.2,-85.184,30.836,MARIANNA,FL
37,03820,67.9,79.0,348.3,-81.965,33.370,AUGUSTA,GA
38,03822,68.9,81.1,333.5,-81.202,32.119,SAVANNAH,GA
39,03847,63.7,72.4,380.4,-85.085,35.951,CROSSVILLE,TN
40,03849,63.7,74.9,344.0,-84.077,37.087,LONDON,KY
41,03853,69.5,81.5,336.6,-81.417,30.400,MAYPORT,FL
42,03855,73.3,79.0,433.4,-87.317,30.350,PENSACOLA,FL
43,03856,68.2,78.2,363.7,-86.786,34.644,HUNTSVILLE,AL
44,03859,59.4,72.1,320.0,-81.208,37.296,BLUEFIELD,WV
45,03860,64.0,72.9,377.9,-82.555,38.382,HUNTINGTON,WV
46,03866,69.0,78.8,367.4,-88.567,32.550,MERIDIAN,MS
47,03868,64.0,74.2,358.2,-87.309,39.452,TERRE HAUTE,IN
48,03870,65.5,77.6,332.9,-82.219,34.899,GREER,SC
49,03872,59.8,70.1,353.9,-81.125,37.795,BECKLEY,WV
50,03878,69.0,79.2,361.3,-86.012,31.861,TROY,AL
51,03887,64.4,73.8,370.5,-88.866,39.984,DECATUR,IL
52,03888,67.1,77.5,357.6,-84.521,33.779,ATLANTA,GA
53,03893,63.7,73.7,361.3,-86.617,39.144,BLOOMINGTON,IN
54,03894,67.1,76.2,376.7,-87.415,36.622,CLARKSVILLE,TN
55,03901,70.2,80.1,366.8,-94.711,32.385,LONGVIEW,TX
56,03902,68.9,80.1,347.1,-97.822,31.070,FORT HOOD/KILLEEN,TX
57,03904,72.0,82.4,360.7,-96.364,30.588,COLLEGE STATION,TX
58,03919,64.4,76.5,331.7,-97.661,38.813,SALINA,KS
59,03927,68.4,82.4,310.1,-97.041,32.896,DALLAS-FORT WORTH,TX
60,03928,65.6,76.2,353.9,-97.429,37.647,WICHITA,KS
61,03931,71.1,79.8,384.7,-93.192,31.045,FORT POLK,LA
62,03932,63.9,79.2,291.0,-99.200,35.340,CLINTON,OK
63,03935,67.8,76.7,379.8,-89.571,37.225,CAPE GIRARDEAU,MO
64,03936,66.0,74.9,379.2,-96.678,39.135,MANHATTAN,KS
65,03937,72.7,80.7,396.4,-93.228,30.125,LAKE CHARLES,LA
66,03940,70.4,79.5,378.5,-90.078,32.320,JACKSON,MS
67,03945,66.4,74.3,394.6,-92.218,38.817,COLUMBIA,MO
68,03947,64.9,74.0,375.5,-94.718,39.299,KANSAS CITY,MO
69,03949,71.5,80.3,383.5,-93.283,31.400,FORT POLK,LA
70,03950,65.9,80.5,300.9,-98.416,34.568,LAWTON,OK
71,03953,68.2,77.8,369.9,-90.646,35.831,JONESBORO,AR
72,03954,67.1,78.4,344.6,-97.647,35.534,OKLAHOMA CITY,OK
73,03957,64.7,76.2,340.3,-98.553,37.284,MEDICINE LODGE,KS
74,03959,67.6,76.0,387.8,-96.011,36.762,BARTLESVILLE,OK
75,03960,66.7,76.1,371.8,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
76,03962,68.9,78.8,365.6,-93.096,34.478,HOT SPRINGS,AR
77,03963,65.5,75.2,366.8,-92.156,38.591,JEFFERSON CITY,MO
78,03965,66.8,78.2,343.4,-97.086,36.160,STILLWATER,OK
79,03966,65.7,74.9,374.2,-90.656,38.657,ST LOUIS,MO
80,03967,65.4,73.2,395.8,-94.739,38.850,OLATHE,KS
81,03971,69.2,81.7,329.8,-96.868,32.681,DALLAS,TX
82,03975,65.9,76.6,352.7,-90.325,36.773,POPLAR BLUFF,MO
83,03981,66.1,81.7,289.2,-98.984,34.352,FREDERICK,OK
84,03991,67.7,80.9,320.0,-97.199,33.206,DENTON,TX
85,03994,66.7,75.2,385.3,-93.183,38.704,SEDALIA,MO
86,03996,71.2,78.9,400.1,-91.030,32.348,TALLULAH/VICKSBURG,MS
87,03997,66.1,75.4,373.0,-95.212,39.008,LAWRENCE,KS
88,03998,66.7,75.0,388.4,-95.504,37.328,PARSONS,KS
89,03999,67.5,80.1,327.4,-98.235,30.741,BURNET,TX
90,04109,48.1,63.8,272.5,-115.596,46.144,ELK CITY,ID
91,04110,36.9,63.9,149.9,-114.456,42.727,JEROME,ID
92,04111,30.3,57.4,142.5,-111.031,41.273,EVANSTON,WY
93,04112,30.0,49.1,216.4,-114.927,44.171,STANLEY,ID
94,04113,43.9,66.9,191.2,-119.261,45.826,HERMISTON,OR
95,04114,32.3,59.2,146.2,-114.215,41.523,CHALLIS,ID
96,04201,50.0,61.6,328.6,-122.861,45.773,SCAPPOOSE,OR
97,04724,57.0,68.1,340.9,-78.945,43.107,NIAGARA FALLS,NY
98,04725,56.1,66.1,356.3,-75.981,42.208,BINGHAMTON,NY
99,04726,57.8,66.2,382.2,-78.834,40.301,JOHNSTOWN,PA
100,04751,55.1,63.8,375.5,-78.640,41.803,BRADFORD,PA
101,04780,53.8,68.6,288.5,-71.756,42.552,FITCHBURG,MA
102,04781,58.0,70.5,321.8,-73.102,40.794,ISLIP,NY
103,04787,58.6,67.9,368.7,-78.899,41.178,DU BOIS,PA
104,04789,57.6,68.5,344.0,-74.265,41.509,MONTGOMERY,NY
105,04803,54.0,63.7,359.4,-89.465,45.631,RHINELANDER,WI
106,04804,61.4,71.8,353.9,-83.078,40.078,COLUMBUS,OH
107,04808,59.3,70.8,336.6,-88.481,41.770,CHICAGO/AURORA,IL
108,04826,57.2,69.5,324.3,-89.837,44.359,WISCONSIN RAPIDS,WI
109,04836,49.6,61.3,326.8,-68.307,47.286,FRENCHVILLE,ME
110,04838,58.1,70.1,328.6,-87.905,42.121,CHICAGO/PROSPECT HGTS/WHEELI,IL
111,04839,58.9,70.2,339.1,-86.097,42.746,HOLLAND,MI
112,04840,57.7,68.0,352.7,-88.486,43.770,FOND DU LAC,WI
113,04841,55.0,64.1,369.3,-87.851,43.769,SHEBOYGAN,WI
114,04842,60.1,69.6,366.2,-81.887,40.875,WOOSTER,OH
115,04843,57.5,68.2,346.5,-80.215,41.626,MEADVILLE,PA
116,04845,57.8,66.6,375.5,-87.938,42.595,KENOSHA,WI
117,04846,59.8,69.8,358.8,-87.006,41.453,VALPARAISO,IN
118,04848,58.6,72.3,306.4,-83.476,41.563,TOLEDO,OH
119,04849,59.7,72.6,317.5,-82.179,41.179,LORAIN/ELYRIA,OH
120,04850,61.5,72.5,345.3,-84.027,40.708,LIMA,OH
121,04852,61.6,70.4,377.9,-81.420,40.470,NEW PHILADELPHIA,OH
122,04853,60.3,71.1,347.1,-81.684,41.518,CLEVELAND,OH
123,04854,52.1,63.4,334.2,-84.701,45.013,GAYLORD,MI
124,04855,60.7,70.8,357.6,-83.064,40.616,MARION,OH
125,04857,57.5,67.6,355.7,-80.696,41.778,ASHTABULA,OH
126,04858,61.3,71.1,362.5,-82.463,40.023,NEWARK,OH
131,12812,71.0,81.8,354.5,-81.991,26.917,PUNTA GORDA,FL
132,12815,70.0,81.6,342.8,-81.325,28.434,ORLANDO,FL
133,12816,69.6,79.1,372.4,-82.272,29.690,GAINESVILLE,FL
134,12819,70.4,81.7,347.1,-81.810,28.821,LEESBURG,FL
135,12833,70.5,80.7,362.5,-83.105,29.550,CROSS CITY,FL
136,12834,70.3,79.7,374.2,-81.060,29.177,DAYTONA BEACH,FL
137,12835,70.7,82.4,341.6,-81.864,26.586,FORT MYERS,FL
138,12836,73.9,83.4,374.8,-81.754,24.553,KEY WEST,FL
139,12838,70.3,80.2,366.8,-80.646,28.103,MELBOURNE,FL
140,12839,71.6,81.5,367.4,-80.300,25.824,MIAMI,FL
141,12841,70.2,82.0,340.3,-81.333,28.545,ORLANDO,FL
142,12842,69.9,82.4,330.5,-82.540,27.961,TAMPA,FL
143,12843,71.7,79.3,402.0,-80.418,27.656,VERO BEACH,FL
144,12844,70.6,81.1,358.2,-80.099,26.685,WEST PALM BEACH,FL
145,12849,71.8,82.1,361.9,-80.154,26.072,FORT LAUDERDALE,FL
146,12850,74.0,82.8,385.3,-81.683,24.583,KEY WEST,FL
147,12854,71.0,81.3,361.3,-81.244,28.780,ORLANDO,FL
148,12871,71.1,81.7,357.0,-82.559,27.401,SARASOTA/BRADENTON,FL
149,12873,71.2,82.1,353.3,-82.688,27.911,ST PETERSBURG/CLEARWATER,FL
150,12876,69.1,81.7,328.6,-81.754,28.062,WINTER HAVEN,FL
151,12882,71.6,81.9,361.9,-80.280,25.907,MIAMI,FL
152,12884,73.8,80.9,411.2,-89.408,29.350,BOOTHVILLE,LA
153,12885,71.3,81.4,364.4,-80.171,26.197,FORT LAUDERDALE,FL
154,12888,72.1,81.9,369.3,-80.433,25.648,MIAMI,FL
155,12894,69.9,80.6,355.1,-81.755,26.536,FORT MYERS,FL
156,12895,69.4,79.4,365.0,-80.377,27.498,FORT PIERCE,FL
157,12896,74.5,83.7,379.2,-81.052,24.726,MARATHON,FL
158,12897,72.7,81.7,381.6,-81.775,26.153,NAPLES,FL
159,12904,73.6,85.5,340.9,-97.654,26.228,HARLINGEN,TX
160,12912,74.3,83.4,381.0,-96.930,28.863,VICTORIA,TX
161,12916,72.3,81.6,376.7,-90.251,29.993,NEW ORLEANS,LA
162,12917,72.7,81.8,379.8,-94.021,29.951,BEAUMONT/PORT ARTHUR,TX
163,12918,72.5,82.4,368.1,-95.279,29.645,HOUSTON,TX
164,12919,75.1,84.6,375.5,-97.426,25.906,BROWNSVILLE,TX
165,12921,70.5,83.1,329.8,-98.464,29.533,SAN ANTONIO,TX
166,12923,75.4,83.3,399.5,-94.860,29.265,GALVESTON,TX
167,12924,73.5,85.0,346.5,-97.513,27.773,CORPUS CHRISTI,TX
168,12926,76.1,85.1,383.5,-97.283,27.700,CORPUS CHRISTI,TX
169,12928,75.5,85.9,362.5,-97.817,27.500,KINGSVILLE,TX
170,12932,73.4,85.1,343.4,-98.027,27.741,ALICE,TX
171,12935,74.2,83.7,374.8,-96.251,28.728,PALACIOS,TX
172,12947,68.7,87.2,258.3,-99.220,28.458,COTULLA,TX
173,12957,73.9,85.7,342.8,-97.346,26.166,PORT ISABEL,TX
174,12959,72.9,87.1,311.4,-98.238,26.175,MC ALLEN,TX
175,12960,72.4,82.5,365.0,-95.364,29.993,HOUSTON,TX
176,12962,70.2,82.8,329.2,-99.174,29.359,HONDO,TX
177,12968,74.9,83.6,387.2,-91.526,29.562,SALT POINT,LA
