,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,44.8,77.0,120.3,-102.688,38.070,LAMAR,CO
1,03017,39.9,71.1,122.1,-104.658,39.833,DENVER,CO
2,03024,55.2,81.1,176.4,-101.394,35.700,BORGER,TX
3,03026,49.0,72.5,191.2,-102.284,39.245,BURLINGTON,CO
4,03027,31.9,71.1,67.9,-105.663,35.003,CLINES CORNERS,NM
5,03028,46.0,75.9,136.9,-102.614,37.283,SPRINGFIELD,CO
6,03029,19.8,65.6,29.0,-109.061,35.658,WINDOW ROCK,AZ
7,03030,55.0,79.4,189.3,-101.505,36.682,GUYMON,OK
8,03031,57.5,83.5,178.2,-102.387,31.921,ODESSA,TX
9,03032,62.6,86.5,200.4,-102.213,30.048,DRYDEN,TX
10,03068,37.5,68.0,124.6,-104.300,38.767,BULLSEYE,CO
11,03102,54.6,74.9,227.5,-117.600,34.056,ONTARIO,CA
12,03103,22.9,64.5,48.8,-111.672,35.140,FLAGSTAFF,AZ
13,03104,46.9,88.9,68.5,-116.160,33.628,PALM SPRINGS,CA
14,03131,56.5,68.4,329.2,-117.139,32.816,SAN DIEGO,CA
15,03144,44.0,89.7,50.0,-115.579,32.834,IMPERIAL,CA
16,03145,42.3,91.7,35.2,-114.617,32.650,YUMA,AZ
17,03154,55.7,67.7,326.8,-117.350,33.300,CAMP PENDLETON,CA
18,03159,38.8,80.3,63.6,-118.219,34.741,LANCASTER,CA
19,03160,20.1,83.2,0.0,-116.028,36.621,MERCURY,NV
20,03162,21.8,84.2,0.0,-111.448,36.926,PAGE,AZ
21,03164,42.2,67.2,171.4,-116.467,32.617,CAMPO,CA
22,03166,57.6,74.0,272.5,-117.979,33.872,FULLERTON,CA
23,03167,57.5,68.9,336.6,-118.334,33.923,HAWTHORNE,CA
24,03170,25.2,65.2,58.0,-116.006,39.601,EUREKA,NV
25,03171,55.2,74.8,234.9,-117.439,33.952,RIVERSIDE,CA
26,03177,57.2,67.2,357.0,-117.279,33.128,CARLSBAD,CA
27,03178,57.3,67.0,361.3,-116.979,32.572,SAN DIEGO,CA
28,03179,55.5,73.2,255.9,-117.636,33.975,CHINO,CA
29,03184,32.0,89.5,3.2,-112.082,33.688,PHOENIX,AZ
30,03192,34.6,91.7,6.2,-111.911,33.623,SCOTTSDALE,AZ
31,03195,16.4,62.8,24.1,-112.155,35.946,GRAND CANYON,AZ
32,03196,30.5,81.9,19.2,-110.846,31.421,NOGALES,AZ
33,03749,58.4,68.5,356.3,-77.468,39.645,CAMP DAVID,MD
34,03802,61.0,70.0,374.2,-80.229,39.296,CLARKSBURG,WV
35,03804,62.5,70.8,385.9,-81.439,39.345,PARKERSBURG,WV
36,03810,64.3,74.4,360.0,-81.390,35.741,HICKORY,NC
37,03811,66.4,76.2,365.6,-88.917,35.593,JACKSON,TN
38,03812,62.5,71.5,375.5,-82.538,35.432,ASHEVILLE,NC
39,03813,69.4,78.0,385.3,-83.654,32.688,MACON,GA
40,03816,65.1,76.2,346.5,-88.774,37.056,PADUCAH,KY
41,03818,71.0,80.9,367.4,-85.184,30.836,MARIANNA,FL
42,03822,70.3,80.3,365.0,-81.202,32.119,SAVANNAH,GA
43,03847,63.3,71.2,392.7,-85.085,35.951,CROSSVILLE,TN
44,03849,63.7,72.5,379.2,-84.077,37.087,LONDON,KY
45,03853,72.4,81.6,377.9,-81.417,30.400,MAYPORT,FL
46,03855,73.5,80.1,419.2,-87.317,30.350,PENSACOLA,FL
47,03856,66.4,78.9,328.0,-86.786,34.644,HUNTSVILLE,AL
48,03860,63.4,73.4,360.7,-82.555,38.382,HUNTINGTON,WV
49,03866,69.0,78.8,367.4,-88.567,32.550,MERIDIAN,MS
50,03868,61.9,72.2,355.7,-87.309,39.452,TERRE HAUTE,IN
51,03870,66.7,76.3,368.7,-82.219,34.899,GREER,SC
52,03872,61.4,68.7,402.0,-81.125,37.795,BECKLEY,WV
53,03878,69.0,79.6,355.7,-86.012,31.861,TROY,AL
54,03887,61.5,72.3,348.3,-88.866,39.984,DECATUR,IL
55,03888,67.7,77.2,371.1,-84.521,33.779,ATLANTA,GA
56,03889,63.1,72.2,374.2,-83.314,37.591,JACKSON,KY
57,03893,63.2,72.0,379.2,-86.617,39.144,BLOOMINGTON,IN
58,03894,65.6,75.0,371.1,-87.415,36.622,CLARKSVILLE,TN
59,03901,67.8,82.1,305.8,-94.711,32.385,LONGVIEW,TX
60,03902,66.4,83.4,273.1,-97.822,31.070,FORT HOOD/KILLEEN,TX
61,03904,69.1,84.2,297.2,-96.364,30.588,COLLEGE STATION,TX
62,03919,60.4,77.5,267.0,-97.661,38.813,SALINA,KS
63,03927,65.0,85.1,238.6,-97.041,32.896,DALLAS-FORT WORTH,TX
64,03928,63.8,78.1,302.7,-97.429,37.647,WICHITA,KS
65,03931,70.6,81.2,357.0,-93.192,31.045,FORT POLK,LA
66,03932,58.6,80.7,213.3,-99.200,35.340,CLINTON,OK
67,03933,66.1,84.8,254.0,-97.713,31.134,FORT HOOD (KILLEEN),TX
68,03935,64.9,75.9,347.7,-89.571,37.225,CAPE GIRARDEAU,MO
69,03936,62.3,75.1,321.2,-96.678,39.135,MANHATTAN,KS
70,03937,72.8,82.9,365.6,-93.228,30.125,LAKE CHARLES,LA
71,03940,69.9,79.6,369.3,-90.078,32.320,JACKSON,MS
72,03945,63.0,78.2,291.0,-92.218,38.817,COLUMBIA,MO
73,03947,61.7,72.4,349.6,-94.718,39.299,KANSAS CITY,MO
74,03949,70.6,81.0,359.4,-93.283,31.400,FORT POLK,LA
75,03950,62.5,81.3,249.7,-98.416,34.568,LAWTON,OK
76,03953,65.9,79.7,310.7,-90.646,35.831,JONESBORO,AR
77,03954,62.1,78.3,278.7,-97.647,35.534,OKLAHOMA CITY,OK
78,03957,59.5,78.1,249.7,-98.553,37.284,MEDICINE LODGE,KS
79,03959,65.9,76.3,357.0,-96.011,36.762,BARTLESVILLE,OK
80,03960,62.9,74.8,333.5,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
81,03962,66.4,78.9,328.0,-93.096,34.478,HOT SPRINGS,AR
82,03963,61.5,74.7,315.0,-92.156,38.591,JEFFERSON CITY,MO
83,03965,65.6,77.5,335.4,-97.086,36.160,STILLWATER,OK
84,03966,63.2,74.4,343.4,-90.656,38.657,ST LOUIS,MO
85,03967,62.1,73.6,338.5,-94.739,38.850,OLATHE,KS
86,03971,65.6,82.5,273.1,-96.868,32.681,DALLAS,TX
87,03974,62.8,76.3,312.6,-97.219,37.750,WICHITA,KS
88,03975,65.5,77.9,328.6,-90.325,36.773,POPLAR BLUFF,MO
89,03981,60.1,82.5,212.1,-98.984,34.352,FREDERICK,OK
90,03991,65.6,80.3,299.6,-97.199,33.206,DENTON,TX
91,03994,63.6,74.7,345.3,-93.183,38.704,SEDALIA,MO
92,03996,71.4,79.5,393.9,-91.030,32.348,TALLULAH/VICKSBURG,MS
93,03997,62.7,74.7,332.3,-95.212,39.008,LAWRENCE,KS
94,03998,64.4,76.0,339.1,-95.504,37.328,PARSONS,KS
95,03999,64.7,82.8,259.6,-98.235,30.741,BURNET,TX
96,04109,51.4,66.7,280.5,-115.596,46.144,ELK CITY,ID
97,04110,38.7,66.4,146.2,-114.456,42.727,JEROME,ID
98,04111,29.2,62.2,99.9,-111.031,41.273,EVANSTON,WY
99,04112,33.3,52.5,218.3,-114.927,44.171,STANLEY,ID
100,04113,47.3,67.0,226.9,-119.261,45.826,HERMISTON,OR
101,04114,34.1,62.7,134.4,-114.215,41.523,CHALLIS,ID
102,04201,51.4,62.9,331.1,-122.861,45.773,SCAPPOOSE,OR
103,04724,55.9,65.3,365.0,-78.945,43.107,NIAGARA FALLS,NY
104,04725,54.6,64.6,355.1,-75.981,42.208,BINGHAMTON,NY
105,04726,56.4,65.0,377.9,-78.834,40.301,JOHNSTOWN,PA
106,04751,54.1,62.9,373.6,-78.640,41.803,BRADFORD,PA
107,04780,57.0,69.0,328.0,-71.756,42.552,FITCHBURG,MA
108,04781,59.9,69.9,358.8,-73.102,40.794,ISLIP,NY
109,04787,56.4,66.5,355.1,-78.899,41.178,DU BOIS,PA
110,04803,51.7,60.3,374.8,-89.465,45.631,RHINELANDER,WI
111,04804,60.1,70.8,348.3,-83.078,40.078,COLUMBUS,OH
112,04808,58.3,68.1,360.7,-88.481,41.770,CHICAGO/AURORA,IL
113,04826,55.9,66.0,354.5,-89.837,44.359,WISCONSIN RAPIDS,WI
114,04836,47.8,57.3,358.2,-68.307,47.286,FRENCHVILLE,ME
115,04838,56.3,67.9,332.9,-87.905,42.121,CHICAGO/PROSPECT HGTS/WHEELI,IL
116,04839,57.0,69.1,326.8,-86.097,42.746,HOLLAND,MI
117,04840,55.3,66.2,342.2,-88.486,43.770,FOND DU LAC,WI
