,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,40.3,62.3,196.7,-102.688,38.070,LAMAR,CO
1,03016,26.2,53.9,133.2,-107.726,39.526,RIFLE,CO
2,03017,35.1,54.0,223.8,-104.658,39.833,DENVER,CO
3,03024,46.6,67.1,217.7,-101.394,35.700,BORGER,TX
4,03026,41.3,56.4,274.4,-102.284,39.245,BURLINGTON,CO
5,03027,25.0,55.9,109.2,-105.663,35.003,CLINES CORNERS,NM
6,03028,40.9,59.4,233.7,-102.614,37.283,SPRINGFIELD,CO
7,03029,19.1,51.9,91.3,-109.061,35.658,WINDOW ROCK,AZ
8,03030,46.8,63.7,257.1,-101.505,36.682,GUYMON,OK
9,03031,48.2,72.3,185.0,-102.387,31.921,ODESSA,TX
10,03032,55.5,76.0,226.3,-102.213,30.048,DRYDEN,TX
11,03102,46.1,64.6,238.6,-117.600,34.056,ONTARIO,CA
12,03103,20.8,48.4,128.9,-111.672,35.140,FLAGSTAFF,AZ
13,03104,38.0,75.6,82.1,-116.160,33.628,PALM SPRINGS,CA
14,03124,21.9,68.0,29.7,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,50.9,61.7,340.9,-117.139,32.816,SAN DIEGO,CA
16,03144,36.0,75.0,72.8,-115.579,32.834,IMPERIAL,CA
17,03145,32.7,76.3,48.8,-114.617,32.650,YUMA,AZ
18,03159,33.5,62.1,133.8,-118.219,34.741,LANCASTER,CA
19,03160,21.9,63.8,46.3,-116.028,36.621,MERCURY,NV
20,03162,19.8,63.9,35.8,-111.448,36.926,PAGE,AZ
21,03164,41.5,54.6,300.9,-116.467,32.617,CAMPO,CA
22,03166,48.8,64.3,275.6,-117.979,33.872,FULLERTON,CA
23,03167,50.6,62.6,323.1,-118.334,33.923,HAWTHORNE,CA
24,03170,23.3,45.1,181.9,-116.006,39.601,EUREKA,NV
25,03171,46.3,65.5,231.2,-117.439,33.952,RIVERSIDE,CA
26,03177,51.0,59.6,374.8,-117.279,33.128,CARLSBAD,CA
27,03178,49.5,60.4,338.5,-116.979,32.572,SAN DIEGO,CA
28,03179,47.2,63.8,260.8,-117.636,33.975,CHINO,CA
29,03184,23.7,73.9,17.3,-112.082,33.688,PHOENIX,AZ
30,03192,29.2,75.5,35.2,-111.911,33.623,SCOTTSDALE,AZ
31,03195,18.6,47.1,119.7,-112.155,35.946,GRAND CANYON,AZ
32,03196,22.4,66.8,37.1,-110.846,31.421,NOGALES,AZ
33,03749,49.3,62.2,309.5,-77.468,39.645,CAMP DAVID,MD
34,03757,56.6,68.1,334.8,-76.429,38.142,ST INIGOES,MD
35,03802,53.6,64.6,339.7,-80.229,39.296,CLARKSBURG,WV
36,03804,55.4,65.6,352.7,-81.439,39.345,PARKERSBURG,WV
37,03810,58.9,69.3,352.0,-81.390,35.741,HICKORY,NC
38,03811,62.4,72.0,366.2,-88.917,35.593,JACKSON,TN
39,03812,56.9,66.0,370.5,-82.538,35.432,ASHEVILLE,NC
40,03813,64.2,74.4,358.8,-83.654,32.688,MACON,GA
41,03816,59.6,69.6,358.2,-88.774,37.056,PADUCAH,KY
42,03818,66.3,74.1,396.4,-85.184,30.836,MARIANNA,FL
43,03822,65.0,76.0,347.7,-81.202,32.119,SAVANNAH,GA
44,03847,57.1,67.1,357.0,-85.085,35.951,CROSSVILLE,TN
45,03849,57.7,66.9,369.3,-84.077,37.087,LONDON,KY
46,03853,65.9,79.7,310.7,-81.417,30.400,MAYPORT,FL
47,03855,69.4,77.6,391.5,-87.317,30.350,PENSACOLA,FL
48,03856,61.2,73.3,329.8,-86.786,34.644,HUNTSVILLE,AL
49,03859,52.2,66.1,299.0,-81.208,37.296,BLUEFIELD,WV
50,03860,56.5,67.0,349.0,-82.555,38.382,HUNTINGTON,WV
51,03866,63.1,77.7,298.4,-88.567,32.550,MERIDIAN,MS
52,03868,56.1,65.4,366.8,-87.309,39.452,TERRE HAUTE,IN
53,03870,60.5,71.6,343.4,-82.219,34.899,GREER,SC
54,03872,52.3,63.5,336.0,-81.125,37.795,BECKLEY,WV
55,03878,64.3,74.6,357.0,-86.012,31.861,TROY,AL
56,03887,54.2,64.6,349.0,-88.866,39.984,DECATUR,IL
57,03888,61.0,72.6,336.6,-84.521,33.779,ATLANTA,GA
58,03889,56.3,67.2,342.8,-83.314,37.591,JACKSON,KY
59,03893,56.5,65.0,379.8,-86.617,39.144,BLOOMINGTON,IN
60,03894,60.7,69.2,382.2,-87.415,36.622,CLARKSVILLE,TN
61,03901,62.8,77.5,297.2,-94.711,32.385,LONGVIEW,TX
62,03902,41.3,81.0,74.7,-97.822,31.070,FORT HOOD/KILLEEN,TX
63,03904,62.6,79.5,270.7,-96.364,30.588,COLLEGE STATION,TX
64,03919,52.3,63.5,336.0,-97.661,38.813,SALINA,KS
