,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,00369,53.1,62.3,366.2,-117.456,33.286,OCEANSIDE,CA
1,03013,47.6,59.4,323.7,-102.688,38.070,LAMAR,CO
2,03017,42.4,53.0,337.9,-104.658,39.833,DENVER,CO
3,03024,49.1,64.4,278.7,-101.394,35.700,BORGER,TX
4,03026,45.0,56.4,327.4,-102.284,39.245,BURLINGTON,CO
5,03027,33.9,54.4,205.3,-105.663,35.003,CLINES CORNERS,NM
6,03028,45.6,57.2,324.9,-102.614,37.283,SPRINGFIELD,CO
7,03029,30.9,52.4,192.4,-109.061,35.658,WINDOW ROCK,AZ
8,03030,50.0,62.6,314.4,-101.505,36.682,GUYMON,OK
9,03031,51.4,71.7,224.4,-102.387,31.921,ODESSA,TX
10,03032,59.8,76.9,266.4,-102.213,30.048,DRYDEN,TX
11,03102,48.8,64.7,270.7,-117.600,34.056,ONTARIO,CA
12,03103,31.5,47.6,252.8,-111.672,35.140,FLAGSTAFF,AZ
13,03104,42.4,75.1,114.7,-116.160,33.628,PALM SPRINGS,CA
14,03124,27.3,66.5,64.2,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,51.9,63.1,335.4,-117.139,32.816,SAN DIEGO,CA
16,03144,44.2,74.9,129.5,-115.579,32.834,IMPERIAL,CA
17,03145,43.7,77.2,111.0,-114.617,32.650,YUMA,AZ
18,03159,38.9,63.6,170.8,-118.219,34.741,LANCASTER,CA
19,03160,28.9,67.6,67.9,-116.028,36.621,MERCURY,NV
20,03162,35.3,65.0,127.7,-111.448,36.926,PAGE,AZ
21,03164,44.9,56.9,318.7,-116.467,32.617,CAMPO,CA
22,03167,52.0,64.0,324.3,-118.334,33.923,HAWTHORNE,CA
23,03170,33.0,52.7,212.7,-116.006,39.601,EUREKA,NV
24,03171,49.3,65.6,266.4,-117.439,33.952,RIVERSIDE,CA
25,03177,52.7,62.0,364.4,-117.279,33.128,CARLSBAD,CA
26,03179,50.1,65.6,276.8,-117.636,33.975,CHINO,CA
27,03184,36.1,74.1,78.4,-112.082,33.688,PHOENIX,AZ
28,03192,37.2,75.4,78.4,-111.911,33.623,SCOTTSDALE,AZ
29,03195,31.0,48.1,239.8,-112.155,35.946,GRAND CANYON,AZ
30,03196,30.9,66.4,86.4,-110.846,31.421,NOGALES,AZ
31,03757,57.8,69.7,329.8,-76.429,38.142,ST INIGOES,MD
32,03802,54.3,66.0,330.5,-80.229,39.296,CLARKSBURG,WV
33,03804,54.3,67.2,313.8,-81.439,39.345,PARKERSBURG,WV
34,03810,55.0,70.2,284.8,-81.390,35.741,HICKORY,NC
35,03811,58.6,69.0,352.0,-88.917,35.593,JACKSON,TN
36,03812,53.2,66.8,303.3,-82.538,35.432,ASHEVILLE,NC
37,03813,60.3,73.0,320.6,-83.654,32.688,MACON,GA
38,03816,57.5,68.7,339.7,-88.774,37.056,PADUCAH,KY
39,03818,64.7,76.7,333.5,-85.184,30.836,MARIANNA,FL
40,03820,60.0,72.4,324.9,-81.965,33.370,AUGUSTA,GA
41,03822,62.1,74.2,330.5,-81.202,32.119,SAVANNAH,GA
42,03847,54.6,67.1,319.4,-85.085,35.951,CROSSVILLE,TN
43,03849,53.6,69.0,281.1,-84.077,37.087,LONDON,KY
44,03853,66.2,77.3,347.1,-81.417,30.400,MAYPORT,FL
45,03856,59.0,72.8,305.2,-86.786,34.644,HUNTSVILLE,AL
46,03859,50.9,67.5,264.5,-81.208,37.296,BLUEFIELD,WV
47,03860,55.8,67.8,327.4,-82.555,38.382,HUNTINGTON,WV
48,03866,61.5,72.5,345.3,-88.567,32.550,MERIDIAN,MS
49,03868,55.3,66.4,339.7,-87.309,39.452,TERRE HAUTE,IN
50,03870,57.6,71.6,302.1,-82.219,34.899,GREER,SC
51,03872,50.9,65.2,292.2,-81.125,37.795,BECKLEY,WV
52,03878,62.2,73.5,341.6,-86.012,31.861,TROY,AL
53,03887,54.2,66.3,324.3,-88.866,39.984,DECATUR,IL
54,03888,58.5,71.3,318.1,-84.521,33.779,ATLANTA,GA
55,03889,54.9,69.2,295.9,-83.314,37.591,JACKSON,KY
56,03893,55.1,66.2,339.1,-86.617,39.144,BLOOMINGTON,IN
57,03894,57.9,68.1,354.5,-87.415,36.622,CLARKSVILLE,TN
58,03901,65.7,74.3,383.5,-94.711,32.385,LONGVIEW,TX
59,03904,67.5,75.6,392.1,-96.364,30.588,COLLEGE STATION,TX
60,03919,53.5,64.0,347.1,-97.661,38.813,SALINA,KS
61,03927,64.0,70.9,409.4,-97.041,32.896,DALLAS-FORT WORTH,TX
62,03928,54.7,65.1,349.6,-97.429,37.647,WICHITA,KS
63,03932,56.1,65.2,369.9,-99.200,35.340,CLINTON,OK
64,03935,58.7,67.8,371.8,-89.571,37.225,CAPE GIRARDEAU,MO
65,03936,54.5,63.6,368.7,-96.678,39.135,MANHATTAN,KS
66,03937,69.0,77.2,391.5,-93.228,30.125,LAKE CHARLES,LA
67,03940,62.9,73.7,349.0,-90.078,32.320,JACKSON,MS
68,03945,55.9,65.6,360.7,-92.218,38.817,COLUMBIA,MO
69,03947,55.1,63.6,378.5,-94.718,39.299,KANSAS CITY,MO
70,03950,59.5,68.4,374.8,-98.416,34.568,LAWTON,OK
71,03953,60.2,68.0,392.7,-90.646,35.831,JONESBORO,AR
72,03954,58.1,67.2,371.1,-97.647,35.534,OKLAHOMA CITY,OK
73,03957,54.5,63.7,367.4,-98.553,37.284,MEDICINE LODGE,KS
74,03959,58.9,65.3,415.5,-96.011,36.762,BARTLESVILLE,OK
75,03960,55.8,68.1,323.1,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
76,03962,61.5,71.2,364.4,-93.096,34.478,HOT SPRINGS,AR
77,03963,55.2,66.5,336.6,-92.156,38.591,JEFFERSON CITY,MO
78,03965,57.6,66.4,375.5,-97.086,36.160,STILLWATER,OK
79,03967,55.5,64.3,374.2,-94.739,38.850,OLATHE,KS
80,03971,64.0,71.9,393.3,-96.868,32.681,DALLAS,TX
81,03974,54.7,63.9,367.4,-97.219,37.750,WICHITA,KS
82,03975,57.9,68.0,355.7,-90.325,36.773,POPLAR BLUFF,MO
83,03981,59.5,68.7,370.5,-98.984,34.352,FREDERICK,OK
84,03991,63.7,70.7,407.5,-97.199,33.206,DENTON,TX
85,03994,55.4,66.2,344.0,-93.183,38.704,SEDALIA,MO
86,03996,64.1,74.1,361.3,-91.030,32.348,TALLULAH/VICKSBURG,MS
87,03997,54.7,64.1,364.4,-95.212,39.008,LAWRENCE,KS
88,03998,58.8,66.0,402.0,-95.504,37.328,PARSONS,KS
89,04109,45.6,62.1,260.8,-115.596,46.144,ELK CITY,ID
90,04110,39.0,57.8,228.1,-114.456,42.727,JEROME,ID
