,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,50.9,83.6,122.7,-102.688,38.070,LAMAR,CO
1,03017,45.5,78.9,113.5,-104.658,39.833,DENVER,CO
2,03024,54.2,86.2,130.7,-101.394,35.700,BORGER,TX
3,03026,52.0,79.0,164.6,-102.284,39.245,BURLINGTON,CO
4,03027,47.4,71.3,186.2,-105.663,35.003,CLINES CORNERS,NM
5,03028,51.2,80.4,147.4,-102.614,37.283,SPRINGFIELD,CO
6,03029,47.6,69.5,204.7,-109.061,35.658,WINDOW ROCK,AZ
7,03030,55.8,83.5,162.8,-101.505,36.682,GUYMON,OK
8,03032,61.7,85.0,205.3,-102.213,30.048,DRYDEN,TX
9,03068,46.0,73.7,153.6,-104.300,38.767,BULLSEYE,CO
10,03102,54.2,77.4,199.2,-117.600,34.056,ONTARIO,CA
11,03103,46.2,66.3,221.4,-111.672,35.140,FLAGSTAFF,AZ
12,03124,56.4,77.4,222.0,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
13,03131,58.5,69.7,340.3,-117.139,32.816,SAN DIEGO,CA
14,03144,54.1,91.7,96.8,-115.579,32.834,IMPERIAL,CA
15,03145,55.7,93.0,99.9,-114.617,32.650,YUMA,AZ
16,03159,36.4,81.0,48.1,-118.219,34.741,LANCASTER,CA
17,03160,34.9,82.9,34.0,-116.028,36.621,MERCURY,NV
18,03162,46.9,84.8,88.8,-111.448,36.926,PAGE,AZ
19,03164,46.0,71.3,172.7,-116.467,32.617,CAMPO,CA
20,03166,57.9,74.8,267.0,-117.979,33.872,FULLERTON,CA
21,03167,56.6,68.3,331.7,-118.334,33.923,HAWTHORNE,CA
22,03170,31.4,71.7,62.3,-116.006,39.601,EUREKA,NV
23,03171,54.9,77.5,205.3,-117.439,33.952,RIVERSIDE,CA
24,03177,59.2,67.6,382.9,-117.279,33.128,CARLSBAD,CA
25,03178,59.0,67.8,376.1,-116.979,32.572,SAN DIEGO,CA
26,03179,55.7,75.6,232.5,-117.636,33.975,CHINO,CA
27,03184,54.1,90.7,102.4,-112.082,33.688,PHOENIX,AZ
28,03192,55.6,91.9,105.5,-111.911,33.623,SCOTTSDALE,AZ
29,03195,43.9,66.8,191.8,-112.155,35.946,GRAND CANYON,AZ
30,03749,63.9,75.6,337.2,-77.468,39.645,CAMP DAVID,MD
31,03757,69.5,81.7,334.2,-76.429,38.142,ST INIGOES,MD
32,03802,65.9,76.6,352.7,-80.229,39.296,CLARKSBURG,WV
33,03810,68.4,80.0,341.6,-81.390,35.741,HICKORY,NC
