,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,34.8,55.8,201.0,-102.688,38.070,LAMAR,CO
1,03016,33.0,49.4,250.3,-107.726,39.526,RIFLE,CO
2,03017,28.8,53.5,160.3,-104.658,39.833,DENVER,CO
3,03024,39.0,64.5,164.0,-101.394,35.700,BORGER,TX
4,03026,34.0,54.4,206.6,-102.284,39.245,BURLINGTON,CO
5,03027,24.0,53.3,119.0,-105.663,35.003,CLINES CORNERS,NM
6,03028,33.3,57.2,172.0,-102.614,37.283,SPRINGFIELD,CO
7,03029,23.2,48.1,152.9,-109.061,35.658,WINDOW ROCK,AZ
8,03030,36.9,61.7,167.7,-101.505,36.682,GUYMON,OK
9,03031,43.1,69.4,161.6,-102.387,31.921,ODESSA,TX
10,03032,47.3,72.2,177.6,-102.213,30.048,DRYDEN,TX
11,03102,42.0,68.8,156.6,-117.600,34.056,ONTARIO,CA
12,03103,25.2,47.7,177.0,-111.672,35.140,FLAGSTAFF,AZ
13,03104,38.3,73.0,98.7,-116.160,33.628,PALM SPRINGS,CA
14,03124,31.0,66.5,87.0,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,46.1,66.6,217.0,-117.139,32.816,SAN DIEGO,CA
16,03144,38.8,75.2,89.4,-115.579,32.834,IMPERIAL,CA
17,03145,37.7,76.4,75.9,-114.617,32.650,YUMA,AZ
18,03154,45.6,62.7,254.0,-117.350,33.300,CAMP PENDLETON,CA
19,03159,31.5,61.3,123.3,-118.219,34.741,LANCASTER,CA
20,03160,27.9,62.4,89.4,-116.028,36.621,MERCURY,NV
21,03162,27.4,58.6,109.8,-111.448,36.926,PAGE,AZ
22,03166,46.9,69.7,195.5,-117.979,33.872,FULLERTON,CA
23,03167,49.9,69.8,226.9,-118.334,33.923,HAWTHORNE,CA
24,03170,24.3,45.7,186.8,-116.006,39.601,EUREKA,NV
25,03177,47.0,66.1,232.5,-117.279,33.128,CARLSBAD,CA
26,03178,46.0,66.1,221.4,-116.979,32.572,SAN DIEGO,CA
27,03179,43.8,66.8,190.5,-117.636,33.975,CHINO,CA
28,03184,30.4,75.5,40.8,-112.082,33.688,PHOENIX,AZ
29,03192,34.1,75.5,59.9,-111.911,33.623,SCOTTSDALE,AZ
30,03195,22.5,46.5,160.3,-112.155,35.946,GRAND CANYON,AZ
31,03196,34.2,66.4,109.8,-110.846,31.421,NOGALES,AZ
32,03749,49.1,61.0,323.7,-77.468,39.645,CAMP DAVID,MD
33,03757,55.2,66.3,339.1,-76.429,38.142,ST INIGOES,MD
34,03802,48.6,60.3,326.1,-80.229,39.296,CLARKSBURG,WV
35,03804,50.3,61.3,337.2,-81.439,39.345,PARKERSBURG,WV
36,03810,51.7,64.3,315.7,-81.390,35.741,HICKORY,NC
37,03811,53.7,64.0,350.2,-88.917,35.593,JACKSON,TN
38,03812,49.9,59.6,356.3,-82.538,35.432,ASHEVILLE,NC
39,03813,56.7,67.4,346.5,-83.654,32.688,MACON,GA
40,03816,51.0,62.7,328.0,-88.774,37.056,PADUCAH,KY
41,03818,59.0,71.5,322.4,-85.184,30.836,MARIANNA,FL
42,03820,58.4,69.6,340.3,-81.965,33.370,AUGUSTA,GA
43,03822,63.9,71.6,396.4,-81.202,32.119,SAVANNAH,GA
44,03847,49.9,61.9,322.4,-85.085,35.951,CROSSVILLE,TN
45,03849,49.7,62.2,315.7,-84.077,37.087,LONDON,KY
46,03855,60.1,72.0,331.7,-87.317,30.350,PENSACOLA,FL
47,03856,53.4,66.2,314.4,-86.786,34.644,HUNTSVILLE,AL
48,03859,45.9,62.4,260.8,-81.208,37.296,BLUEFIELD,WV
49,03860,49.3,61.9,313.8,-82.555,38.382,HUNTINGTON,WV
50,03866,56.4,67.0,347.7,-88.567,32.550,MERIDIAN,MS
51,03868,49.6,60.3,341.6,-87.309,39.452,TERRE HAUTE,IN
52,03870,52.0,66.6,289.8,-82.219,34.899,GREER,SC
53,03872,46.9,59.2,316.3,-81.125,37.795,BECKLEY,WV
54,03878,56.5,66.5,356.3,-86.012,31.861,TROY,AL
55,03882,61.8,73.2,339.7,-85.683,30.212,PANAMA CITY,FL
56,03887,48.7,61.8,306.4,-88.866,39.984,DECATUR,IL
57,03888,53.4,65.5,323.7,-84.521,33.779,ATLANTA,GA
58,03889,48.3,63.4,280.5,-83.314,37.591,JACKSON,KY
59,03893,49.3,59.7,345.3,-86.617,39.144,BLOOMINGTON,IN
60,03894,51.5,63.4,325.5,-87.415,36.622,CLARKSVILLE,TN
61,03901,54.9,68.3,307.7,-94.711,32.385,LONGVIEW,TX
62,03902,50.7,70.8,225.7,-97.822,31.070,FORT HOOD/KILLEEN,TX
63,03904,58.0,72.2,299.6,-96.364,30.588,COLLEGE STATION,TX
64,03919,46.4,59.9,299.0,-97.661,38.813,SALINA,KS
