,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,37.0,53.9,248.5,-102.688,38.070,LAMAR,CO
1,03016,23.1,49.9,137.5,-107.726,39.526,RIFLE,CO
2,03017,30.3,52.1,188.7,-104.658,39.833,DENVER,CO
3,03024,41.2,60.5,225.1,-101.394,35.700,BORGER,TX
4,03026,35.5,52.0,251.6,-102.284,39.245,BURLINGTON,CO
5,03027,29.7,51.9,184.4,-105.663,35.003,CLINES CORNERS,NM
6,03028,36.2,54.6,230.0,-102.614,37.283,SPRINGFIELD,CO
7,03029,19.3,47.1,125.8,-109.061,35.658,WINDOW ROCK,AZ
8,03030,41.1,57.3,260.2,-101.505,36.682,GUYMON,OK
9,03031,46.1,64.5,239.2,-102.387,31.921,ODESSA,TX
10,03032,48.1,67.0,236.2,-102.213,30.048,DRYDEN,TX
11,03102,38.1,72.9,97.5,-117.600,34.056,ONTARIO,CA
12,03103,19.5,48.4,117.8,-111.672,35.140,FLAGSTAFF,AZ
13,03104,36.5,74.4,79.0,-116.160,33.628,PALM SPRINGS,CA
14,03124,32.8,65.8,103.6,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,43.8,69.7,165.3,-117.139,32.816,SAN DIEGO,CA
16,03144,35.7,75.9,66.6,-115.579,32.834,IMPERIAL,CA
17,03145,33.9,79.0,43.8,-114.617,32.650,YUMA,AZ
18,03159,24.4,62.5,66.6,-118.219,34.741,LANCASTER,CA
19,03160,22.7,64.2,48.8,-116.028,36.621,MERCURY,NV
20,03162,23.1,60.0,71.6,-111.448,36.926,PAGE,AZ
21,03164,29.2,63.0,95.0,-116.467,32.617,CAMPO,CA
22,03166,44.2,71.6,153.6,-117.979,33.872,FULLERTON,CA
23,03167,49.1,70.4,212.1,-118.334,33.923,HAWTHORNE,CA
24,03170,18.2,47.8,111.0,-116.006,39.601,EUREKA,NV
25,03171,38.1,73.1,96.2,-117.439,33.952,RIVERSIDE,CA
26,03177,45.6,68.9,189.9,-117.279,33.128,CARLSBAD,CA
27,03178,44.0,69.0,173.3,-116.979,32.572,SAN DIEGO,CA
28,03179,41.1,70.2,138.1,-117.636,33.975,CHINO,CA
29,03184,27.7,75.7,27.8,-112.082,33.688,PHOENIX,AZ
30,03192,32.1,76.1,46.9,-111.911,33.623,SCOTTSDALE,AZ
31,03195,17.5,46.4,115.3,-112.155,35.946,GRAND CANYON,AZ
32,03196,33.3,66.3,103.6,-110.846,31.421,NOGALES,AZ
33,03749,37.8,52.5,276.2,-77.468,39.645,CAMP DAVID,MD
34,03757,44.8,57.8,304.6,-76.429,38.142,ST INIGOES,MD
35,03802,40.1,52.9,304.0,-80.229,39.296,CLARKSBURG,WV
36,03804,40.3,53.0,305.2,-81.439,39.345,PARKERSBURG,WV
37,03810,45.4,57.5,317.5,-81.390,35.741,HICKORY,NC
38,03812,43.1,54.1,332.3,-82.538,35.432,ASHEVILLE,NC
39,03813,50.9,63.0,321.8,-83.654,32.688,MACON,GA
40,03816,43.6,59.2,270.1,-88.774,37.056,PADUCAH,KY
41,03818,53.3,66.7,306.4,-85.184,30.836,MARIANNA,FL
42,03820,50.3,62.7,317.5,-81.965,33.370,AUGUSTA,GA
43,03822,54.6,66.3,330.5,-81.202,32.119,SAVANNAH,GA
44,03847,43.4,56.2,306.4,-85.085,35.951,CROSSVILLE,TN
45,03849,41.2,56.9,266.4,-84.077,37.087,LONDON,KY
