,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,15.6,30.6,251.6,-102.688,38.070,LAMAR,CO
1,03016,16.8,25.8,344.6,-107.726,39.526,RIFLE,CO
2,03017,14.2,26.7,285.5,-104.658,39.833,DENVER,CO
3,03026,14.7,28.5,267.0,-102.284,39.245,BURLINGTON,CO
4,03027,19.0,32.1,281.1,-105.663,35.003,CLINES CORNERS,NM
5,03028,15.4,34.7,199.2,-102.614,37.283,SPRINGFIELD,CO
6,03029,17.8,29.0,308.9,-109.061,35.658,WINDOW ROCK,AZ
7,03030,17.3,37.2,194.9,-101.505,36.682,GUYMON,OK
8,03031,21.2,46.9,144.3,-102.387,31.921,ODESSA,TX
9,03032,26.8,50.0,172.0,-102.213,30.048,DRYDEN,TX
10,03102,37.9,53.0,271.3,-117.600,34.056,ONTARIO,CA
11,03103,18.1,30.6,289.2,-111.672,35.140,FLAGSTAFF,AZ
12,03104,34.3,53.2,222.6,-116.160,33.628,PALM SPRINGS,CA
13,03131,42.7,55.1,311.4,-117.139,32.816,SAN DIEGO,CA
14,03144,35.6,55.2,216.4,-115.579,32.834,IMPERIAL,CA
15,03145,35.5,57.3,194.2,-114.617,32.650,YUMA,AZ
16,03159,28.6,43.3,268.2,-118.219,34.741,LANCASTER,CA
17,03160,24.1,41.5,230.0,-116.028,36.621,MERCURY,NV
18,03162,22.8,36.5,276.2,-111.448,36.926,PAGE,AZ
19,03164,28.7,46.0,235.5,-116.467,32.617,CAMPO,CA
20,03166,41.2,54.9,292.2,-117.979,33.872,FULLERTON,CA
21,03167,42.0,55.9,290.4,-118.334,33.923,HAWTHORNE,CA
22,03170,10.0,22.5,281.8,-116.006,39.601,EUREKA,NV
23,03171,36.3,53.5,244.2,-117.439,33.952,RIVERSIDE,CA
24,03177,42.1,54.6,309.5,-117.279,33.128,CARLSBAD,CA
25,03178,41.3,54.3,302.1,-116.979,32.572,SAN DIEGO,CA
26,03179,39.7,52.2,307.7,-117.636,33.975,CHINO,CA
27,03184,34.0,53.3,218.3,-112.082,33.688,PHOENIX,AZ
28,03192,36.5,53.4,247.9,-111.911,33.623,SCOTTSDALE,AZ
29,03195,17.0,26.5,336.0,-112.155,35.946,GRAND CANYON,AZ
30,03196,28.9,50.3,191.2,-110.846,31.421,NOGALES,AZ
31,03749,23.4,32.6,345.9,-77.468,39.645,CAMP DAVID,MD
32,03757,30.6,42.7,305.8,-76.429,38.142,ST INIGOES,MD
33,03804,26.5,34.9,361.9,-81.439,39.345,PARKERSBURG,WV
34,03810,32.9,43.6,328.6,-81.390,35.741,HICKORY,NC
35,03811,31.0,41.9,324.3,-88.917,35.593,JACKSON,TN
36,03812,32.8,42.0,352.7,-82.538,35.432,ASHEVILLE,NC
37,03813,42.3,52.9,337.2,-83.654,32.688,MACON,GA
38,03816,26.3,37.3,318.7,-88.774,37.056,PADUCAH,KY
39,03818,47.6,56.5,367.4,-85.184,30.836,MARIANNA,FL
40,03822,47.2,56.8,356.3,-81.202,32.119,SAVANNAH,GA
41,03847,31.9,40.3,365.6,-85.085,35.951,CROSSVILLE,TN
42,03849,30.0,38.9,355.7,-84.077,37.087,LONDON,KY
43,03855,50.1,58.2,382.2,-87.317,30.350,PENSACOLA,FL
44,03856,36.4,45.6,355.1,-86.786,34.644,HUNTSVILLE,AL
45,03859,27.7,39.0,315.7,-81.208,37.296,BLUEFIELD,WV
46,03860,28.4,36.0,377.3,-82.555,38.382,HUNTINGTON,WV
47,03866,40.2,50.5,340.3,-88.567,32.550,MERIDIAN,MS
48,03868,22.2,31.4,345.3,-87.309,39.452,TERRE HAUTE,IN
49,03870,34.6,46.8,307.7,-82.219,34.899,GREER,SC
50,03872,27.8,35.2,380.4,-81.125,37.795,BECKLEY,WV
51,03878,43.3,53.4,345.9,-86.012,31.861,TROY,AL
52,03882,49.7,58.5,370.5,-85.683,30.212,PANAMA CITY,FL
53,03887,21.6,28.1,393.9,-88.866,39.984,DECATUR,IL
54,03888,38.0,47.9,345.3,-84.521,33.779,ATLANTA,GA
55,03889,28.8,38.3,345.3,-83.314,37.591,JACKSON,KY
56,03893,23.2,31.9,354.5,-86.617,39.144,BLOOMINGTON,IN
57,03894,29.4,38.0,360.7,-87.415,36.622,CLARKSVILLE,TN
58,03901,38.0,48.2,340.3,-94.711,32.385,LONGVIEW,TX
59,03902,33.7,50.4,247.2,-97.822,31.070,FORT HOOD/KILLEEN,TX
60,03904,39.4,52.6,297.8,-96.364,30.588,COLLEGE STATION,TX
61,03919,17.5,28.8,307.0,-97.661,38.813,SALINA,KS
62,03927,30.5,49.0,223.8,-97.041,32.896,DALLAS-FORT WORTH,TX
63,03928,20.7,33.1,292.9,-97.429,37.647,WICHITA,KS
64,03931,43.9,52.0,378.5,-93.192,31.045,FORT POLK,LA
65,03932,22.5,39.1,238.0,-99.200,35.340,CLINTON,OK
66,03935,27.2,36.0,355.7,-89.571,37.225,CAPE GIRARDEAU,MO
67,03936,17.5,28.0,320.0,-96.678,39.135,MANHATTAN,KS
68,03937,47.6,55.5,384.1,-93.228,30.125,LAKE CHARLES,LA
69,03940,41.5,50.1,368.7,-90.078,32.320,JACKSON,MS
70,03945,21.8,29.8,365.6,-92.218,38.817,COLUMBIA,MO
71,03947,18.8,28.8,329.2,-94.718,39.299,KANSAS CITY,MO
72,03949,43.0,50.8,382.9,-93.283,31.400,FORT POLK,LA
73,03950,23.9,41.2,230.6,-98.416,34.568,LAWTON,OK
74,03953,30.8,39.3,363.1,-90.646,35.831,JONESBORO,AR
75,03954,23.6,39.6,246.6,-97.647,35.534,OKLAHOMA CITY,OK
76,03957,19.9,34.5,261.4,-98.553,37.284,MEDICINE LODGE,KS
77,03960,23.0,32.6,339.1,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
78,03962,32.4,43.4,323.7,-93.096,34.478,HOT SPRINGS,AR
79,03963,21.4,32.3,316.3,-92.156,38.591,JEFFERSON CITY,MO
80,03965,23.4,38.8,254.0,-97.086,36.160,STILLWATER,OK
81,03966,21.9,32.7,318.7,-90.656,38.657,ST LOUIS,MO
82,03967,19.5,30.0,321.2,-94.739,38.850,OLATHE,KS
83,03971,32.0,48.7,246.0,-96.868,32.681,DALLAS,TX
84,03975,26.6,37.4,322.4,-90.325,36.773,POPLAR BLUFF,MO
85,03981,22.6,42.0,205.9,-98.984,34.352,FREDERICK,OK
86,03991,29.6,44.5,266.4,-97.199,33.206,DENTON,TX
87,03994,22.2,31.5,343.4,-93.183,38.704,SEDALIA,MO
88,03996,40.9,49.9,361.9,-91.030,32.348,TALLULAH/VICKSBURG,MS
89,03997,19.6,29.6,329.8,-95.212,39.008,LAWRENCE,KS
90,03998,23.5,34.9,310.7,-95.504,37.328,PARSONS,KS
91,03999,33.0,50.9,232.5,-98.235,30.741,BURNET,TX
92,04109,25.5,29.4,448.8,-115.596,46.144,ELK CITY,ID
93,04110,20.5,26.4,405.0,-114.456,42.727,JEROME,ID
94,04111,13.4,21.5,358.2,-111.031,41.273,EVANSTON,WY
95,04112,10.0,15.7,403.2,-114.927,44.171,STANLEY,ID
96,04113,22.9,27.4,434.6,-119.261,45.826,HERMISTON,OR
