,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,13.7,24.7,308.3,-102.688,38.070,LAMAR,CO
1,03016,8.2,16.2,356.3,-107.726,39.526,RIFLE,CO
2,03017,10.9,24.2,270.7,-104.658,39.833,DENVER,CO
3,03024,18.2,36.1,218.3,-101.394,35.700,BORGER,TX
4,03026,12.9,23.5,314.4,-102.284,39.245,BURLINGTON,CO
5,03027,15.4,28.9,271.9,-105.663,35.003,CLINES CORNERS,NM
6,03028,13.4,27.6,260.2,-102.614,37.283,SPRINGFIELD,CO
7,03029,13.6,25.1,300.3,-109.061,35.658,WINDOW ROCK,AZ
8,03030,16.5,31.1,257.7,-101.505,36.682,GUYMON,OK
9,03031,27.0,40.8,278.7,-102.387,31.921,ODESSA,TX
10,03032,32.5,46.9,275.6,-102.213,30.048,DRYDEN,TX
11,03102,36.0,52.8,248.5,-117.600,34.056,ONTARIO,CA
12,03103,14.0,24.3,320.0,-111.672,35.140,FLAGSTAFF,AZ
13,03104,32.9,51.4,225.7,-116.160,33.628,PALM SPRINGS,CA
14,03124,26.8,46.6,205.9,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,42.0,54.9,304.0,-117.139,32.816,SAN DIEGO,CA
16,03144,30.4,54.3,169.0,-115.579,32.834,IMPERIAL,CA
17,03145,27.4,55.7,130.1,-114.617,32.650,YUMA,AZ
18,03154,40.0,52.1,313.8,-117.350,33.300,CAMP PENDLETON,CA
19,03159,26.7,42.2,255.9,-118.219,34.741,LANCASTER,CA
20,03160,18.0,40.6,168.3,-116.028,36.621,MERCURY,NV
21,03162,19.3,32.9,274.4,-111.448,36.926,PAGE,AZ
22,03164,29.1,45.3,249.1,-116.467,32.617,CAMPO,CA
23,03166,40.2,55.1,275.6,-117.979,33.872,FULLERTON,CA
24,03167,41.5,57.4,264.5,-118.334,33.923,HAWTHORNE,CA
25,03170,8.8,17.8,338.5,-116.006,39.601,EUREKA,NV
26,03171,35.2,53.9,225.7,-117.439,33.952,RIVERSIDE,CA
27,03177,41.9,55.5,294.1,-117.279,33.128,CARLSBAD,CA
28,03178,40.4,54.5,286.1,-116.979,32.572,SAN DIEGO,CA
29,03179,38.4,51.3,300.9,-117.636,33.975,CHINO,CA
30,03184,26.1,52.8,141.2,-112.082,33.688,PHOENIX,AZ
31,03192,30.3,51.6,193.6,-111.911,33.623,SCOTTSDALE,AZ
32,03195,10.8,20.5,327.4,-112.155,35.946,GRAND CANYON,AZ
33,03196,25.7,47.9,180.1,-110.846,31.421,NOGALES,AZ
34,03757,29.8,38.9,352.0,-76.429,38.142,ST INIGOES,MD
35,03802,24.1,32.6,358.8,-80.229,39.296,CLARKSBURG,WV
36,03804,24.0,33.1,348.3,-81.439,39.345,PARKERSBURG,WV
37,03810,27.4,37.8,329.2,-81.390,35.741,HICKORY,NC
38,03811,30.5,39.5,354.5,-88.917,35.593,JACKSON,TN
39,03812,26.8,36.6,338.5,-82.538,35.432,ASHEVILLE,NC
40,03813,36.8,45.7,360.7,-83.654,32.688,MACON,GA
41,03816,27.1,35.7,358.8,-88.774,37.056,PADUCAH,KY
42,03820,35.1,45.6,333.5,-81.965,33.370,AUGUSTA,GA
43,03822,42.8,52.1,358.2,-81.202,32.119,SAVANNAH,GA
44,03847,28.1,36.9,356.3,-85.085,35.951,CROSSVILLE,TN
45,03849,28.3,36.5,366.8,-84.077,37.087,LONDON,KY
46,03853,49.6,58.0,377.3,-81.417,30.400,MAYPORT,FL
47,03855,45.1,54.0,366.2,-87.317,30.350,PENSACOLA,FL
48,03856,33.2,42.5,351.4,-86.786,34.644,HUNTSVILLE,AL
49,03859,23.1,34.0,318.1,-81.208,37.296,BLUEFIELD,WV
50,03860,26.1,35.3,347.7,-82.555,38.382,HUNTINGTON,WV
51,03866,35.9,45.4,350.2,-88.567,32.550,MERIDIAN,MS
52,03868,23.2,30.3,383.5,-87.309,39.452,TERRE HAUTE,IN
53,03870,29.8,40.2,331.1,-82.219,34.899,GREER,SC
54,03872,23.5,31.8,361.9,-81.125,37.795,BECKLEY,WV
55,03878,39.2,47.1,379.2,-86.012,31.861,TROY,AL
56,03882,45.0,53.9,366.2,-85.683,30.212,PANAMA CITY,FL
57,03887,22.6,29.6,384.7,-88.866,39.984,DECATUR,IL
58,03888,32.6,42.2,345.9,-84.521,33.779,ATLANTA,GA
59,03889,26.2,35.8,341.6,-83.314,37.591,JACKSON,KY
60,03893,23.6,31.3,372.4,-86.617,39.144,BLOOMINGTON,IN
61,03894,28.9,37.6,358.2,-87.415,36.622,CLARKSVILLE,TN
62,03901,34.7,44.6,342.8,-94.711,32.385,LONGVIEW,TX
63,03902,24.1,48.6,157.3,-97.822,31.070,FORT HOOD/KILLEEN,TX
64,03904,36.8,47.8,327.4,-96.364,30.588,COLLEGE STATION,TX
65,03919,18.2,24.8,389.6,-97.661,38.813,SALINA,KS
66,03927,31.3,42.7,316.9,-97.041,32.896,DALLAS-FORT WORTH,TX
67,03928,21.0,29.9,349.6,-97.429,37.647,WICHITA,KS
68,03931,39.7,47.5,381.0,-93.192,31.045,FORT POLK,LA
69,03932,22.4,34.5,299.0,-99.200,35.340,CLINTON,OK
70,03935,27.4,35.7,364.4,-89.571,37.225,CAPE GIRARDEAU,MO
71,03936,17.9,24.8,383.5,-96.678,39.135,MANHATTAN,KS
72,03937,42.5,50.8,374.2,-93.228,30.125,LAKE CHARLES,LA
73,03940,37.1,45.6,367.4,-90.078,32.320,JACKSON,MS
