,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,15.8,38.7,163.4,-102.688,38.070,LAMAR,CO
1,03016,21.0,34.0,284.2,-107.726,39.526,RIFLE,CO
2,03017,14.0,37.3,157.9,-104.658,39.833,DENVER,CO
3,03024,17.9,47.4,111.6,-101.394,35.700,BORGER,TX
4,03026,17.3,36.1,207.2,-102.284,39.245,BURLINGTON,CO
5,03027,9.7,38.2,110.4,-105.663,35.003,CLINES CORNERS,NM
6,03028,15.4,40.0,147.4,-102.614,37.283,SPRINGFIELD,CO
7,03029,16.0,33.6,219.5,-109.061,35.658,WINDOW ROCK,AZ
8,03030,18.7,43.3,151.1,-101.505,36.682,GUYMON,OK
9,03031,21.9,53.9,98.7,-102.387,31.921,ODESSA,TX
10,03102,38.6,54.5,262.0,-117.600,34.056,ONTARIO,CA
11,03103,16.5,31.8,248.5,-111.672,35.140,FLAGSTAFF,AZ
12,03104,33.9,56.7,183.1,-116.160,33.628,PALM SPRINGS,CA
13,03131,41.9,57.0,275.0,-117.139,32.816,SAN DIEGO,CA
14,03144,34.4,59.0,167.1,-115.579,32.834,IMPERIAL,CA
15,03159,32.0,46.2,277.4,-118.219,34.741,LANCASTER,CA
16,03160,26.9,46.1,212.1,-116.028,36.621,MERCURY,NV
17,03164,31.3,46.5,263.9,-116.467,32.617,CAMPO,CA
18,03167,42.5,57.9,271.3,-118.334,33.923,HAWTHORNE,CA
19,03170,19.4,29.0,336.0,-116.006,39.601,EUREKA,NV
20,03171,37.8,54.6,250.3,-117.439,33.952,RIVERSIDE,CA
21,03177,41.0,55.5,281.8,-117.279,33.128,CARLSBAD,CA
22,03178,40.5,54.5,287.9,-116.979,32.572,SAN DIEGO,CA
23,03179,41.4,53.3,317.5,-117.636,33.975,CHINO,CA
24,03184,30.1,57.6,138.8,-112.082,33.688,PHOENIX,AZ
25,03192,32.6,58.2,156.6,-111.911,33.623,SCOTTSDALE,AZ
26,03196,19.3,53.8,80.8,-110.846,31.421,NOGALES,AZ
27,03749,19.3,32.9,274.4,-77.468,39.645,CAMP DAVID,MD
28,03810,25.8,43.0,233.7,-81.390,35.741,HICKORY,NC
29,03811,31.7,44.0,304.0,-88.917,35.593,JACKSON,TN
30,03812,25.6,39.5,276.2,-82.538,35.432,ASHEVILLE,NC
31,03813,33.9,49.7,259.0,-83.654,32.688,MACON,GA
32,03818,38.5,51.9,294.1,-85.184,30.836,MARIANNA,FL
33,03847,27.3,39.8,297.2,-85.085,35.951,CROSSVILLE,TN
34,03853,41.9,55.1,299.6,-81.417,30.400,MAYPORT,FL
35,03855,44.3,54.5,345.3,-87.317,30.350,PENSACOLA,FL
36,03856,32.4,46.1,284.8,-86.786,34.644,HUNTSVILLE,AL
37,03860,25.5,38.2,292.9,-82.555,38.382,HUNTINGTON,WV
38,03866,36.5,51.0,277.4,-88.567,32.550,MERIDIAN,MS
39,03868,24.3,33.8,341.6,-87.309,39.452,TERRE HAUTE,IN
40,03870,26.9,46.1,212.1,-82.219,34.899,GREER,SC
41,03872,23.3,34.9,307.0,-81.125,37.795,BECKLEY,WV
42,03878,35.5,49.4,284.8,-86.012,31.861,TROY,AL
43,03882,42.1,54.4,312.6,-85.683,30.212,PANAMA CITY,FL
44,03887,24.9,33.4,359.4,-88.866,39.984,DECATUR,IL
45,03888,30.7,46.4,257.1,-84.521,33.779,ATLANTA,GA
46,03889,25.4,39.8,268.8,-83.314,37.591,JACKSON,KY
47,03893,24.3,34.1,336.6,-86.617,39.144,BLOOMINGTON,IN
48,03894,30.2,42.0,310.1,-87.415,36.622,CLARKSVILLE,TN
49,03902,30.4,58.7,133.2,-97.822,31.070,FORT HOOD/KILLEEN,TX
50,03904,43.2,60.5,249.1,-96.364,30.588,COLLEGE STATION,TX
51,03919,20.5,39.0,213.3,-97.661,38.813,SALINA,KS
