,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,15.6,27.4,297.8,-102.688,38.070,LAMAR,CO
1,03017,14.1,30.0,238.6,-104.658,39.833,DENVER,CO
2,03024,19.8,37.1,226.9,-101.394,35.700,BORGER,TX
3,03026,16.4,27.6,307.7,-102.284,39.245,BURLINGTON,CO
4,03027,12.9,30.7,214.0,-105.663,35.003,CLINES CORNERS,NM
5,03028,15.5,31.0,244.8,-102.614,37.283,SPRINGFIELD,CO
6,03029,13.1,26.0,278.7,-109.061,35.658,WINDOW ROCK,AZ
7,03030,18.5,34.1,246.6,-101.505,36.682,GUYMON,OK
8,03031,18.8,45.8,131.4,-102.387,31.921,ODESSA,TX
9,03032,25.2,50.2,154.2,-102.213,30.048,DRYDEN,TX
10,03068,12.0,25.3,271.9,-104.300,38.767,BULLSEYE,CO
11,03102,33.7,56.1,186.2,-117.600,34.056,ONTARIO,CA
12,03104,31.0,53.9,178.8,-116.160,33.628,PALM SPRINGS,CA
13,03124,21.9,47.4,146.8,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
14,03131,39.3,57.3,237.4,-117.139,32.816,SAN DIEGO,CA
15,03144,30.6,55.6,159.7,-115.579,32.834,IMPERIAL,CA
16,03145,24.8,59.1,87.6,-114.617,32.650,YUMA,AZ
17,03159,28.7,44.0,260.2,-118.219,34.741,LANCASTER,CA
18,03160,22.9,44.4,184.4,-116.028,36.621,MERCURY,NV
19,03162,17.2,35.8,209.0,-111.448,36.926,PAGE,AZ
20,03166,38.5,57.5,225.7,-117.979,33.872,FULLERTON,CA
21,03167,39.5,59.3,218.3,-118.334,33.923,HAWTHORNE,CA
22,03170,17.5,29.2,300.9,-116.006,39.601,EUREKA,NV
23,03171,32.7,57.8,160.9,-117.439,33.952,RIVERSIDE,CA
24,03177,38.6,59.6,204.7,-117.279,33.128,CARLSBAD,CA
25,03178,38.3,56.0,239.8,-116.979,32.572,SAN DIEGO,CA
26,03179,37.3,55.0,239.2,-117.636,33.975,CHINO,CA
27,03184,26.1,53.0,139.4,-112.082,33.688,PHOENIX,AZ
28,03192,28.0,53.6,152.3,-111.911,33.623,SCOTTSDALE,AZ
29,03195,13.6,28.1,256.5,-112.155,35.946,GRAND CANYON,AZ
30,03196,19.2,48.5,114.1,-110.846,31.421,NOGALES,AZ
31,03749,14.5,23.9,336.0,-77.468,39.645,CAMP DAVID,MD
32,03757,22.0,29.8,369.3,-76.429,38.142,ST INIGOES,MD
33,03804,19.0,26.8,367.4,-81.439,39.345,PARKERSBURG,WV
