,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,23.5,41.4,223.2,-102.688,38.070,LAMAR,CO
1,03017,15.3,39.5,151.1,-104.658,39.833,DENVER,CO
2,03024,26.5,49.8,170.8,-101.394,35.700,BORGER,TX
3,03027,19.8,40.8,186.2,-105.663,35.003,CLINES CORNERS,NM
4,03028,23.2,42.7,205.3,-102.614,37.283,SPRINGFIELD,CO
5,03029,21.0,37.1,242.9,-109.061,35.658,WINDOW ROCK,AZ
6,03030,26.9,46.4,209.0,-101.505,36.682,GUYMON,OK
7,03032,35.2,62.1,148.6,-102.213,30.048,DRYDEN,TX
8,03068,15.0,37.3,168.3,-104.300,38.767,BULLSEYE,CO
9,03102,38.5,57.3,228.1,-117.600,34.056,ONTARIO,CA
10,03103,22.0,36.2,268.8,-111.672,35.140,FLAGSTAFF,AZ
11,03104,36.4,57.9,197.9,-116.160,33.628,PALM SPRINGS,CA
12,03124,27.3,54.1,141.8,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
13,03131,45.3,58.7,299.6,-117.139,32.816,SAN DIEGO,CA
14,03144,37.1,61.0,175.7,-115.579,32.834,IMPERIAL,CA
15,03145,36.0,63.8,142.5,-114.617,32.650,YUMA,AZ
16,03154,43.0,55.6,308.9,-117.350,33.300,CAMP PENDLETON,CA
17,03159,30.0,48.9,218.9,-118.219,34.741,LANCASTER,CA
18,03160,20.4,49.1,119.7,-116.028,36.621,MERCURY,NV
19,03162,26.5,46.6,202.2,-111.448,36.926,PAGE,AZ
20,03164,30.5,49.9,213.3,-116.467,32.617,CAMPO,CA
21,03166,43.4,61.1,244.8,-117.979,33.872,FULLERTON,CA
22,03167,43.1,61.6,235.5,-118.334,33.923,HAWTHORNE,CA
23,03170,16.1,33.5,222.0,-116.006,39.601,EUREKA,NV
24,03171,38.2,58.6,210.9,-117.439,33.952,RIVERSIDE,CA
25,03177,44.9,59.1,288.5,-117.279,33.128,CARLSBAD,CA
26,03178,43.4,57.9,283.6,-116.979,32.572,SAN DIEGO,CA
27,03179,41.8,56.1,284.8,-117.636,33.975,CHINO,CA
28,03184,33.5,60.2,148.6,-112.082,33.688,PHOENIX,AZ
29,03192,36.7,60.7,174.5,-111.911,33.623,SCOTTSDALE,AZ
30,03195,21.0,35.7,260.8,-112.155,35.946,GRAND CANYON,AZ
31,03196,29.6,55.4,152.3,-110.846,31.421,NOGALES,AZ
32,03749,33.7,48.5,271.3,-77.468,39.645,CAMP DAVID,MD
33,03757,42.4,52.4,346.5,-76.429,38.142,ST INIGOES,MD
34,03810,40.6,51.5,331.7,-81.390,35.741,HICKORY,NC
35,03811,42.4,52.9,339.1,-88.917,35.593,JACKSON,TN
36,03812,38.5,48.9,337.9,-82.538,35.432,ASHEVILLE,NC
37,03813,45.1,55.9,336.6,-83.654,32.688,MACON,GA
38,03816,39.9,50.9,329.8,-88.774,37.056,PADUCAH,KY
39,03818,49.1,61.1,321.8,-85.184,30.836,MARIANNA,FL
40,03820,43.6,55.3,322.4,-81.965,33.370,AUGUSTA,GA
41,03822,48.1,59.7,326.8,-81.202,32.119,SAVANNAH,GA
42,03847,39.6,49.7,343.4,-85.085,35.951,CROSSVILLE,TN
43,03849,39.3,49.0,349.6,-84.077,37.087,LONDON,KY
44,03853,54.6,64.1,362.5,-81.417,30.400,MAYPORT,FL
45,03855,53.6,60.5,404.4,-87.317,30.350,PENSACOLA,FL
46,03856,42.9,53.8,333.5,-86.786,34.644,HUNTSVILLE,AL
47,03859,34.5,50.6,255.3,-81.208,37.296,BLUEFIELD,WV
48,03860,38.5,50.2,318.1,-82.555,38.382,HUNTINGTON,WV
49,03868,38.0,48.1,342.2,-87.309,39.452,TERRE HAUTE,IN
50,03870,41.7,53.0,326.8,-82.219,34.899,GREER,SC
51,03872,36.4,47.0,332.9,-81.125,37.795,BECKLEY,WV
52,03878,46.8,55.7,367.4,-86.012,31.861,TROY,AL
53,03887,37.8,47.6,346.5,-88.866,39.984,DECATUR,IL
