,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,51.2,70.9,230.0,-102.688,38.070,LAMAR,CO
1,03016,41.2,64.6,184.4,-107.726,39.526,RIFLE,CO
2,03017,49.7,64.4,286.7,-104.658,39.833,DENVER,CO
3,03024,54.5,78.4,193.0,-101.394,35.700,BORGER,TX
4,03026,53.2,67.9,289.2,-102.284,39.245,BURLINGTON,CO
5,03027,35.5,65.6,125.2,-105.663,35.003,CLINES CORNERS,NM
6,03030,53.7,75.9,207.8,-101.505,36.682,GUYMON,OK
7,03031,57.3,82.5,184.4,-102.387,31.921,ODESSA,TX
8,03032,61.2,83.7,212.1,-102.213,30.048,DRYDEN,TX
9,03102,53.7,69.4,277.4,-117.600,34.056,ONTARIO,CA
10,03103,33.2,57.6,167.7,-111.672,35.140,FLAGSTAFF,AZ
11,03104,47.1,84.5,91.3,-116.160,33.628,PALM SPRINGS,CA
12,03124,36.5,75.9,71.6,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
13,03131,55.9,67.8,328.6,-117.139,32.816,SAN DIEGO,CA
14,03144,45.5,84.5,81.4,-115.579,32.834,IMPERIAL,CA
15,03159,42.0,71.7,134.4,-118.219,34.741,LANCASTER,CA
16,03160,31.3,75.8,43.8,-116.028,36.621,MERCURY,NV
17,03166,55.0,68.6,305.2,-117.979,33.872,FULLERTON,CA
18,03167,55.9,63.6,392.1,-118.334,33.923,HAWTHORNE,CA
19,03170,39.7,58.1,233.7,-116.006,39.601,EUREKA,NV
20,03171,53.9,70.1,271.9,-117.439,33.952,RIVERSIDE,CA
21,03177,56.4,65.1,376.1,-117.279,33.128,CARLSBAD,CA
22,03178,55.6,65.7,354.5,-116.979,32.572,SAN DIEGO,CA
23,03179,54.3,69.8,280.5,-117.636,33.975,CHINO,CA
24,03184,36.7,85.0,34.6,-112.082,33.688,PHOENIX,AZ
25,03192,41.2,85.8,52.5,-111.911,33.623,SCOTTSDALE,AZ
26,03195,31.3,57.2,152.9,-112.155,35.946,GRAND CANYON,AZ
27,03196,36.5,76.6,67.9,-110.846,31.421,NOGALES,AZ
28,03749,56.8,66.8,356.3,-77.468,39.645,CAMP DAVID,MD
29,03810,63.8,75.6,335.4,-81.390,35.741,HICKORY,NC
30,03811,68.6,77.9,374.2,-88.917,35.593,JACKSON,TN
31,03812,61.8,71.7,361.3,-82.538,35.432,ASHEVILLE,NC
32,03813,68.9,80.8,337.9,-83.654,32.688,MACON,GA
33,03816,66.2,78.3,333.5,-88.774,37.056,PADUCAH,KY
34,03818,70.9,82.9,337.9,-85.184,30.836,MARIANNA,FL
35,03820,68.4,80.3,337.2,-81.965,33.370,AUGUSTA,GA
36,03822,70.2,81.9,341.6,-81.202,32.119,SAVANNAH,GA
37,03847,63.8,72.9,374.8,-85.085,35.951,CROSSVILLE,TN
38,03849,64.6,73.4,379.8,-84.077,37.087,LONDON,KY
39,03853,70.4,84.0,316.9,-81.417,30.400,MAYPORT,FL
40,03855,72.5,82.7,363.7,-87.317,30.350,PENSACOLA,FL
41,03856,65.6,80.1,302.1,-86.786,34.644,HUNTSVILLE,AL
42,03860,62.9,72.0,374.2,-82.555,38.382,HUNTINGTON,WV
43,03866,66.8,81.0,306.4,-88.567,32.550,MERIDIAN,MS
44,03868,62.3,73.8,338.5,-87.309,39.452,TERRE HAUTE,IN
45,03870,64.7,78.1,315.0,-82.219,34.899,GREER,SC
46,03872,59.2,67.7,381.0,-81.125,37.795,BECKLEY,WV
47,03878,70.0,80.4,359.4,-86.012,31.861,TROY,AL
48,03882,73.6,84.0,361.9,-85.683,30.212,PANAMA CITY,FL
49,03887,62.5,73.3,349.0,-88.866,39.984,DECATUR,IL
50,03888,65.9,79.2,316.9,-84.521,33.779,ATLANTA,GA
51,03889,63.1,72.3,372.4,-83.314,37.591,JACKSON,KY
52,03893,61.7,72.2,352.7,-86.617,39.144,BLOOMINGTON,IN
53,03894,66.9,76.2,373.6,-87.415,36.622,CLARKSVILLE,TN
54,03901,68.9,81.7,326.1,-94.711,32.385,LONGVIEW,TX
55,03902,52.3,93.6,76.5,-97.822,31.070,FORT HOOD/KILLEEN,TX
56,03904,66.2,86.0,242.9,-96.364,30.588,COLLEGE STATION,TX
57,03919,62.1,77.4,289.2,-97.661,38.813,SALINA,KS
58,03927,65.6,83.8,259.0,-97.041,32.896,DALLAS-FORT WORTH,TX
59,03928,64.3,79.1,297.2,-97.429,37.647,WICHITA,KS
