,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,36.2,61.4,164.0,-102.688,38.070,LAMAR,CO
1,03016,31.2,53.6,183.8,-107.726,39.526,RIFLE,CO
2,03017,34.3,55.9,194.9,-104.658,39.833,DENVER,CO
3,03024,41.9,68.4,158.5,-101.394,35.700,BORGER,TX
4,03026,36.4,58.1,196.1,-102.284,39.245,BURLINGTON,CO
5,03027,23.7,55.7,100.5,-105.663,35.003,CLINES CORNERS,NM
6,03028,35.4,61.6,154.8,-102.614,37.283,SPRINGFIELD,CO
7,03029,20.2,50.8,106.1,-109.061,35.658,WINDOW ROCK,AZ
8,03030,41.7,66.7,170.8,-101.505,36.682,GUYMON,OK
9,03031,41.4,76.0,101.8,-102.387,31.921,ODESSA,TX
10,03032,46.3,79.4,116.0,-102.213,30.048,DRYDEN,TX
11,03068,30.5,53.4,178.2,-104.300,38.767,BULLSEYE,CO
12,03102,46.0,66.5,217.0,-117.600,34.056,ONTARIO,CA
13,03103,23.2,48.5,149.9,-111.672,35.140,FLAGSTAFF,AZ
14,03104,37.3,77.5,68.5,-116.160,33.628,PALM SPRINGS,CA
15,03124,21.9,67.6,31.5,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
16,03131,49.5,63.1,300.3,-117.139,32.816,SAN DIEGO,CA
17,03144,36.8,75.7,74.0,-115.579,32.834,IMPERIAL,CA
18,03145,35.4,81.2,42.6,-114.617,32.650,YUMA,AZ
19,03160,23.3,67.2,39.5,-116.028,36.621,MERCURY,NV
20,03162,21.9,64.2,45.1,-111.448,36.926,PAGE,AZ
21,03164,38.5,56.3,239.2,-116.467,32.617,CAMPO,CA
22,03166,48.9,67.4,241.1,-117.979,33.872,FULLERTON,CA
23,03167,50.7,68.7,247.9,-118.334,33.923,HAWTHORNE,CA
24,03170,24.8,49.7,154.8,-116.006,39.601,EUREKA,NV
25,03177,51.2,61.7,345.3,-117.279,33.128,CARLSBAD,CA
26,03178,49.5,62.5,308.3,-116.979,32.572,SAN DIEGO,CA
27,03179,46.9,64.4,250.3,-117.636,33.975,CHINO,CA
28,03184,28.9,74.8,36.4,-112.082,33.688,PHOENIX,AZ
29,03192,31.2,76.0,42.6,-111.911,33.623,SCOTTSDALE,AZ
30,03195,21.0,47.3,138.8,-112.155,35.946,GRAND CANYON,AZ
31,03196,25.1,66.8,50.6,-110.846,31.421,NOGALES,AZ
32,03749,44.5,57.4,305.8,-77.468,39.645,CAMP DAVID,MD
33,03757,49.3,62.5,305.8,-76.429,38.142,ST INIGOES,MD
34,03802,46.5,58.3,323.1,-80.229,39.296,CLARKSBURG,WV
35,03804,47.6,59.3,324.9,-81.439,39.345,PARKERSBURG,WV
36,03810,51.6,66.4,286.7,-81.390,35.741,HICKORY,NC
37,03812,49.9,62.9,308.9,-82.538,35.432,ASHEVILLE,NC
38,03813,56.3,71.5,285.5,-83.654,32.688,MACON,GA
39,03816,53.5,65.3,328.0,-88.774,37.056,PADUCAH,KY
40,03818,59.4,76.2,269.4,-85.184,30.836,MARIANNA,FL
41,03820,57.8,70.7,316.3,-81.965,33.370,AUGUSTA,GA
42,03822,60.4,73.2,319.4,-81.202,32.119,SAVANNAH,GA
43,03847,51.7,63.8,322.4,-85.085,35.951,CROSSVILLE,TN
44,03849,50.5,63.5,309.5,-84.077,37.087,LONDON,KY
45,03853,61.7,76.2,299.0,-81.417,30.400,MAYPORT,FL
46,03855,64.6,74.6,361.9,-87.317,30.350,PENSACOLA,FL
47,03856,56.8,69.0,324.9,-86.786,34.644,HUNTSVILLE,AL
48,03859,44.7,61.3,259.0,-81.208,37.296,BLUEFIELD,WV
49,03860,48.9,61.1,319.4,-82.555,38.382,HUNTINGTON,WV
50,03868,48.5,58.9,345.3,-87.309,39.452,TERRE HAUTE,IN
51,03870,53.1,68.4,281.8,-82.219,34.899,GREER,SC
52,03872,45.5,57.6,318.1,-81.125,37.795,BECKLEY,WV
53,03878,59.1,71.6,322.4,-86.012,31.861,TROY,AL
54,03882,64.5,74.9,355.7,-85.683,30.212,PANAMA CITY,FL
55,03888,56.4,69.2,316.9,-84.521,33.779,ATLANTA,GA
56,03889,48.9,62.1,305.2,-83.314,37.591,JACKSON,KY
57,03893,48.5,59.0,343.4,-86.617,39.144,BLOOMINGTON,IN
58,03894,55.7,64.9,368.1,-87.415,36.622,CLARKSVILLE,TN
