,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,16.3,29.9,271.3,-102.688,38.070,LAMAR,CO
1,03016,15.2,23.2,361.3,-107.726,39.526,RIFLE,CO
2,03017,17.3,30.3,281.1,-104.658,39.833,DENVER,CO
3,03024,20.4,27.8,376.1,-101.394,35.700,BORGER,TX
4,03026,18.0,31.3,277.4,-102.284,39.245,BURLINGTON,CO
5,03027,15.9,30.9,252.2,-105.663,35.003,CLINES CORNERS,NM
6,03028,15.5,32.7,223.8,-102.614,37.283,SPRINGFIELD,CO
7,03029,16.0,25.1,342.2,-109.061,35.658,WINDOW ROCK,AZ
8,03030,18.8,33.4,260.2,-101.505,36.682,GUYMON,OK
9,03031,26.1,42.2,247.9,-102.387,31.921,ODESSA,TX
10,03032,32.2,45.5,290.4,-102.213,30.048,DRYDEN,TX
11,03102,37.6,54.8,245.4,-117.600,34.056,ONTARIO,CA
12,03103,18.1,28.4,323.7,-111.672,35.140,FLAGSTAFF,AZ
13,03104,36.5,54.1,239.2,-116.160,33.628,PALM SPRINGS,CA
14,03124,25.4,46.9,186.8,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03144,34.2,56.9,184.4,-115.579,32.834,IMPERIAL,CA
16,03145,32.7,59.4,148.0,-114.617,32.650,YUMA,AZ
17,03159,29.8,44.8,265.1,-118.219,34.741,LANCASTER,CA
18,03160,25.6,44.2,217.7,-116.028,36.621,MERCURY,NV
19,03162,24.6,34.6,333.5,-111.448,36.926,PAGE,AZ
20,03164,30.4,48.5,228.1,-116.467,32.617,CAMPO,CA
21,03166,41.7,56.9,273.1,-117.979,33.872,FULLERTON,CA
22,03167,43.4,58.8,272.5,-118.334,33.923,HAWTHORNE,CA
23,03170,17.7,23.4,407.5,-116.006,39.601,EUREKA,NV
24,03171,36.6,56.1,218.3,-117.439,33.952,RIVERSIDE,CA
25,03177,42.8,55.8,303.3,-117.279,33.128,CARLSBAD,CA
26,03178,40.8,53.3,308.3,-116.979,32.572,SAN DIEGO,CA
27,03179,40.2,53.1,302.7,-117.636,33.975,CHINO,CA
28,03184,29.7,56.9,140.6,-112.082,33.688,PHOENIX,AZ
29,03192,33.5,55.4,191.2,-111.911,33.623,SCOTTSDALE,AZ
30,03195,17.0,26.9,329.2,-112.155,35.946,GRAND CANYON,AZ
31,03196,24.3,49.3,153.6,-110.846,31.421,NOGALES,AZ
32,03749,15.7,30.4,255.9,-77.468,39.645,CAMP DAVID,MD
33,03757,23.0,35.6,292.2,-76.429,38.142,ST INIGOES,MD
34,03802,21.0,27.4,395.2,-80.229,39.296,CLARKSBURG,WV
35,03804,20.4,27.9,374.2,-81.439,39.345,PARKERSBURG,WV
36,03810,21.0,36.1,255.3,-81.390,35.741,HICKORY,NC
37,03811,24.5,34.2,338.5,-88.917,35.593,JACKSON,TN
38,03812,21.5,32.4,316.9,-82.538,35.432,ASHEVILLE,NC
39,03813,28.0,40.7,294.7,-83.654,32.688,MACON,GA
40,03816,22.0,29.9,368.1,-88.774,37.056,PADUCAH,KY
41,03818,34.4,47.2,299.0,-85.184,30.836,MARIANNA,FL
42,03820,29.0,41.7,295.9,-81.965,33.370,AUGUSTA,GA
43,03822,32.5,45.5,294.7,-81.202,32.119,SAVANNAH,GA
44,03847,23.2,30.7,376.1,-85.085,35.951,CROSSVILLE,TN
45,03849,23.5,30.2,390.9,-84.077,37.087,LONDON,KY
46,03853,36.4,48.7,307.7,-81.417,30.400,MAYPORT,FL
47,03855,36.4,47.8,321.2,-87.317,30.350,PENSACOLA,FL
48,03856,27.5,44.9,233.1,-86.786,34.644,HUNTSVILLE,AL
49,03859,18.7,22.0,459.3,-81.208,37.296,BLUEFIELD,WV
50,03860,21.7,29.9,361.9,-82.555,38.382,HUNTINGTON,WV
51,03866,28.0,40.5,297.8,-88.567,32.550,MERIDIAN,MS
52,03868,16.5,23.9,373.0,-87.309,39.452,TERRE HAUTE,IN
53,03870,23.8,38.1,268.8,-82.219,34.899,GREER,SC
54,03872,19.3,26.0,388.4,-81.125,37.795,BECKLEY,WV
55,03878,31.2,43.6,302.1,-86.012,31.861,TROY,AL
56,03882,36.3,50.2,285.5,-85.683,30.212,PANAMA CITY,FL
57,03887,15.8,21.1,414.3,-88.866,39.984,DECATUR,IL
58,03888,25.7,38.1,297.2,-84.521,33.779,ATLANTA,GA
59,03889,22.3,23.7,504.9,-83.314,37.591,JACKSON,KY
60,03893,18.2,25.2,382.2,-86.617,39.144,BLOOMINGTON,IN
61,03894,23.3,23.4,537.6,-87.415,36.622,CLARKSVILLE,TN
62,03901,33.3,44.1,327.4,-94.711,32.385,LONGVIEW,TX
63,03902,28.4,49.3,196.1,-97.822,31.070,FORT HOOD/KILLEEN,TX
64,03904,35.5,48.1,302.7,-96.364,30.588,COLLEGE STATION,TX
65,03919,19.2,26.1,384.7,-97.661,38.813,SALINA,KS
66,03927,32.0,44.3,304.0,-97.041,32.896,DALLAS-FORT WORTH,TX
67,03928,21.4,29.0,373.0,-97.429,37.647,WICHITA,KS
68,03931,35.2,46.1,327.4,-93.192,31.045,FORT POLK,LA
69,03932,24.3,35.8,309.5,-99.200,35.340,CLINTON,OK
