,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,45.4,72.7,156.0,-102.688,38.070,LAMAR,CO
1,03016,31.2,65.0,96.8,-107.726,39.526,RIFLE,CO
2,03017,36.9,67.4,124.0,-104.658,39.833,DENVER,CO
3,03024,49.9,79.9,140.0,-101.394,35.700,BORGER,TX
4,03026,45.1,68.3,190.5,-102.284,39.245,BURLINGTON,CO
5,03027,26.1,69.0,46.3,-105.663,35.003,CLINES CORNERS,NM
6,03028,44.0,73.0,141.8,-102.614,37.283,SPRINGFIELD,CO
7,03029,24.9,63.2,66.0,-109.061,35.658,WINDOW ROCK,AZ
8,03030,50.5,77.9,160.3,-101.505,36.682,GUYMON,OK
9,03031,54.8,84.9,144.3,-102.387,31.921,ODESSA,TX
10,03032,59.6,86.8,170.2,-102.213,30.048,DRYDEN,TX
11,03068,37.6,63.7,157.9,-104.300,38.767,BULLSEYE,CO
12,03102,52.8,76.4,194.2,-117.600,34.056,ONTARIO,CA
13,03103,24.8,61.9,72.2,-111.672,35.140,FLAGSTAFF,AZ
14,03104,41.5,88.9,41.4,-116.160,33.628,PALM SPRINGS,CA
15,03131,55.2,69.0,302.7,-117.139,32.816,SAN DIEGO,CA
16,03144,42.8,88.5,49.4,-115.579,32.834,IMPERIAL,CA
17,03145,43.2,92.8,35.2,-114.617,32.650,YUMA,AZ
18,03160,17.3,79.4,0.0,-116.028,36.621,MERCURY,NV
19,03162,20.4,78.6,0.0,-111.448,36.926,PAGE,AZ
20,03164,39.2,68.3,136.3,-116.467,32.617,CAMPO,CA
21,03166,55.9,73.1,262.0,-117.979,33.872,FULLERTON,CA
22,03167,56.6,70.1,307.7,-118.334,33.923,HAWTHORNE,CA
23,03170,21.6,61.0,57.4,-116.006,39.601,EUREKA,NV
24,03177,56.6,66.3,361.3,-117.279,33.128,CARLSBAD,CA
25,03178,55.2,68.8,305.2,-116.979,32.572,SAN DIEGO,CA
26,03179,53.0,73.9,219.5,-117.636,33.975,CHINO,CA
27,03184,32.6,89.1,6.2,-112.082,33.688,PHOENIX,AZ
28,03192,36.4,90.6,15.5,-111.911,33.623,SCOTTSDALE,AZ
29,03195,21.5,59.7,63.6,-112.155,35.946,GRAND CANYON,AZ
