,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,21.8,42.2,194.2,-102.688,38.070,LAMAR,CO
1,03017,19.6,37.7,217.0,-104.658,39.833,DENVER,CO
2,03024,26.5,50.0,169.0,-101.394,35.700,BORGER,TX
3,03026,23.0,37.0,271.9,-102.284,39.245,BURLINGTON,CO
4,03027,15.6,43.2,123.3,-105.663,35.003,CLINES CORNERS,NM
5,03028,22.8,42.9,198.6,-102.614,37.283,SPRINGFIELD,CO
6,03029,13.6,39.2,136.9,-109.061,35.658,WINDOW ROCK,AZ
7,03030,26.4,46.8,199.2,-101.505,36.682,GUYMON,OK
8,03032,28.4,63.5,86.4,-102.213,30.048,DRYDEN,TX
9,03068,19.2,35.8,234.9,-104.300,38.767,BULLSEYE,CO
10,03102,42.9,62.6,222.6,-117.600,34.056,ONTARIO,CA
11,03103,18.3,40.0,177.6,-111.672,35.140,FLAGSTAFF,AZ
12,03104,35.4,69.0,102.4,-116.160,33.628,PALM SPRINGS,CA
13,03124,17.9,59.6,43.8,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
14,03131,47.2,60.2,306.4,-117.139,32.816,SAN DIEGO,CA
15,03144,34.8,69.7,93.8,-115.579,32.834,IMPERIAL,CA
16,03145,32.1,70.6,71.6,-114.617,32.650,YUMA,AZ
17,03159,29.8,58.6,128.9,-118.219,34.741,LANCASTER,CA
18,03160,20.4,57.9,66.0,-116.028,36.621,MERCURY,NV
19,03162,19.9,53.8,85.1,-111.448,36.926,PAGE,AZ
20,03164,35.0,52.8,235.5,-116.467,32.617,CAMPO,CA
21,03166,47.6,64.6,256.5,-117.979,33.872,FULLERTON,CA
22,03167,49.0,60.4,330.5,-118.334,33.923,HAWTHORNE,CA
23,03170,22.5,41.6,209.0,-116.006,39.601,EUREKA,NV
24,03171,43.5,62.7,228.1,-117.439,33.952,RIVERSIDE,CA
25,03177,47.4,58.9,328.0,-117.279,33.128,CARLSBAD,CA
26,03178,48.2,58.4,347.7,-116.979,32.572,SAN DIEGO,CA
27,03179,44.7,59.5,281.1,-117.636,33.975,CHINO,CA
28,03184,30.5,65.2,90.7,-112.082,33.688,PHOENIX,AZ
29,03192,31.4,66.3,90.7,-111.911,33.623,SCOTTSDALE,AZ
