,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,54.9,77.4,205.9,-102.688,38.070,LAMAR,CO
1,03017,49.7,74.5,180.7,-104.658,39.833,DENVER,CO
2,03024,58.8,79.9,223.2,-101.394,35.700,BORGER,TX
3,03026,55.5,73.9,247.9,-102.284,39.245,BURLINGTON,CO
4,03027,50.1,70.3,223.8,-105.663,35.003,CLINES CORNERS,NM
5,03028,55.3,74.8,236.2,-102.614,37.283,SPRINGFIELD,CO
6,03029,45.1,72.7,152.9,-109.061,35.658,WINDOW ROCK,AZ
7,03030,58.8,78.5,237.4,-101.505,36.682,GUYMON,OK
8,03031,58.7,83.4,189.9,-102.387,31.921,ODESSA,TX
9,03032,62.7,88.0,188.7,-102.213,30.048,DRYDEN,TX
10,03068,49.9,69.8,226.9,-104.300,38.767,BULLSEYE,CO
11,03102,56.6,80.2,197.9,-117.600,34.056,ONTARIO,CA
12,03103,46.2,67.5,209.6,-111.672,35.140,FLAGSTAFF,AZ
13,03104,55.7,94.3,93.1,-116.160,33.628,PALM SPRINGS,CA
14,03124,54.5,79.0,187.5,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,61.2,74.0,320.0,-117.139,32.816,SAN DIEGO,CA
16,03144,56.6,94.3,98.7,-115.579,32.834,IMPERIAL,CA
17,03145,54.7,96.3,77.1,-114.617,32.650,YUMA,AZ
18,03159,43.2,83.7,72.2,-118.219,34.741,LANCASTER,CA
19,03160,40.4,88.2,38.9,-116.028,36.621,MERCURY,NV
20,03162,44.4,87.5,61.7,-111.448,36.926,PAGE,AZ
21,03164,49.8,73.9,186.8,-116.467,32.617,CAMPO,CA
22,03166,60.4,77.5,267.0,-117.979,33.872,FULLERTON,CA
23,03167,62.4,73.4,345.9,-118.334,33.923,HAWTHORNE,CA
24,03170,37.7,73.2,93.1,-116.006,39.601,EUREKA,NV
25,03171,56.7,80.1,199.8,-117.439,33.952,RIVERSIDE,CA
26,03177,62.0,71.5,367.4,-117.279,33.128,CARLSBAD,CA
27,03179,58.9,77.2,252.2,-117.636,33.975,CHINO,CA
28,03184,52.7,92.9,82.1,-112.082,33.688,PHOENIX,AZ
29,03192,55.3,93.6,94.4,-111.911,33.623,SCOTTSDALE,AZ
30,03195,46.8,68.7,204.1,-112.155,35.946,GRAND CANYON,AZ
31,03196,58.0,81.3,201.6,-110.846,31.421,NOGALES,AZ
32,03757,64.5,76.4,334.8,-76.429,38.142,ST INIGOES,MD
33,03802,60.0,70.4,352.7,-80.229,39.296,CLARKSBURG,WV
34,03810,63.4,75.6,329.8,-81.390,35.741,HICKORY,NC
35,03811,64.7,74.1,370.5,-88.917,35.593,JACKSON,TN
36,03812,61.8,71.5,364.4,-82.538,35.432,ASHEVILLE,NC
37,03813,69.4,78.9,371.8,-83.654,32.688,MACON,GA
38,03816,63.8,75.0,344.0,-88.774,37.056,PADUCAH,KY
39,03818,71.5,81.6,364.4,-85.184,30.836,MARIANNA,FL
40,03820,68.3,80.3,336.0,-81.965,33.370,AUGUSTA,GA
41,03822,70.9,83.0,336.6,-81.202,32.119,SAVANNAH,GA
42,03847,61.3,71.4,358.2,-85.085,35.951,CROSSVILLE,TN
43,03849,61.4,73.7,327.4,-84.077,37.087,LONDON,KY
44,03853,72.5,83.3,355.1,-81.417,30.400,MAYPORT,FL
45,03855,71.9,80.1,392.7,-87.317,30.350,PENSACOLA,FL
46,03856,65.8,77.5,338.5,-86.786,34.644,HUNTSVILLE,AL
47,03859,58.1,70.7,320.6,-81.208,37.296,BLUEFIELD,WV
48,03860,62.0,72.3,355.7,-82.555,38.382,HUNTINGTON,WV
49,03866,67.3,78.3,349.0,-88.567,32.550,MERIDIAN,MS
50,03868,60.5,69.9,368.1,-87.309,39.452,TERRE HAUTE,IN
51,03870,65.7,77.2,340.9,-82.219,34.899,GREER,SC
52,03872,58.3,69.0,347.1,-81.125,37.795,BECKLEY,WV
53,03878,68.4,79.6,347.1,-86.012,31.861,TROY,AL
54,03887,60.7,70.4,363.7,-88.866,39.984,DECATUR,IL
55,03888,66.0,77.3,344.0,-84.521,33.779,ATLANTA,GA
56,03889,60.7,72.6,332.3,-83.314,37.591,JACKSON,KY
57,03893,60.2,69.6,368.1,-86.617,39.144,BLOOMINGTON,IN
58,03894,62.1,74.5,326.1,-87.415,36.622,CLARKSVILLE,TN
59,03902,67.4,82.6,294.7,-97.822,31.070,FORT HOOD/KILLEEN,TX
60,03904,71.0,83.2,335.4,-96.364,30.588,COLLEGE STATION,TX
61,03919,60.9,79.1,255.3,-97.661,38.813,SALINA,KS
62,03927,66.2,83.8,266.4,-97.041,32.896,DALLAS-FORT WORTH,TX
63,03928,62.9,77.1,303.3,-97.429,37.647,WICHITA,KS
64,03931,70.2,80.6,359.4,-93.192,31.045,FORT POLK,LA
65,03932,62.0,80.3,254.6,-99.200,35.340,CLINTON,OK
66,03933,68.0,84.8,276.8,-97.713,31.134,FORT HOOD (KILLEEN),TX
67,03935,64.1,73.6,368.7,-89.571,37.225,CAPE GIRARDEAU,MO
68,03936,61.7,77.0,289.2,-96.678,39.135,MANHATTAN,KS
69,03937,72.5,82.1,372.4,-93.228,30.125,LAKE CHARLES,LA
70,03940,68.9,79.0,363.1,-90.078,32.320,JACKSON,MS
71,03945,62.4,73.3,347.1,-92.218,38.817,COLUMBIA,MO
72,03947,62.8,74.0,343.4,-94.718,39.299,KANSAS CITY,MO
73,03949,70.4,81.0,357.0,-93.283,31.400,FORT POLK,LA
74,03950,63.8,82.1,256.5,-98.416,34.568,LAWTON,OK
75,03953,65.7,75.4,366.8,-90.646,35.831,JONESBORO,AR
76,03954,64.9,79.8,296.6,-97.647,35.534,OKLAHOMA CITY,OK
77,03959,66.3,75.2,379.2,-96.011,36.762,BARTLESVILLE,OK
78,03960,61.7,74.0,327.4,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
79,03962,66.9,76.0,376.7,-93.096,34.478,HOT SPRINGS,AR
80,03963,62.1,73.7,337.2,-92.156,38.591,JEFFERSON CITY,MO
81,03965,65.1,77.8,324.3,-97.086,36.160,STILLWATER,OK
82,03966,61.2,73.2,331.1,-90.656,38.657,ST LOUIS,MO
83,03967,62.7,73.0,356.3,-94.739,38.850,OLATHE,KS
84,03971,66.9,84.1,271.3,-96.868,32.681,DALLAS,TX
85,03974,64.3,76.1,336.0,-97.219,37.750,WICHITA,KS
86,03975,63.0,74.3,342.2,-90.325,36.773,POPLAR BLUFF,MO
87,03981,64.7,83.1,255.9,-98.984,34.352,FREDERICK,OK
88,03994,63.4,74.0,352.0,-93.183,38.704,SEDALIA,MO
89,03996,69.5,77.9,388.4,-91.030,32.348,TALLULAH/VICKSBURG,MS
90,03997,63.1,74.9,335.4,-95.212,39.008,LAWRENCE,KS
91,03998,64.4,75.3,348.3,-95.504,37.328,PARSONS,KS
92,03999,65.8,82.9,271.3,-98.235,30.741,BURNET,TX
93,04109,54.6,76.9,207.8,-115.596,46.144,ELK CITY,ID
94,04110,45.4,76.8,125.8,-114.456,42.727,JEROME,ID
95,04111,39.9,69.4,133.8,-111.031,41.273,EVANSTON,WY
96,04112,36.1,61.6,160.9,-114.927,44.171,STANLEY,ID
97,04113,48.7,78.5,140.6,-119.261,45.826,HERMISTON,OR
98,04114,37.7,72.1,99.9,-114.215,41.523,CHALLIS,ID
99,04201,54.8,70.4,279.3,-122.861,45.773,SCAPPOOSE,OR
100,04724,58.1,67.9,360.7,-78.945,43.107,NIAGARA FALLS,NY
101,04725,58.3,67.9,363.7,-75.981,42.208,BINGHAMTON,NY
102,04726,57.0,66.6,362.5,-78.834,40.301,JOHNSTOWN,PA
103,04751,56.0,63.8,390.9,-78.640,41.803,BRADFORD,PA
104,04780,60.8,73.7,318.7,-71.756,42.552,FITCHBURG,MA
105,04781,62.8,75.2,326.8,-73.102,40.794,ISLIP,NY
106,04787,58.9,67.9,373.0,-78.899,41.178,DU BOIS,PA
107,04789,62.2,72.0,363.1,-74.265,41.509,MONTGOMERY,NY
108,04803,54.2,62.4,382.9,-89.465,45.631,RHINELANDER,WI
109,04804,59.9,70.1,355.7,-83.078,40.078,COLUMBUS,OH
110,04808,58.0,68.3,353.3,-88.481,41.770,CHICAGO/AURORA,IL
111,04826,56.3,67.0,345.9,-89.837,44.359,WISCONSIN RAPIDS,WI
112,04836,56.2,65.5,366.8,-68.307,47.286,FRENCHVILLE,ME
113,04838,57.0,70.7,305.2,-87.905,42.121,CHICAGO/PROSPECT HGTS/WHEELI,IL
114,04839,57.8,67.4,363.1,-86.097,42.746,HOLLAND,MI
115,04840,56.4,67.1,345.9,-88.486,43.770,FOND DU LAC,WI
116,04841,56.4,65.7,366.8,-87.851,43.769,SHEBOYGAN,WI
117,04842,59.5,68.5,373.6,-81.887,40.875,WOOSTER,OH
118,04843,57.8,67.2,366.2,-80.215,41.626,MEADVILLE,PA
119,04845,57.8,66.7,374.2,-87.938,42.595,KENOSHA,WI
120,04846,58.1,67.7,363.7,-87.006,41.453,VALPARAISO,IN
121,04848,57.1,70.1,314.4,-83.476,41.563,TOLEDO,OH
122,04849,59.0,71.6,321.2,-82.179,41.179,LORAIN/ELYRIA,OH
123,04850,59.5,70.0,350.8,-84.027,40.708,LIMA,OH
124,04852,61.3,69.0,395.2,-81.420,40.470,NEW PHILADELPHIA,OH
125,04853,59.5,71.1,335.4,-81.684,41.518,CLEVELAND,OH
126,04854,52.5,62.3,357.0,-84.701,45.013,GAYLORD,MI
127,04855,59.0,69.3,353.9,-83.064,40.616,MARION,OH
128,04857,58.5,67.2,377.9,-80.696,41.778,ASHTABULA,OH
129,04858,60.2,69.4,371.1,-82.463,40.023,NEWARK,OH
134,12812,73.9,83.8,368.7,-81.991,26.917,PUNTA GORDA,FL
135,12815,73.1,83.1,366.8,-81.325,28.434,ORLANDO,FL
136,12816,72.1,80.7,387.2,-82.272,29.690,GAINESVILLE,FL
137,12818,72.3,81.5,377.9,-82.454,28.474,BROOKSVILLE,FL
138,12819,73.3,83.5,364.4,-81.810,28.821,LEESBURG,FL
139,12832,72.0,81.6,372.4,-85.033,29.733,APALACHICOLA,FL
140,12833,72.1,81.6,373.6,-83.105,29.550,CROSS CITY,FL
141,12834,73.8,81.4,403.2,-81.060,29.177,DAYTONA BEACH,FL
142,12835,73.8,83.5,371.8,-81.864,26.586,FORT MYERS,FL
143,12836,74.8,86.3,347.1,-81.754,24.553,KEY WEST,FL
144,12838,73.9,82.5,387.8,-80.646,28.103,MELBOURNE,FL
145,12839,74.3,83.9,373.6,-80.300,25.824,MIAMI,FL
146,12841,73.6,83.4,369.9,-81.333,28.545,ORLANDO,FL
147,12842,72.4,83.0,358.2,-82.540,27.961,TAMPA,FL
148,12843,75.2,80.4,442.6,-80.418,27.656,VERO BEACH,FL
149,12844,74.2,82.9,386.6,-80.099,26.685,WEST PALM BEACH,FL
150,12849,74.5,85.4,355.1,-80.154,26.072,FORT LAUDERDALE,FL
151,12850,74.9,86.1,351.4,-81.683,24.583,KEY WEST,FL
152,12854,74.2,83.3,381.0,-81.244,28.780,ORLANDO,FL
153,12871,73.0,84.0,352.7,-82.559,27.401,SARASOTA/BRADENTON,FL
154,12873,73.7,83.3,373.0,-82.688,27.911,ST PETERSBURG/CLEARWATER,FL
155,12876,72.3,82.9,358.2,-81.754,28.062,WINTER HAVEN,FL
156,12885,75.8,83.6,401.3,-80.171,26.197,FORT LAUDERDALE,FL
157,12888,74.3,84.4,366.2,-80.433,25.648,MIAMI,FL
158,12894,72.9,82.4,374.2,-81.755,26.536,FORT MYERS,FL
159,12895,73.1,81.7,387.8,-80.377,27.498,FORT PIERCE,FL
160,12896,76.0,86.4,363.1,-81.052,24.726,MARATHON,FL
161,12897,76.7,83.1,423.5,-81.775,26.153,NAPLES,FL
162,12904,73.3,85.7,334.2,-97.654,26.228,HARLINGEN,TX
163,12912,74.0,85.5,346.5,-96.930,28.863,VICTORIA,TX
164,12916,71.0,82.4,345.9,-90.251,29.993,NEW ORLEANS,LA
165,12917,73.5,82.6,380.4,-94.021,29.951,BEAUMONT/PORT ARTHUR,TX
166,12918,73.0,83.9,354.5,-95.279,29.645,HOUSTON,TX
167,12921,69.3,84.9,291.6,-98.464,29.533,SAN ANTONIO,TX
168,12923,75.5,84.8,378.5,-94.860,29.265,GALVESTON,TX
169,12924,73.2,84.8,344.6,-97.513,27.773,CORPUS CHRISTI,TX
170,12926,76.3,85.1,386.6,-97.283,27.700,CORPUS CHRISTI,TX
171,12928,75.1,85.3,365.6,-97.817,27.500,KINGSVILLE,TX
172,12932,72.4,86.1,316.9,-98.027,27.741,ALICE,TX
173,12935,74.5,84.3,370.5,-96.251,28.728,PALACIOS,TX
174,12947,67.4,87.5,241.1,-99.220,28.458,COTULLA,TX
175,12957,74.1,85.6,346.5,-97.346,26.166,PORT ISABEL,TX
176,12959,72.2,87.7,294.7,-98.238,26.175,MC ALLEN,TX
177,12960,72.8,83.7,353.9,-95.364,29.993,HOUSTON,TX
178,12968,74.8,84.7,369.3,-91.526,29.562,SALT POINT,LA
179,12970,69.3,83.2,312.0,-98.471,29.337,SAN ANTONIO,TX
180,12971,68.9,83.6,302.1,-98.045,29.709,NEW BRAUNFELS,TX
181,12972,75.1,84.8,372.4,-97.046,28.084,ROCKPORT,TX
182,12975,72.9,84.1,350.2,-95.240,29.521,HOUSTON,TX
183,12976,74.2,81.6,406.3,-95.462,29.110,ANGLETON/LAKE JACKSON,TX
184,12977,73.7,84.0,363.1,-95.656,29.622,HOUSTON,TX
185,13721,65.1,76.1,347.7,-76.400,38.283,PATUXENT RIVER,MD
186,13722,65.3,78.4,319.4,-78.786,35.871,RALEIGH/DURHAM,NC
187,13728,64.3,77.1,322.4,-79.336,36.573,DANVILLE,VA
188,13729,58.6,68.3,362.5,-79.853,38.885,ELKINS,WV
189,13733,63.5,74.1,352.0,-79.207,37.338,LYNCHBURG,VA
190,13734,60.5,74.4,305.2,-77.984,39.402,MARTINSBURG,WV
191,13735,65.1,74.4,372.4,-75.078,39.366,MILLVILLE,NJ
192,13736,59.4,72.3,317.5,-79.916,39.643,MORGANTOWN,WV
193,13737,66.0,78.7,324.9,-76.192,36.904,NORFOLK,VA
194,13739,60.9,78.0,267.0,-75.231,39.868,PHILADELPHIA,PA
195,13740,63.8,79.6,284.8,-77.323,37.511,RICHMOND,VA
196,13741,61.4,74.6,315.0,-79.974,37.317,ROANOKE,VA
197,13743,62.8,79.4,274.4,-77.034,38.865,WASHINGTON,DC
198,13744,68.6,77.9,374.2,-79.731,34.188,FLORENCE,SC
199,13748,71.0,79.8,383.5,-77.906,34.268,WILMINGTON,NC
200,13750,66.9,79.4,328.6,-76.283,36.933,NORFOLK,VA
201,13752,64.9,76.7,336.6,-76.483,38.991,ANNAPOLIS,MD
202,13754,69.9,78.6,384.1,-76.883,34.900,CHERRY POINT,NC
203,13764,65.1,75.9,350.2,-75.359,38.689,GEORGETOWN,DE
204,13769,67.5,77.2,368.1,-76.033,36.817,OCEANA,VA
205,13773,64.7,76.9,331.1,-77.300,38.500,QUANTICO,VA
206,13776,68.9,80.3,344.6,-79.059,34.610,LUMBERTON,NC
207,13781,64.2,76.1,334.8,-75.601,39.673,WILMINGTON,DE
208,13786,68.4,76.9,386.6,-76.175,36.261,ELIZABETH CITY,NC
209,13809,61.8,71.9,358.2,-87.606,38.764,LAWRENCEVILLE,IL
210,13810,61.1,74.6,310.7,-85.664,38.228,LOUISVILLE,KY
211,13833,69.8,80.2,359.4,-89.253,31.265,HATTIESBURG,MS
212,13837,68.3,82.8,304.0,-82.039,33.467,AUGUSTA,GA
213,13838,71.7,81.0,376.1,-88.068,30.626,MOBILE,AL
214,13839,68.8,80.7,337.9,-85.450,31.321,DOTHAN,AL
215,13841,59.9,69.6,363.1,-83.822,39.420,WILMINGTON,OH
216,13865,66.9,78.4,342.2,-88.751,32.333,MERIDIAN,MS
217,13866,63.5,73.2,365.6,-81.591,38.379,CHARLESTON,WV
