,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,55.8,78.7,203.5,-102.688,38.070,LAMAR,CO
1,03017,50.5,74.3,189.9,-104.658,39.833,DENVER,CO
2,03024,56.5,81.0,189.9,-101.394,35.700,BORGER,TX
3,03026,55.7,74.7,241.7,-102.284,39.245,BURLINGTON,CO
4,03027,50.5,68.8,244.8,-105.663,35.003,CLINES CORNERS,NM
5,03028,55.8,76.5,224.4,-102.614,37.283,SPRINGFIELD,CO
6,03029,49.1,70.3,213.3,-109.061,35.658,WINDOW ROCK,AZ
7,03030,57.1,80.1,203.5,-101.505,36.682,GUYMON,OK
8,03031,58.1,81.2,203.5,-102.387,31.921,ODESSA,TX
9,03032,60.9,85.3,194.9,-102.213,30.048,DRYDEN,TX
10,03068,50.5,70.3,228.8,-104.300,38.767,BULLSEYE,CO
11,03102,56.0,78.5,207.2,-117.600,34.056,ONTARIO,CA
12,03104,57.2,93.5,107.3,-116.160,33.628,PALM SPRINGS,CA
13,03131,60.3,71.2,345.9,-117.139,32.816,SAN DIEGO,CA
14,03144,60.4,94.0,126.4,-115.579,32.834,IMPERIAL,CA
15,03145,58.8,95.3,107.3,-114.617,32.650,YUMA,AZ
16,03159,42.2,85.0,61.1,-118.219,34.741,LANCASTER,CA
17,03160,41.2,87.8,44.5,-116.028,36.621,MERCURY,NV
18,03162,49.2,85.7,98.7,-111.448,36.926,PAGE,AZ
19,03164,49.9,74.9,178.8,-116.467,32.617,CAMPO,CA
20,03166,59.7,76.6,268.2,-117.979,33.872,FULLERTON,CA
21,03167,59.9,70.1,355.7,-118.334,33.923,HAWTHORNE,CA
22,03170,39.5,73.6,103.0,-116.006,39.601,EUREKA,NV
23,03171,57.1,78.6,217.7,-117.439,33.952,RIVERSIDE,CA
24,03177,60.9,70.1,371.1,-117.279,33.128,CARLSBAD,CA
25,03178,61.2,69.7,382.2,-116.979,32.572,SAN DIEGO,CA
26,03179,57.5,76.8,240.5,-117.636,33.975,CHINO,CA
27,03184,59.7,92.6,130.1,-112.082,33.688,PHOENIX,AZ
28,03192,60.5,93.1,132.6,-111.911,33.623,SCOTTSDALE,AZ
29,03195,48.1,68.6,218.9,-112.155,35.946,GRAND CANYON,AZ
30,03196,60.5,80.0,241.1,-110.846,31.421,NOGALES,AZ
31,03749,63.7,72.9,373.0,-77.468,39.645,CAMP DAVID,MD
32,03757,70.2,78.9,384.7,-76.429,38.142,ST INIGOES,MD
33,03802,64.5,73.2,381.0,-80.229,39.296,CLARKSBURG,WV
34,03804,65.9,74.2,388.4,-81.439,39.345,PARKERSBURG,WV
35,03810,67.7,76.4,382.9,-81.390,35.741,HICKORY,NC
36,03811,68.0,76.6,384.7,-88.917,35.593,JACKSON,TN
37,03812,65.8,73.5,397.6,-82.538,35.432,ASHEVILLE,NC
38,03813,71.4,79.3,397.0,-83.654,32.688,MACON,GA
39,03816,67.0,75.4,387.2,-88.774,37.056,PADUCAH,KY
40,03818,72.4,79.8,405.7,-85.184,30.836,MARIANNA,FL
41,03820,72.3,79.5,408.7,-81.965,33.370,AUGUSTA,GA
42,03822,72.3,81.1,384.1,-81.202,32.119,SAVANNAH,GA
43,03847,65.1,72.5,402.0,-85.085,35.951,CROSSVILLE,TN
44,03849,65.5,73.5,392.7,-84.077,37.087,LONDON,KY
45,03855,73.8,79.4,435.9,-87.317,30.350,PENSACOLA,FL
46,03856,68.9,78.3,373.0,-86.786,34.644,HUNTSVILLE,AL
47,03859,62.3,73.6,341.6,-81.208,37.296,BLUEFIELD,WV
48,03860,66.7,75.7,377.9,-82.555,38.382,HUNTINGTON,WV
49,03866,70.3,79.2,381.6,-88.567,32.550,MERIDIAN,MS
50,03868,64.1,73.5,370.5,-87.309,39.452,TERRE HAUTE,IN
51,03870,70.0,77.4,404.4,-82.219,34.899,GREER,SC
52,03872,65.2,71.2,425.4,-81.125,37.795,BECKLEY,WV
53,03878,70.5,79.2,384.7,-86.012,31.861,TROY,AL
54,03887,63.5,73.1,366.8,-88.866,39.984,DECATUR,IL
55,03888,69.2,77.6,388.4,-84.521,33.779,ATLANTA,GA
56,03889,65.8,73.6,395.8,-83.314,37.591,JACKSON,KY
57,03893,65.0,72.6,398.9,-86.617,39.144,BLOOMINGTON,IN
58,03894,67.0,75.1,392.1,-87.415,36.622,CLARKSVILLE,TN
59,03901,67.0,82.6,289.8,-94.711,32.385,LONGVIEW,TX
60,03902,66.3,87.9,225.1,-97.822,31.070,FORT HOOD/KILLEEN,TX
61,03904,68.5,85.0,280.5,-96.364,30.588,COLLEGE STATION,TX
62,03919,62.7,79.0,278.1,-97.661,38.813,SALINA,KS
63,03927,64.8,84.5,242.3,-97.041,32.896,DALLAS-FORT WORTH,TX
64,03928,64.8,79.5,299.0,-97.429,37.647,WICHITA,KS
65,03931,69.3,82.0,327.4,-93.192,31.045,FORT POLK,LA
66,03932,61.1,81.0,237.4,-99.200,35.340,CLINTON,OK
67,03933,65.7,85.4,243.5,-97.713,31.134,FORT HOOD (KILLEEN),TX
68,03935,66.5,75.8,373.0,-89.571,37.225,CAPE GIRARDEAU,MO
69,03936,64.5,77.4,321.2,-96.678,39.135,MANHATTAN,KS
70,03937,71.8,83.3,345.3,-93.228,30.125,LAKE CHARLES,LA
71,03940,69.7,80.2,357.6,-90.078,32.320,JACKSON,MS
72,03945,63.8,75.1,342.8,-92.218,38.817,COLUMBIA,MO
73,03947,61.8,75.7,306.4,-94.718,39.299,KANSAS CITY,MO
74,03950,63.9,82.5,253.4,-98.416,34.568,LAWTON,OK
75,03953,67.2,79.5,331.1,-90.646,35.831,JONESBORO,AR
76,03954,63.2,81.1,260.2,-97.647,35.534,OKLAHOMA CITY,OK
77,03957,61.8,80.0,255.9,-98.553,37.284,MEDICINE LODGE,KS
78,03959,66.5,78.5,334.8,-96.011,36.762,BARTLESVILLE,OK
79,03960,64.5,75.2,351.4,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
80,03962,66.0,80.8,298.4,-93.096,34.478,HOT SPRINGS,AR
81,03963,63.0,76.2,316.3,-92.156,38.591,JEFFERSON CITY,MO
82,03965,67.0,79.7,325.5,-97.086,36.160,STILLWATER,OK
83,03966,64.5,76.2,337.2,-90.656,38.657,ST LOUIS,MO
