,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,58.6,78.8,231.8,-102.688,38.070,LAMAR,CO
1,03016,43.5,74.3,128.3,-107.726,39.526,RIFLE,CO
2,03017,49.8,74.4,182.5,-104.658,39.833,DENVER,CO
3,03024,63.3,81.1,261.4,-101.394,35.700,BORGER,TX
4,03026,58.4,75.3,267.6,-102.284,39.245,BURLINGTON,CO
5,03027,51.1,69.8,241.1,-105.663,35.003,CLINES CORNERS,NM
6,03028,58.4,77.8,239.8,-102.614,37.283,SPRINGFIELD,CO
7,03029,47.2,70.3,193.0,-109.061,35.658,WINDOW ROCK,AZ
8,03030,62.0,81.0,247.2,-101.505,36.682,GUYMON,OK
9,03031,65.2,80.4,292.9,-102.387,31.921,ODESSA,TX
10,03032,68.9,79.3,358.8,-102.213,30.048,DRYDEN,TX
11,03068,51.1,70.3,235.5,-104.300,38.767,BULLSEYE,CO
12,03102,55.9,75.0,241.1,-117.600,34.056,ONTARIO,CA
13,03103,48.1,67.8,227.5,-111.672,35.140,FLAGSTAFF,AZ
14,03104,53.8,91.4,96.8,-116.160,33.628,PALM SPRINGS,CA
15,03124,59.1,79.4,231.2,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
16,03131,57.7,67.9,354.5,-117.139,32.816,SAN DIEGO,CA
17,03144,55.0,94.3,88.8,-115.579,32.834,IMPERIAL,CA
18,03145,53.5,95.4,74.7,-114.617,32.650,YUMA,AZ
19,03154,57.6,65.0,398.3,-117.350,33.300,CAMP PENDLETON,CA
20,03159,40.0,83.7,54.9,-118.219,34.741,LANCASTER,CA
21,03160,34.4,88.4,14.2,-116.028,36.621,MERCURY,NV
22,03162,43.8,85.0,69.7,-111.448,36.926,PAGE,AZ
23,03164,50.9,70.4,231.8,-116.467,32.617,CAMPO,CA
24,03166,56.4,70.7,297.2,-117.979,33.872,FULLERTON,CA
25,03167,57.4,68.5,340.9,-118.334,33.923,HAWTHORNE,CA
26,03170,30.0,70.6,59.9,-116.006,39.601,EUREKA,NV
27,03171,56.6,76.0,238.6,-117.439,33.952,RIVERSIDE,CA
28,03177,57.8,66.6,375.5,-117.279,33.128,CARLSBAD,CA
29,03178,56.8,66.8,356.3,-116.979,32.572,SAN DIEGO,CA
30,03179,56.5,74.0,259.0,-117.636,33.975,CHINO,CA
31,03184,54.4,93.8,87.6,-112.082,33.688,PHOENIX,AZ
32,03192,57.7,94.3,106.1,-111.911,33.623,SCOTTSDALE,AZ
33,03195,42.3,67.7,168.3,-112.155,35.946,GRAND CANYON,AZ
34,03196,57.7,81.3,198.6,-110.846,31.421,NOGALES,AZ
35,03749,59.8,76.2,274.4,-77.468,39.645,CAMP DAVID,MD
36,03757,67.8,80.5,326.1,-76.429,38.142,ST INIGOES,MD
37,03802,64.4,74.8,355.7,-80.229,39.296,CLARKSBURG,WV
38,03810,67.2,80.2,321.8,-81.390,35.741,HICKORY,NC
39,03811,72.3,82.1,369.3,-88.917,35.593,JACKSON,TN
40,03812,65.8,76.2,357.0,-82.538,35.432,ASHEVILLE,NC
41,03813,71.5,83.4,339.7,-83.654,32.688,MACON,GA
42,03816,70.4,81.7,347.1,-88.774,37.056,PADUCAH,KY
43,03818,73.0,85.9,327.4,-85.184,30.836,MARIANNA,FL
44,03820,71.2,83.7,331.7,-81.965,33.370,AUGUSTA,GA
45,03822,72.0,83.9,339.7,-81.202,32.119,SAVANNAH,GA
46,03847,66.2,78.4,331.7,-85.085,35.951,CROSSVILLE,TN
47,03849,67.8,77.4,369.3,-84.077,37.087,LONDON,KY
48,03853,71.7,84.7,325.5,-81.417,30.400,MAYPORT,FL
49,03855,75.2,87.1,342.2,-87.317,30.350,PENSACOLA,FL
50,03856,72.0,83.7,342.8,-86.786,34.644,HUNTSVILLE,AL
51,03859,62.4,75.3,320.0,-81.208,37.296,BLUEFIELD,WV
52,03860,67.0,77.0,363.1,-82.555,38.382,HUNTINGTON,WV
53,03866,71.2,83.6,332.9,-88.567,32.550,MERIDIAN,MS
54,03868,68.7,77.3,385.3,-87.309,39.452,TERRE HAUTE,IN
55,03870,68.1,83.3,295.3,-82.219,34.899,GREER,SC
56,03872,63.5,72.7,373.0,-81.125,37.795,BECKLEY,WV
57,03878,72.1,82.9,355.1,-86.012,31.861,TROY,AL
58,03887,68.9,80.7,339.1,-88.866,39.984,DECATUR,IL
59,03888,69.5,82.7,321.2,-84.521,33.779,ATLANTA,GA
60,03889,67.2,77.7,356.3,-83.314,37.591,JACKSON,KY
61,03893,68.5,76.5,393.9,-86.617,39.144,BLOOMINGTON,IN
62,03894,69.6,81.3,340.9,-87.415,36.622,CLARKSVILLE,TN
63,03901,74.0,84.1,366.2,-94.711,32.385,LONGVIEW,TX
64,03902,65.2,87.3,219.5,-97.822,31.070,FORT HOOD/KILLEEN,TX
65,03904,71.5,85.3,315.0,-96.364,30.588,COLLEGE STATION,TX
66,03919,68.8,82.0,320.6,-97.661,38.813,SALINA,KS
67,03927,70.7,85.9,297.2,-97.041,32.896,DALLAS-FORT WORTH,TX
68,03928,69.6,82.7,322.4,-97.429,37.647,WICHITA,KS
69,03931,73.3,83.9,358.8,-93.192,31.045,FORT POLK,LA
70,03932,66.9,83.2,281.1,-99.200,35.340,CLINTON,OK
71,03935,71.7,81.5,369.3,-89.571,37.225,CAPE GIRARDEAU,MO
72,03936,70.4,81.1,355.1,-96.678,39.135,MANHATTAN,KS
73,03937,75.1,84.7,374.2,-93.228,30.125,LAKE CHARLES,LA
74,03940,72.1,83.6,345.3,-90.078,32.320,JACKSON,MS
