,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,50.9,76.0,179.4,-102.688,38.070,LAMAR,CO
1,03016,35.1,67.8,107.3,-107.726,39.526,RIFLE,CO
2,03017,46.4,68.9,197.9,-104.658,39.833,DENVER,CO
3,03024,59.9,81.2,222.0,-101.394,35.700,BORGER,TX
4,03026,53.6,71.3,254.0,-102.284,39.245,BURLINGTON,CO
5,03027,34.7,69.5,94.4,-105.663,35.003,CLINES CORNERS,NM
6,03028,52.4,74.7,205.9,-102.614,37.283,SPRINGFIELD,CO
7,03029,28.1,63.7,83.3,-109.061,35.658,WINDOW ROCK,AZ
8,03031,59.8,85.1,186.2,-102.387,31.921,ODESSA,TX
9,03032,65.1,84.2,249.1,-102.213,30.048,DRYDEN,TX
10,03068,42.6,67.4,173.3,-104.300,38.767,BULLSEYE,CO
11,03102,54.5,70.7,271.9,-117.600,34.056,ONTARIO,CA
12,03103,28.4,60.3,106.1,-111.672,35.140,FLAGSTAFF,AZ
13,03104,46.7,84.9,87.0,-116.160,33.628,PALM SPRINGS,CA
14,03124,32.7,79.8,35.2,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,55.2,64.6,365.0,-117.139,32.816,SAN DIEGO,CA
16,03144,40.9,86.6,47.5,-115.579,32.834,IMPERIAL,CA
17,03145,39.4,87.9,35.8,-114.617,32.650,YUMA,AZ
18,03154,55.6,64.4,374.2,-117.350,33.300,CAMP PENDLETON,CA
19,03159,41.7,76.8,99.3,-118.219,34.741,LANCASTER,CA
20,03160,27.7,79.5,15.5,-116.028,36.621,MERCURY,NV
21,03162,28.9,78.7,22.9,-111.448,36.926,PAGE,AZ
22,03164,45.9,65.8,223.2,-116.467,32.617,CAMPO,CA
23,03166,55.1,68.4,308.9,-117.979,33.872,FULLERTON,CA
24,03167,56.4,66.5,355.1,-118.334,33.923,HAWTHORNE,CA
25,03170,28.9,61.1,104.9,-116.006,39.601,EUREKA,NV
26,03177,55.2,62.0,406.9,-117.279,33.128,CARLSBAD,CA
27,03178,54.2,64.0,358.2,-116.979,32.572,SAN DIEGO,CA
28,03179,55.0,70.2,284.8,-117.636,33.975,CHINO,CA
29,03184,31.7,86.4,10.5,-112.082,33.688,PHOENIX,AZ
30,03192,37.2,88.3,25.3,-111.911,33.623,SCOTTSDALE,AZ
31,03195,25.1,59.6,87.0,-112.155,35.946,GRAND CANYON,AZ
32,03196,31.8,78.9,34.6,-110.846,31.421,NOGALES,AZ
