,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,17.9,40.4,169.0,-102.688,38.070,LAMAR,CO
1,03016,18.4,37.7,202.2,-107.726,39.526,RIFLE,CO
2,03017,18.2,41.4,162.8,-104.658,39.833,DENVER,CO
3,03024,24.0,49.3,150.5,-101.394,35.700,BORGER,TX
4,03026,17.1,40.9,156.6,-102.284,39.245,BURLINGTON,CO
5,03027,16.9,41.9,145.5,-105.663,35.003,CLINES CORNERS,NM
6,03028,16.7,43.8,128.3,-102.614,37.283,SPRINGFIELD,CO
7,03029,15.2,40.0,145.5,-109.061,35.658,WINDOW ROCK,AZ
8,03030,21.4,44.5,167.1,-101.505,36.682,GUYMON,OK
9,03031,34.7,55.1,207.2,-102.387,31.921,ODESSA,TX
10,03068,13.5,38.1,145.5,-104.300,38.767,BULLSEYE,CO
11,03102,41.0,62.4,203.5,-117.600,34.056,ONTARIO,CA
12,03103,18.6,41.8,163.4,-111.672,35.140,FLAGSTAFF,AZ
13,03104,35.3,64.8,129.5,-116.160,33.628,PALM SPRINGS,CA
14,03124,30.4,60.0,123.3,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,46.1,61.5,274.4,-117.139,32.816,SAN DIEGO,CA
16,03144,36.8,65.8,134.4,-115.579,32.834,IMPERIAL,CA
17,03145,35.0,68.8,100.5,-114.617,32.650,YUMA,AZ
18,03159,22.9,54.6,101.8,-118.219,34.741,LANCASTER,CA
19,03160,20.5,54.2,87.0,-116.028,36.621,MERCURY,NV
20,03162,19.7,49.4,112.3,-111.448,36.926,PAGE,AZ
21,03166,46.2,64.2,244.2,-117.979,33.872,FULLERTON,CA
22,03167,47.8,65.0,254.6,-118.334,33.923,HAWTHORNE,CA
23,03170,15.2,37.0,173.3,-116.006,39.601,EUREKA,NV
24,03177,46.7,60.8,291.6,-117.279,33.128,CARLSBAD,CA
25,03178,45.4,60.6,276.2,-116.979,32.572,SAN DIEGO,CA
26,03179,42.9,60.0,251.6,-117.636,33.975,CHINO,CA
27,03184,29.5,67.8,70.3,-112.082,33.688,PHOENIX,AZ
28,03192,33.7,67.4,99.9,-111.911,33.623,SCOTTSDALE,AZ
29,03195,14.5,40.5,134.4,-112.155,35.946,GRAND CANYON,AZ
30,03196,32.1,60.2,136.3,-110.846,31.421,NOGALES,AZ
31,03749,30.5,42.4,308.9,-77.468,39.645,CAMP DAVID,MD
32,03802,32.8,44.3,316.3,-80.229,39.296,CLARKSBURG,WV
33,03804,33.9,44.5,331.1,-81.439,39.345,PARKERSBURG,WV
34,03810,34.5,48.8,278.7,-81.390,35.741,HICKORY,NC
35,03811,39.0,49.8,331.7,-88.917,35.593,JACKSON,TN
36,03812,32.9,45.5,300.9,-82.538,35.432,ASHEVILLE,NC
37,03813,39.2,54.1,275.0,-83.654,32.688,MACON,GA
38,03816,34.7,47.0,306.4,-88.774,37.056,PADUCAH,KY
39,03818,44.2,58.1,292.2,-85.184,30.836,MARIANNA,FL
40,03820,38.2,54.3,259.0,-81.965,33.370,AUGUSTA,GA
41,03822,45.6,57.7,318.1,-81.202,32.119,SAVANNAH,GA
42,03847,34.2,46.9,300.3,-85.085,35.951,CROSSVILLE,TN
43,03849,34.3,46.8,303.3,-84.077,37.087,LONDON,KY
44,03855,48.8,60.5,326.1,-87.317,30.350,PENSACOLA,FL
45,03856,39.6,51.6,314.4,-86.786,34.644,HUNTSVILLE,AL
46,03859,30.0,45.3,261.4,-81.208,37.296,BLUEFIELD,WV
47,03860,33.7,46.1,304.0,-82.555,38.382,HUNTINGTON,WV
48,03866,43.5,54.8,328.0,-88.567,32.550,MERIDIAN,MS
49,03868,31.9,42.7,326.8,-87.309,39.452,TERRE HAUTE,IN
50,03870,34.8,51.9,243.5,-82.219,34.899,GREER,SC
51,03872,30.7,42.4,312.0,-81.125,37.795,BECKLEY,WV
52,03878,43.1,54.6,324.9,-86.012,31.861,TROY,AL
53,03882,48.4,60.6,318.7,-85.683,30.212,PANAMA CITY,FL
54,03887,32.7,45.1,303.3,-88.866,39.984,DECATUR,IL
55,03888,37.4,51.3,286.7,-84.521,33.779,ATLANTA,GA
56,03889,32.6,47.2,273.1,-83.314,37.591,JACKSON,KY
57,03893,31.6,42.6,323.1,-86.617,39.144,BLOOMINGTON,IN
58,03894,37.1,47.4,338.5,-87.415,36.622,CLARKSVILLE,TN
59,03901,46.9,58.5,326.1,-94.711,32.385,LONGVIEW,TX
60,03902,43.1,59.9,255.3,-97.822,31.070,FORT HOOD/KILLEEN,TX
61,03904,50.9,62.2,333.5,-96.364,30.588,COLLEGE STATION,TX
62,03919,27.9,44.1,247.9,-97.661,38.813,SALINA,KS
63,03927,44.8,61.3,260.2,-97.041,32.896,DALLAS-FORT WORTH,TX
64,03928,31.0,46.1,265.1,-97.429,37.647,WICHITA,KS
65,03931,50.5,60.1,358.8,-93.192,31.045,FORT POLK,LA
66,03932,32.0,50.6,223.8,-99.200,35.340,CLINTON,OK
67,03933,46.6,61.5,281.1,-97.713,31.134,FORT HOOD (KILLEEN),TX
68,03935,35.6,45.8,338.5,-89.571,37.225,CAPE GIRARDEAU,MO
69,03936,28.0,42.5,270.1,-96.678,39.135,MANHATTAN,KS
70,03937,51.2,62.2,337.9,-93.228,30.125,LAKE CHARLES,LA
71,03940,45.0,57.1,317.5,-90.078,32.320,JACKSON,MS
72,03945,31.2,45.0,282.4,-92.218,38.817,COLUMBIA,MO
73,03947,29.7,43.9,275.6,-94.718,39.299,KANSAS CITY,MO
74,03949,49.4,59.1,356.3,-93.283,31.400,FORT POLK,LA
75,03950,37.8,54.2,254.6,-98.416,34.568,LAWTON,OK
76,03953,39.3,50.7,323.1,-90.646,35.831,JONESBORO,AR
77,03954,36.9,51.7,274.4,-97.647,35.534,OKLAHOMA CITY,OK
78,03957,28.5,45.7,236.8,-98.553,37.284,MEDICINE LODGE,KS
79,03960,32.7,45.0,304.6,-90.157,38.571,CAHOKIA/ST.LOUIS,IL
80,03962,41.6,53.9,312.0,-93.096,34.478,HOT SPRINGS,AR
81,03963,31.5,45.2,284.2,-92.156,38.591,JEFFERSON CITY,MO
82,03965,35.8,47.1,321.8,-97.086,36.160,STILLWATER,OK
83,03966,31.5,45.2,284.2,-90.656,38.657,ST LOUIS,MO
84,03967,30.9,44.7,282.4,-94.739,38.850,OLATHE,KS
85,03971,44.9,60.0,277.4,-96.868,32.681,DALLAS,TX
86,03974,31.2,46.0,268.8,-97.219,37.750,WICHITA,KS
87,03975,36.3,47.4,325.5,-90.325,36.773,POPLAR BLUFF,MO
88,03981,36.2,54.6,230.0,-98.984,34.352,FREDERICK,OK
89,03991,43.7,58.6,278.7,-97.199,33.206,DENTON,TX
90,03994,32.4,45.1,299.0,-93.183,38.704,SEDALIA,MO
91,03996,46.7,56.0,360.7,-91.030,32.348,TALLULAH/VICKSBURG,MS
92,03997,30.3,42.2,308.9,-95.212,39.008,LAWRENCE,KS
93,03998,34.1,47.1,295.9,-95.504,37.328,PARSONS,KS
94,03999,45.8,59.9,291.0,-98.235,30.741,BURNET,TX
95,04109,33.7,39.2,419.8,-115.596,46.144,ELK CITY,ID
96,04110,25.9,38.0,302.1,-114.456,42.727,JEROME,ID
97,04111,13.4,35.5,168.3,-111.031,41.273,EVANSTON,WY
98,04112,17.2,26.8,334.2,-114.927,44.171,STANLEY,ID
99,04113,32.4,39.2,394.6,-119.261,45.826,HERMISTON,OR
100,04114,18.3,31.7,276.2,-114.215,41.523,CHALLIS,ID
101,04134,17.4,38.9,178.2,-113.351,40.161,DUGWAY PROVING GROUND,UT
102,04201,37.8,43.7,414.3,-122.861,45.773,SCAPPOOSE,OR
103,04726,29.6,37.8,367.4,-78.834,40.301,JOHNSTOWN,PA
104,04751,28.9,34.6,413.1,-78.640,41.803,BRADFORD,PA
105,04780,27.1,37.9,322.4,-71.756,42.552,FITCHBURG,MA
106,04781,33.0,41.7,361.3,-73.102,40.794,ISLIP,NY
107,04787,31.2,37.2,408.7,-78.899,41.178,DU BOIS,PA
108,04789,29.3,38.9,343.4,-74.265,41.509,MONTGOMERY,NY
109,04803,20.6,29.4,350.8,-89.465,45.631,RHINELANDER,WI
110,04804,32.3,42.4,337.9,-83.078,40.078,COLUMBUS,OH
111,04808,28.3,36.9,360.0,-88.481,41.770,CHICAGO/AURORA,IL
112,04826,21.0,30.7,336.0,-89.837,44.359,WISCONSIN RAPIDS,WI
113,04836,22.2,27.9,410.0,-68.307,47.286,FRENCHVILLE,ME
114,04838,27.7,38.9,316.9,-87.905,42.121,CHICAGO/PROSPECT HGTS/WHEELI,IL
115,04839,30.1,39.8,342.8,-86.097,42.746,HOLLAND,MI
116,04840,24.6,34.5,335.4,-88.486,43.770,FOND DU LAC,WI
117,04841,25.7,34.5,354.5,-87.851,43.769,SHEBOYGAN,WI
118,04842,32.1,40.6,364.4,-81.887,40.875,WOOSTER,OH
119,04843,31.1,39.1,372.4,-80.215,41.626,MEADVILLE,PA
120,04846,30.3,39.5,350.8,-87.006,41.453,VALPARAISO,IN
