,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,18.9,43.8,148.6,-102.688,38.070,LAMAR,CO
1,03016,19.8,41.0,183.8,-107.726,39.526,RIFLE,CO
2,03017,14.6,41.8,125.2,-104.658,39.833,DENVER,CO
3,03024,24.0,52.4,125.8,-101.394,35.700,BORGER,TX
4,03026,20.0,40.4,192.4,-102.284,39.245,BURLINGTON,CO
5,03027,17.6,42.0,151.7,-105.663,35.003,CLINES CORNERS,NM
6,03028,19.0,44.3,145.5,-102.614,37.283,SPRINGFIELD,CO
7,03029,16.6,39.4,165.3,-109.061,35.658,WINDOW ROCK,AZ
8,03030,22.9,40.0,232.5,-101.505,36.682,GUYMON,OK
9,03031,28.0,59.7,106.7,-102.387,31.921,ODESSA,TX
10,03032,37.1,61.3,173.3,-102.213,30.048,DRYDEN,TX
11,03102,41.1,58.3,248.5,-117.600,34.056,ONTARIO,CA
12,03103,16.1,39.0,163.4,-111.672,35.140,FLAGSTAFF,AZ
13,03104,30.2,64.4,93.8,-116.160,33.628,PALM SPRINGS,CA
14,03124,18.2,57.7,54.3,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,44.7,59.0,287.3,-117.139,32.816,SAN DIEGO,CA
16,03144,31.4,64.8,99.3,-115.579,32.834,IMPERIAL,CA
17,03154,43.9,54.4,340.3,-117.350,33.300,CAMP PENDLETON,CA
18,03159,30.4,51.1,199.8,-118.219,34.741,LANCASTER,CA
19,03160,17.1,52.4,74.7,-116.028,36.621,MERCURY,NV
20,03162,13.6,50.9,60.5,-111.448,36.926,PAGE,AZ
21,03164,31.9,48.5,247.2,-116.467,32.617,CAMPO,CA
22,03166,43.9,59.8,266.4,-117.979,33.872,FULLERTON,CA
23,03167,45.3,59.7,286.7,-118.334,33.923,HAWTHORNE,CA
24,03170,17.5,37.2,197.3,-116.006,39.601,EUREKA,NV
25,03171,39.7,58.2,232.5,-117.439,33.952,RIVERSIDE,CA
26,03177,44.5,57.1,310.1,-117.279,33.128,CARLSBAD,CA
27,03178,43.2,56.4,300.9,-116.979,32.572,SAN DIEGO,CA
28,03179,43.4,56.5,302.1,-117.636,33.975,CHINO,CA
29,03184,22.0,63.8,46.9,-112.082,33.688,PHOENIX,AZ
30,03192,27.1,64.4,73.4,-111.911,33.623,SCOTTSDALE,AZ
31,03195,14.2,37.3,159.7,-112.155,35.946,GRAND CANYON,AZ
32,03196,18.4,58.2,53.1,-110.846,31.421,NOGALES,AZ
33,03749,25.4,39.7,270.1,-77.468,39.645,CAMP DAVID,MD
34,03757,31.5,49.6,228.8,-76.429,38.142,ST INIGOES,MD
35,03802,29.9,45.5,257.7,-80.229,39.296,CLARKSBURG,WV
36,03804,28.2,46.4,224.4,-81.439,39.345,PARKERSBURG,WV
37,03810,36.0,49.6,289.2,-81.390,35.741,HICKORY,NC
38,03811,40.0,53.1,299.6,-88.917,35.593,JACKSON,TN
39,03812,35.6,47.3,315.7,-82.538,35.432,ASHEVILLE,NC
40,03813,45.4,57.3,320.6,-83.654,32.688,MACON,GA
41,03816,37.0,51.5,278.1,-88.774,37.056,PADUCAH,KY
42,03818,49.2,60.9,326.1,-85.184,30.836,MARIANNA,FL
43,03820,43.8,55.8,318.1,-81.965,33.370,AUGUSTA,GA
44,03822,48.0,59.5,328.6,-81.202,32.119,SAVANNAH,GA
45,03847,36.8,48.5,316.9,-85.085,35.951,CROSSVILLE,TN
46,03849,35.9,48.6,301.5,-84.077,37.087,LONDON,KY
47,03853,52.3,63.4,337.2,-81.417,30.400,MAYPORT,FL
48,03855,54.7,62.6,388.4,-87.317,30.350,PENSACOLA,FL
49,03856,42.0,55.0,302.7,-86.786,34.644,HUNTSVILLE,AL
50,03859,30.1,46.3,250.3,-81.208,37.296,BLUEFIELD,WV
51,03860,33.0,48.0,268.2,-82.555,38.382,HUNTINGTON,WV
52,03866,45.8,58.9,304.0,-88.567,32.550,MERIDIAN,MS
53,03868,32.2,50.1,231.8,-87.309,39.452,TERRE HAUTE,IN
54,03870,37.4,52.5,270.7,-82.219,34.899,GREER,SC
55,03872,30.4,43.3,294.1,-81.125,37.795,BECKLEY,WV
56,03878,46.9,58.9,320.6,-86.012,31.861,TROY,AL
57,03882,52.9,62.6,358.8,-85.683,30.212,PANAMA CITY,FL
58,03887,33.1,44.5,318.1,-88.866,39.984,DECATUR,IL
59,03888,41.8,53.9,315.0,-84.521,33.779,ATLANTA,GA
60,03893,31.5,46.8,262.7,-86.617,39.144,BLOOMINGTON,IN
61,03894,38.8,50.7,315.7,-87.415,36.622,CLARKSVILLE,TN
62,03901,49.7,59.6,353.3,-94.711,32.385,LONGVIEW,TX
63,03902,27.6,61.2,94.4,-97.822,31.070,FORT HOOD/KILLEEN,TX
64,03904,47.6,62.2,286.1,-96.364,30.588,COLLEGE STATION,TX
65,03919,28.1,45.3,236.2,-97.661,38.813,SALINA,KS
66,03927,43.5,58.9,272.5,-97.041,32.896,DALLAS-FORT WORTH,TX
67,03928,31.8,47.8,254.0,-97.429,37.647,WICHITA,KS
68,03931,49.2,60.4,333.5,-93.192,31.045,FORT POLK,LA
69,03932,34.4,52.9,227.5,-99.200,35.340,CLINTON,OK
70,03935,38.0,50.7,303.3,-89.571,37.225,CAPE GIRARDEAU,MO
71,03936,29.3,44.5,262.0,-96.678,39.135,MANHATTAN,KS
72,03937,52.9,62.1,366.2,-93.228,30.125,LAKE CHARLES,LA
73,03940,47.5,58.5,335.4,-90.078,32.320,JACKSON,MS
74,03945,33.7,46.6,297.2,-92.218,38.817,COLUMBIA,MO
75,03947,31.9,45.2,289.8,-94.718,39.299,KANSAS CITY,MO
76,03949,48.7,59.3,342.2,-93.283,31.400,FORT POLK,LA
77,03950,37.3,57.9,207.8,-98.416,34.568,LAWTON,OK
