,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,22.9,47.6,154.2,-102.688,38.070,LAMAR,CO
1,03017,21.7,41.7,198.6,-104.658,39.833,DENVER,CO
2,03024,29.5,55.2,152.9,-101.394,35.700,BORGER,TX
3,03026,26.0,43.6,229.4,-102.284,39.245,BURLINGTON,CO
4,03027,15.6,48.9,84.5,-105.663,35.003,CLINES CORNERS,NM
5,03028,23.6,46.3,173.3,-102.614,37.283,SPRINGFIELD,CO
6,03030,28.8,51.6,177.6,-101.505,36.682,GUYMON,OK
7,03031,32.5,64.6,108.6,-102.387,31.921,ODESSA,TX
8,03032,43.1,69.2,163.4,-102.213,30.048,DRYDEN,TX
9,03068,20.3,40.9,190.5,-104.300,38.767,BULLSEYE,CO
10,03102,42.7,64.9,197.3,-117.600,34.056,ONTARIO,CA
11,03103,17.3,44.6,127.0,-111.672,35.140,FLAGSTAFF,AZ
12,03104,35.0,73.6,74.0,-116.160,33.628,PALM SPRINGS,CA
13,03124,15.9,63.7,19.2,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
14,03131,47.3,61.8,286.7,-117.139,32.816,SAN DIEGO,CA
15,03144,36.2,73.0,84.5,-115.579,32.834,IMPERIAL,CA
16,03145,31.3,75.1,46.9,-114.617,32.650,YUMA,AZ
17,03154,45.3,60.4,277.4,-117.350,33.300,CAMP PENDLETON,CA
18,03159,31.1,64.7,98.1,-118.219,34.741,LANCASTER,CA
19,03160,16.8,63.2,24.7,-116.028,36.621,MERCURY,NV
20,03162,19.0,60.4,46.3,-111.448,36.926,PAGE,AZ
21,03164,35.3,55.1,214.0,-116.467,32.617,CAMPO,CA
22,03166,47.0,67.1,222.0,-117.979,33.872,FULLERTON,CA
23,03167,48.5,63.0,287.9,-118.334,33.923,HAWTHORNE,CA
24,03177,47.8,60.9,305.8,-117.279,33.128,CARLSBAD,CA
25,03178,47.9,60.3,315.7,-116.979,32.572,SAN DIEGO,CA
26,03179,44.1,62.3,239.8,-117.636,33.975,CHINO,CA
27,03184,25.7,70.6,37.7,-112.082,33.688,PHOENIX,AZ
28,03192,27.0,71.8,38.9,-111.911,33.623,SCOTTSDALE,AZ
29,03195,14.0,43.2,109.8,-112.155,35.946,GRAND CANYON,AZ
30,03196,19.2,62.8,37.1,-110.846,31.421,NOGALES,AZ
31,03749,34.3,59.1,165.3,-77.468,39.645,CAMP DAVID,MD
32,03757,43.0,56.9,291.0,-76.429,38.142,ST INIGOES,MD
33,03802,36.4,54.6,232.5,-80.229,39.296,CLARKSBURG,WV
34,03804,37.3,55.1,238.0,-81.439,39.345,PARKERSBURG,WV
35,03810,43.8,58.5,281.1,-81.390,35.741,HICKORY,NC
36,03811,47.6,58.4,338.5,-88.917,35.593,JACKSON,TN
37,03812,42.1,55.4,298.4,-82.538,35.432,ASHEVILLE,NC
38,03813,52.1,61.9,356.3,-83.654,32.688,MACON,GA
39,03816,44.8,55.8,333.5,-88.774,37.056,PADUCAH,KY
40,03818,56.0,66.7,345.9,-85.184,30.836,MARIANNA,FL
41,03820,51.1,62.4,333.5,-81.965,33.370,AUGUSTA,GA
42,03822,55.7,66.4,345.3,-81.202,32.119,SAVANNAH,GA
43,03847,41.6,55.4,291.6,-85.085,35.951,CROSSVILLE,TN
44,03849,41.3,55.9,280.5,-84.077,37.087,LONDON,KY
45,03853,61.8,68.1,418.6,-81.417,30.400,MAYPORT,FL
46,03855,59.3,65.7,415.5,-87.317,30.350,PENSACOLA,FL
47,03856,49.0,61.2,319.4,-86.786,34.644,HUNTSVILLE,AL
