,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,11.4,33.2,169.0,-102.688,38.070,LAMAR,CO
1,03016,15.6,23.9,355.7,-107.726,39.526,RIFLE,CO
2,03017,13.9,34.9,180.1,-104.658,39.833,DENVER,CO
3,03024,12.3,39.8,120.3,-101.394,35.700,BORGER,TX
4,03026,12.2,32.3,187.5,-102.284,39.245,BURLINGTON,CO
5,03027,15.9,34.2,210.9,-105.663,35.003,CLINES CORNERS,NM
6,03028,10.5,36.0,134.4,-102.614,37.283,SPRINGFIELD,CO
7,03029,19.2,29.7,321.2,-109.061,35.658,WINDOW ROCK,AZ
8,03030,12.9,37.4,145.5,-101.505,36.682,GUYMON,OK
9,03031,18.0,46.6,118.4,-102.387,31.921,ODESSA,TX
10,03032,22.5,51.8,117.8,-102.213,30.048,DRYDEN,TX
11,03102,30.1,60.1,120.3,-117.600,34.056,ONTARIO,CA
12,03103,18.3,32.0,271.9,-111.672,35.140,FLAGSTAFF,AZ
13,03104,28.9,58.1,125.2,-116.160,33.628,PALM SPRINGS,CA
14,03124,23.4,49.9,140.0,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,37.0,60.1,183.1,-117.139,32.816,SAN DIEGO,CA
16,03144,31.3,58.7,141.2,-115.579,32.834,IMPERIAL,CA
17,03145,27.9,61.0,98.1,-114.617,32.650,YUMA,AZ
18,03159,26.7,45.6,215.2,-118.219,34.741,LANCASTER,CA
19,03160,21.4,47.2,143.7,-116.028,36.621,MERCURY,NV
20,03162,21.7,38.6,233.7,-111.448,36.926,PAGE,AZ
21,03166,35.5,60.7,162.8,-117.979,33.872,FULLERTON,CA
22,03167,36.8,61.3,170.2,-118.334,33.923,HAWTHORNE,CA
23,03170,15.4,23.3,363.1,-116.006,39.601,EUREKA,NV
24,03171,28.2,59.5,109.8,-117.439,33.952,RIVERSIDE,CA
25,03177,35.7,59.9,172.0,-117.279,33.128,CARLSBAD,CA
26,03178,36.2,58.0,194.9,-116.979,32.572,SAN DIEGO,CA
27,03179,33.7,58.2,167.1,-117.636,33.975,CHINO,CA
28,03184,31.6,57.0,157.3,-112.082,33.688,PHOENIX,AZ
29,03192,34.3,56.8,186.2,-111.911,33.623,SCOTTSDALE,AZ
30,03195,17.7,29.9,293.5,-112.155,35.946,GRAND CANYON,AZ
31,03196,25.4,52.2,139.4,-110.846,31.421,NOGALES,AZ
32,03749,12.9,24.4,299.6,-77.468,39.645,CAMP DAVID,MD
33,03757,18.8,32.8,268.2,-76.429,38.142,ST INIGOES,MD
34,03802,18.6,27.3,350.8,-80.229,39.296,CLARKSBURG,WV
35,03804,17.1,26.5,337.9,-81.439,39.345,PARKERSBURG,WV
36,03810,24.4,37.9,280.5,-81.390,35.741,HICKORY,NC
37,03811,25.9,37.1,315.7,-88.917,35.593,JACKSON,TN
38,03812,24.6,36.9,297.8,-82.538,35.432,ASHEVILLE,NC
39,03813,34.6,47.6,296.6,-83.654,32.688,MACON,GA
40,03818,41.2,52.4,327.4,-85.184,30.836,MARIANNA,FL
41,03822,38.3,50.9,305.2,-81.202,32.119,SAVANNAH,GA
42,03847,25.7,34.2,359.4,-85.085,35.951,CROSSVILLE,TN
43,03849,23.5,32.7,345.9,-84.077,37.087,LONDON,KY
44,03853,42.9,54.9,317.5,-81.417,30.400,MAYPORT,FL
45,03855,44.4,53.9,355.7,-87.317,30.350,PENSACOLA,FL
46,03856,30.8,40.8,338.5,-86.786,34.644,HUNTSVILLE,AL
47,03859,20.9,31.6,319.4,-81.208,37.296,BLUEFIELD,WV
48,03860,21.8,29.2,376.7,-82.555,38.382,HUNTINGTON,WV
49,03868,15.0,23.2,357.6,-87.309,39.452,TERRE HAUTE,IN
50,03870,27.0,39.1,302.7,-82.219,34.899,GREER,SC
51,03872,20.0,28.9,348.3,-81.125,37.795,BECKLEY,WV
52,03878,36.6,48.3,316.9,-86.012,31.861,TROY,AL
53,03882,44.4,54.8,342.2,-85.683,30.212,PANAMA CITY,FL
54,03887,14.5,20.9,391.5,-88.866,39.984,DECATUR,IL
55,03888,31.0,43.3,303.3,-84.521,33.779,ATLANTA,GA
56,03889,22.6,27.8,419.8,-83.314,37.591,JACKSON,KY
57,03893,15.6,23.7,359.4,-86.617,39.144,BLOOMINGTON,IN
58,03894,24.3,33.1,353.3,-87.415,36.622,CLARKSVILLE,TN
59,03901,34.5,47.7,293.5,-94.711,32.385,LONGVIEW,TX
60,03902,29.1,51.6,180.7,-97.822,31.070,FORT HOOD/KILLEEN,TX
61,03904,35.6,52.8,243.5,-96.364,30.588,COLLEGE STATION,TX
62,03919,15.3,31.1,241.1,-97.661,38.813,SALINA,KS
63,03927,27.7,48.1,200.4,-97.041,32.896,DALLAS-FORT WORTH,TX
64,03928,17.3,32.2,254.6,-97.429,37.647,WICHITA,KS
65,03931,39.9,50.9,329.8,-93.192,31.045,FORT POLK,LA
