,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,24.5,43.1,216.4,-102.688,38.070,LAMAR,CO
1,03016,23.9,39.1,257.1,-107.726,39.526,RIFLE,CO
2,03017,20.3,43.1,169.0,-104.658,39.833,DENVER,CO
3,03024,27.2,50.3,173.3,-101.394,35.700,BORGER,TX
4,03026,23.6,41.6,222.6,-102.284,39.245,BURLINGTON,CO
5,03027,19.4,40.9,180.7,-105.663,35.003,CLINES CORNERS,NM
6,03028,22.5,45.0,173.9,-102.614,37.283,SPRINGFIELD,CO
7,03029,17.2,37.5,190.5,-109.061,35.658,WINDOW ROCK,AZ
8,03030,27.5,47.8,201.0,-101.505,36.682,GUYMON,OK
9,03031,30.6,54.0,173.9,-102.387,31.921,ODESSA,TX
10,03032,33.5,58.0,167.1,-102.213,30.048,DRYDEN,TX
11,03102,41.5,65.7,177.6,-117.600,34.056,ONTARIO,CA
12,03103,20.5,41.6,185.6,-111.672,35.140,FLAGSTAFF,AZ
13,03104,38.6,66.6,143.7,-116.160,33.628,PALM SPRINGS,CA
14,03124,27.6,56.2,128.3,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
15,03131,46.7,64.2,250.3,-117.139,32.816,SAN DIEGO,CA
16,03144,37.3,67.9,123.3,-115.579,32.834,IMPERIAL,CA
17,03145,35.6,69.3,101.8,-114.617,32.650,YUMA,AZ
18,03159,32.9,54.9,189.3,-118.219,34.741,LANCASTER,CA
19,03160,29.8,55.6,152.3,-116.028,36.621,MERCURY,NV
20,03162,24.7,49.2,157.9,-111.448,36.926,PAGE,AZ
21,03164,33.0,56.8,172.7,-116.467,32.617,CAMPO,CA
22,03166,46.0,65.7,225.7,-117.979,33.872,FULLERTON,CA
23,03167,48.4,65.4,257.7,-118.334,33.923,HAWTHORNE,CA
24,03170,24.2,40.4,244.8,-116.006,39.601,EUREKA,NV
25,03171,40.6,65.5,170.8,-117.439,33.952,RIVERSIDE,CA
26,03177,45.8,64.0,241.7,-117.279,33.128,CARLSBAD,CA
27,03178,44.0,63.7,223.8,-116.979,32.572,SAN DIEGO,CA
