,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,14.1,29.0,251.6,-102.688,38.070,LAMAR,CO
1,03017,14.5,31.1,230.0,-104.658,39.833,DENVER,CO
2,03024,13.9,39.2,140.0,-101.394,35.700,BORGER,TX
3,03026,14.1,28.7,255.9,-102.284,39.245,BURLINGTON,CO
4,03027,9.5,33.2,149.2,-105.663,35.003,CLINES CORNERS,NM
5,03028,13.2,32.6,196.1,-102.614,37.283,SPRINGFIELD,CO
6,03029,7.3,32.4,134.4,-109.061,35.658,WINDOW ROCK,AZ
7,03030,15.0,35.8,183.1,-101.505,36.682,GUYMON,OK
8,03031,16.5,44.6,120.3,-102.387,31.921,ODESSA,TX
9,03068,11.0,26.7,238.0,-104.300,38.767,BULLSEYE,CO
10,03102,29.4,61.4,106.1,-117.600,34.056,ONTARIO,CA
11,03103,12.0,35.5,153.6,-111.672,35.140,FLAGSTAFF,AZ
12,03104,25.9,62.9,73.4,-116.160,33.628,PALM SPRINGS,CA
13,03124,14.9,52.7,59.2,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
14,03131,37.7,59.8,193.0,-117.139,32.816,SAN DIEGO,CA
15,03144,27.8,59.8,104.9,-115.579,32.834,IMPERIAL,CA
16,03145,22.6,63.2,53.1,-114.617,32.650,YUMA,AZ
17,03154,34.0,55.2,198.6,-117.350,33.300,CAMP PENDLETON,CA
18,03159,17.8,47.3,111.6,-118.219,34.741,LANCASTER,CA
19,03160,12.2,49.5,59.2,-116.028,36.621,MERCURY,NV
20,03162,16.2,40.0,155.4,-111.448,36.926,PAGE,AZ
21,03164,18.8,53.0,82.1,-116.467,32.617,CAMPO,CA
22,03166,39.9,61.9,196.7,-117.979,33.872,FULLERTON,CA
23,03167,40.4,61.5,205.9,-118.334,33.923,HAWTHORNE,CA
24,03170,19.0,32.0,282.4,-116.006,39.601,EUREKA,NV
25,03171,27.1,59.7,99.9,-117.439,33.952,RIVERSIDE,CA
26,03177,39.7,59.1,222.6,-117.279,33.128,CARLSBAD,CA
27,03178,34.8,59.6,165.9,-116.979,32.572,SAN DIEGO,CA
28,03179,34.4,59.0,167.1,-117.636,33.975,CHINO,CA
29,03184,22.2,56.9,82.7,-112.082,33.688,PHOENIX,AZ
30,03192,26.5,57.4,110.4,-111.911,33.623,SCOTTSDALE,AZ
31,03195,8.4,32.0,148.6,-112.155,35.946,GRAND CANYON,AZ
32,03196,18.5,53.1,79.6,-110.846,31.421,NOGALES,AZ
33,03757,19.4,32.0,288.5,-76.429,38.142,ST INIGOES,MD
34,03802,14.0,21.4,371.8,-80.229,39.296,CLARKSBURG,WV
35,03810,16.3,33.5,224.4,-81.390,35.741,HICKORY,NC
36,03811,18.1,32.6,260.8,-88.917,35.593,JACKSON,TN
37,03812,17.2,30.6,275.0,-82.538,35.432,ASHEVILLE,NC
38,03813,25.8,39.1,284.2,-83.654,32.688,MACON,GA
39,03816,17.5,30.0,288.5,-88.774,37.056,PADUCAH,KY
40,03818,32.1,44.8,298.4,-85.184,30.836,MARIANNA,FL
41,03820,25.6,32.8,382.9,-81.965,33.370,AUGUSTA,GA
42,03822,32.1,46.5,275.0,-81.202,32.119,SAVANNAH,GA
43,03847,16.7,28.3,301.5,-85.085,35.951,CROSSVILLE,TN
44,03849,16.5,28.6,293.5,-84.077,37.087,LONDON,KY
45,03853,40.5,51.0,337.9,-81.417,30.400,MAYPORT,FL
46,03855,33.9,44.7,328.0,-87.317,30.350,PENSACOLA,FL
47,03856,20.4,33.9,276.8,-86.786,34.644,HUNTSVILLE,AL
48,03859,13.3,28.5,246.6,-81.208,37.296,BLUEFIELD,WV
49,03860,15.5,23.4,363.1,-82.555,38.382,HUNTINGTON,WV
50,03866,22.7,38.3,250.9,-88.567,32.550,MERIDIAN,MS
51,03868,11.4,21.8,316.3,-87.309,39.452,TERRE HAUTE,IN
