,wban,dewpt,tavg,wp,long,lat,stname,ststate
0,03013,21.1,32.3,311.4,-102.688,38.070,LAMAR,CO
1,03017,19.5,33.9,263.3,-104.658,39.833,DENVER,CO
2,03024,22.4,38.8,240.5,-101.394,35.700,BORGER,TX
3,03026,20.2,31.6,307.7,-102.284,39.245,BURLINGTON,CO
4,03027,21.0,31.4,324.3,-105.663,35.003,CLINES CORNERS,NM
5,03028,20.6,34.4,272.5,-102.614,37.283,SPRINGFIELD,CO
6,03029,23.2,34.6,310.1,-109.061,35.658,WINDOW ROCK,AZ
7,03030,22.9,37.2,268.2,-101.505,36.682,GUYMON,OK
8,03031,28.8,41.7,292.9,-102.387,31.921,ODESSA,TX
9,03032,33.1,48.1,268.2,-102.213,30.048,DRYDEN,TX
10,03102,36.8,59.1,190.5,-117.600,34.056,ONTARIO,CA
11,03103,21.8,34.0,297.2,-111.672,35.140,FLAGSTAFF,AZ
12,03104,34.2,56.6,186.8,-116.160,33.628,PALM SPRINGS,CA
13,03124,28.9,48.4,210.9,-110.344,31.588,FORT HUACHUCA/SIERRA VISTA,AZ
14,03131,42.1,59.6,246.0,-117.139,32.816,SAN DIEGO,CA
15,03144,35.7,57.6,193.0,-115.579,32.834,IMPERIAL,CA
16,03154,40.9,55.5,279.9,-117.350,33.300,CAMP PENDLETON,CA
17,03159,32.2,46.0,283.0,-118.219,34.741,LANCASTER,CA
18,03160,25.1,49.0,164.0,-116.028,36.621,MERCURY,NV
19,03162,27.8,37.6,339.1,-111.448,36.926,PAGE,AZ
20,03164,29.8,51.0,194.2,-116.467,32.617,CAMPO,CA
21,03166,41.8,61.7,219.5,-117.979,33.872,FULLERTON,CA
22,03167,44.1,62.7,235.5,-118.334,33.923,HAWTHORNE,CA
23,03170,23.1,33.9,319.4,-116.006,39.601,EUREKA,NV
24,03171,35.9,58.8,183.8,-117.439,33.952,RIVERSIDE,CA
25,03177,41.7,59.4,243.5,-117.279,33.128,CARLSBAD,CA
26,03179,40.0,57.4,245.4,-117.636,33.975,CHINO,CA
27,03184,34.8,56.2,197.3,-112.082,33.688,PHOENIX,AZ
28,03192,36.0,56.5,207.8,-111.911,33.623,SCOTTSDALE,AZ
29,03195,22.6,33.4,319.4,-112.155,35.946,GRAND CANYON,AZ
30,03196,29.5,51.1,189.9,-110.846,31.421,NOGALES,AZ
31,03757,21.5,34.7,281.8,-76.429,38.142,ST INIGOES,MD
